Locus tag,Protein ID,Gene,Protein name,Hit #1 locus tag,Protein ID,Gene,Protein name,E-value,Hit #2 locus tag,Protein ID,Gene,Protein name,E-value,Hit #3 locus tag,Protein ID,Gene,Protein name,E-value
PMM1273,CAE19732.1,ribF,putative riboflavin kinase/FAD synthase,Syncc8109_1832,AHF64184.1,ribF,riboflavin biosynthesis protein RibF,2.35715E-126,,,,,,,,,,
PMM1274,CAE19733.1,thiE,Thiamine monophosphate synthase (TMP),Syncc8109_1834,AHF64186.1,thiE,thiamine-phosphate pyrophosphorylase,1.26464E-95,,,,,,,,,,
PMM1275,CAE19734.1,None,DUF170,Syncc8109_1835,AHF64187.1,None,thiamine biosynthesis protein ThiS,3.96994E-12,,,,,,,,,,
PMM1276,CAE19735.1,None,conserved hypothetical protein,Syncc8109_1837,AHF64189.1,None,hypothetical protein,1.48129E-10,,,,,,,,,,
PMM1278,CAE19737.1,None,putative circadian phase modifier CpmA homolog,Syncc8109_1838,AHF64190.1,None,putative circadian phase modifier CpmA,3.85533E-63,,,,,,,,,,
PMM1279,CAE19738.1,None,conserved hypothetical protein,Syncc8109_1839,AHF64191.1,None,hypothetical protein,1.19473E-31,,,,,,,,,,
PMM1280,CAE19739.1,None,"putative bifuntional enzyme: tRNA methyltransferase; 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",Syncc8109_1840,AHF64192.1,trmD,tRNA (guanine-N1)-methyltransferase,1.78787E-169,,,,,,,,,,
PMM1281,CAE19740.1,None,GTP-binding protein ERA homolog,Syncc8109_1842,AHF64194.1,era,GTP-binding protein Era,2.95272E-123,Syncc8109_2120,AHF64458.1,None,Small GTP-binding protein domain protein,4.15554E-12,Syncc8109_2562,AHF64869.1,trmE,tRNA modification GTPase TrmE,4.25470E-10
PMM1282,CAE19741.1,None,conserved hypothetical protein,Syncc8109_1843,AHF64195.1,None,hypothetical protein,1.67285E-37,,,,,,,,,,
PMM1283,CAE19742.1,None,conserved hypothetical protein,Syncc8109_1844,AHF64196.1,None,hypothetical protein,2.30176E-110,,,,,,,,,,
PMM1284,CAE19743.1,"phoH,psiH",PhoH-like phosphate starvation-inducible protein,Syncc8109_1845,AHF64197.1,phoH,PhoH-like phosphate starvation-inducible protein,5.68075E-145,Syncc8109_1100,AHF63471.1,None,PhoH-PIN,5.48002E-24,,,,,
PMM1285,CAE19744.1,"rps16, rpsP",30S Ribosomal protein S16,Syncc8109_1846,AHF64198.1,rps16,30S Ribosomal protein S16,1.61433E-54,,,,,,,,,,
PMM1286,CAE19745.1,ffh,signal recognition particle protein (SRP54),Syncc8109_1847,AHF64199.1,ffh,signal recognition particle protein,0.00000E+00,Syncc8109_0012,AHF62438.1,ftsY,signal recognition particle-docking protein FtsY,3.68032E-31,,,,,
PMM1287,CAE19746.1,None,conserved hypothetical protein,Syncc8109_1848,AHF64200.1,None,hypothetical protein,9.08322E-136,Syncc8109_1848,AHF64200.1,None,hypothetical protein,6.32932E-18,,,,,
PMM1288,CAE19747.1,pdhA,Pyruvate dehydrogenase E1 alpha subunit,Syncc8109_1849,AHF64201.1,pdhA,Pyruvate dehydrogenase (lipoamide),0.00000E+00,,,,,,,,,,
PMM1289,CAE19748.1,None,"Type II alternative RNA polymerase sigma factor, sigma-70 family",Syncc8109_1850,AHF64202.1,None,"type II alternative RNA polymerase sigma factor, sigma-70 family",0.00000E+00,Syncc8109_2734,AHF65040.1,None,"type II alternative RNA polymerase sigma factor, sigma-70 family",1.38396E-111,Syncc8109_0748,AHF63128.1,rpoD,Sigma-70 factor,2.54690E-85
PMM1290,CAE19749.1,None,conserved hypothetical protein,Syncc8109_1851,AHF64203.1,None,hypothetical protein,6.37809E-127,,,,,,,,,,
PMM1291,CAE19750.1,None,tRNA methyl transferase,Syncc8109_1852,AHF64204.1,None,tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase,2.31179E-143,,,,,,,,,,
PMM1292,CAE19751.1,None,possible apolipoprotein n-acyltransferase,Syncc8109_1853,AHF64205.1,None,apolipoprotein N-acyltransferase,1.41396E-84,,,,,,,,,,
PMM1293,CAE19752.1,None,FKBP-type peptidyl-prolyl cis-trans isomerase (PPIase),Syncc8109_1855,AHF64207.1,fkpA,Peptidylprolyl isomerase,7.90915E-72,,,,,,,,,,
PMM1294,CAE19753.1,None,putative nickel-containing superoxide dismutase precursor (NISOD),Syncc8109_1856,AHF64208.1,None,putative nickel-containing superoxide dismutase precursor (NISOD),5.81758E-72,,,,,,,,,,
PMM1295,CAE19754.1,None,putative signal peptidase,Syncc8109_1857,AHF64209.1,None,putative peptidase S26 family protein,9.57893E-13,,,,,,,,,,
PMM1296,CAE19755.1,None,marine cyanobacterial conserved hypothetical,Syncc8109_1858,AHF64210.1,None,hypothetical protein,1.39929E-54,,,,,,,,,,
PMM1297,CAE19756.1,trpC,Indole-3-glycerol phosphate synthase,Syncc8109_1860,AHF64212.1,trpC,Indole-3-glycerol-phosphate synthase,1.62972E-113,,,,,,,,,,
PMM1298,CAE19757.1,lpdA,putative dihydrolipoamide dehydrogenase,Syncc8109_1861,AHF64213.1,lpdA,putative dihydrolipoamide dehydrogenase,0.00000E+00,Syncc8109_1707,AHF64063.1,gshR,putative glutathione reductase (NADPH),1.77697E-39,,,,,
PMM1299,CAE19758.1,spoU,tRNA/rRNA methyltransferase (SpoU),Syncc8109_1862,AHF64214.1,spoU,tRNA/rRNA methyltransferase (SpoU),5.19589E-78,Syncc8109_1908,AHF64253.1,None,tRNA (guanosine-2'-O-)-methyltransferase,3.09592E-09,Syncc8109_1529,AHF63890.1,None,"RNA methyltransferase TrmH, group 3",3.72814E-08
PMM1300,CAE19759.1,putative murA,UDP-N-glucosamine 1-carboxyvinyltransferase,Syncc8109_1865,AHF64216.1,murA,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,1.34076E-161,,,,,,,,,,
PMM1301,CAE19760.1,argD,N-acetylornithine aminotransferase,Syncc8109_1867,AHF64217.1,argD,acetylornithine and succinylornithine aminotransferase,2.72976E-172,Syncc8109_0723,AHF63103.1,hemL,"glutamate-1-semialdehyde-2,1-aminomutase",8.15164E-26,Syncc8109_2141,AHF64476.1,bioA,putative diaminopelargonic acid synthase,1.59274E-25
PMM1302,CAE19761.1,folC,putuative bifunctional Dihydrofolate/Folylpolyglutamate synthase,Syncc8109_1868,AHF64218.1,folC,FolC bifunctional protein,3.29707E-116,,,,,,,,,,
PMM1303,CAE19762.1,None,conserved hypothetical protein,Syncc8109_1870,AHF64220.1,None,hypothetical protein,1.72386E-156,Syncc8109_0725,AHF63105.1,glcD,putative glycolate oxidase subunit GlcD,3.85989E-08,,,,,
PMM1304,CAE19763.1,codA,possible cytosine deaminase,Syncc8109_1871,AHF64221.1,codA,putative cytosine deaminase,4.40021E-121,,,,,,,,,,
PMM1305,CAE19764.1,None,conserved hypothetical protein,Syncc8109_1876,AHF64225.1,miaB,Protein of unknown function UPF0004,0.00000E+00,Syncc8109_2432,AHF64743.1,None,hypothetical protein,4.97950E-67,,,,,
PMM1306,CAE19765.1,ddlA,D-alanine--D-alanine ligase,Syncc8109_1877,AHF64226.1,ddlB,D-alanine--D-alanine ligase,7.26281E-90,,,,,,,,,,
PMM1307,CAE19766.1,None,conserved hypothetical protein,Syncc8109_1878,AHF64227.1,None,hypothetical protein,4.31418E-70,,,,,,,,,,
PMM1308,CAE19767.1,None,conserved hypothetical protein,Syncc8109_1879,AHF64228.1,None,cell division protein FtsQ,3.90525E-15,,,,,,,,,,
PMM1309,CAE19768.1,ftsZ,Cell division protein FtsZ:Tubulin/FtsZ family,Syncc8109_1880,AHF64229.1,ftsZ,cell division protein FtsZ,0.00000E+00,,,,,,,,,,
PMM1310,CAE19769.1,panB,putative Ketopantoate hydroxymethyltransferase,Syncc8109_1882,AHF64230.1,panB,3-methyl-2-oxobutanoate hydroxymethyltransferase,8.39637E-107,,,,,,,,,,
PMM1311,CAE19770.1,None,Oxygen-independent coproporphyrinogen III oxidase,Syncc8109_1885,AHF64233.1,hemN,Putative oxygen-independent coproporphyrinogen III oxidase,1.08183E-144,,,,,,,,,,
PMM1312,CAE19771.1,None,conserved hypothetical protein,Syncc8109_1886,AHF64234.1,None,"Nucleotide binding protein, PINc",7.23928E-152,,,,,,,,,,
PMM1313,CAE19772.1,clpP4,Clp protease proteolytic subunit,Syncc8109_1887,AHF64235.1,clpP-2,Endopeptidase Clp,5.71349E-134,Syncc8109_1237,AHF63605.1,clpP1,"ATP-dependent Clp protease, proteolytic subunit ClpP",8.59806E-52,Syncc8109_0069,AHF62494.1,clpP2,"ATP-dependent Clp protease, proteolytic subunit ClpP",4.83181E-50
PMM1314,CAE19773.1,clpP3,Clp protease proteolytic subunit,Syncc8109_1888,AHF64236.1,clpP3,Endopeptidase Clp,3.29424E-139,Syncc8109_0069,AHF62494.1,clpP2,"ATP-dependent Clp protease, proteolytic subunit ClpP",4.11762E-81,Syncc8109_1237,AHF63605.1,clpP1,"ATP-dependent Clp protease, proteolytic subunit ClpP",7.31491E-79
PMM1315,CAE19774.1,ilvC,Ketol-acid reductoisomerase,Syncc8109_1889,AHF64237.1,ilvC,ketol-acid reductoisomerase,0.00000E+00,,,,,,,,,,
PMM1316,CAE19775.1,cobD,putative cobalamin biosynthetic protein,Syncc8109_1890,AHF64238.1,cobD,cobalamin biosynthesis protein CobD,3.83833E-69,,,,,,,,,,
PMM1317,CAE19776.1,hli13,possible high light inducible protein,Syncc8109_0852,AHF63230.1,None,putative high light inducible protein,1.99998E-08,Syncc8109_2353,AHF64672.1,hli2,putative high light inducible protein,9.62663E-06,,,,,
PMM1974,CAP16479.1,None,Conserved hypothetical protein,Syncc8109_1635,AHF63992.1,None,hypothetical protein,8.35891E-08,,,,,,,,,,
PMM1320,CAE19779.1,None,hypothetical,Syncc8109_2174,AHF64504.1,None,hypothetical protein,7.30188E-07,,,,,,,,,,
PMM1321,CAE19780.1,None,Bacterial histone-like DNA-binding protein,Syncc8109_2179,AHF64509.1,hup,DNA binding protein HU,1.87123E-59,,,,,,,,,,
PMM1322,CAE19781.1,glgX,Putative isoamylase,Syncc8109_2181,AHF64511.1,treX,"Alpha amylase, catalytic subdomain protein",0.00000E+00,Syncc8109_1671,AHF64028.1,glgB,"1,4-alpha-glucan branching enzyme",2.93004E-13,,,,,
PMM1323,CAE19782.1,None,putative GPH family sugar transporter,Syncc8109_2183,AHF64512.1,None,putative GPH family sugar transporter,0.00000E+00,,,,,,,,,,
PMM1324,CAE19783.1,None,"possible transporter, membrane component",Syncc8109_2184,AHF64513.1,None,hypothetical protein,6.32853E-121,,,,,,,,,,
PMM1325,CAE19784.1,None,conserved hypothetical protein,Syncc8109_2185,AHF64514.1,None,hypothetical protein,1.10930E-25,,,,,,,,,,
PMM1326,CAE19785.1,None,conserved hypothetical protein,Syncc8109_2186,AHF64515.1,None,hypothetical protein,5.40538E-122,,,,,,,,,,
PMM1327,CAE19786.1,None,conserved hypothetical protein,Syncc8109_2187,AHF64516.1,None,putative membrane protein,5.51861E-69,,,,,,,,,,
PMM1328,CAE19787.1,pyrF,orotidine 5'-phosphate decarboxylase,Syncc8109_2188,AHF64517.1,pyrF,Orotidine 5'-phosphate decarboxylase,1.28536E-69,,,,,,,,,,
PMM1329,CAE19788.1,tyrS,Tyrosyl-tRNA synthetase,Syncc8109_2189,AHF64518.1,tyrS,tyrosyl-tRNA synthetase,1.45132E-169,,,,,,,,,,
PMM1330,CAE19789.1,None,conserved hypothetical protein,Syncc8109_2191,AHF64520.1,None,hypothetical protein,4.76603E-57,,,,,,,,,,
PMM1331,CAE19790.1,None,conserved hypothetical protein,Syncc8109_2194,AHF64523.1,None,hypothetical protein,5.73761E-51,,,,,,,,,,
PMM1332,CAE19791.1,None,Cytosol aminopeptidase,Syncc8109_2195,AHF64524.1,None,Leucyl aminopeptidase,0.00000E+00,,,,,,,,,,
PMM1333,CAE19792.1,None,Peptide methionine sulfoxide reductase,Syncc8109_2203,AHF64532.1,msrA,peptide methionine sulfoxide reductase,3.24175E-70,Syncc8109_1538,AHF63899.1,msrA,peptide methionine sulfoxide reductase,9.25783E-18,,,,,
PMM1334,CAE19793.1,lpxB,Lipid-A-disaccharide synthetase,Syncc8109_2204,AHF64533.1,lpxB,lipid-A-disaccharide synthase,2.98432E-130,,,,,,,,,,
PMM1335,CAE19794.1,lpxA,UDP-N-acetylglucosamine acyltransferase,Syncc8109_2205,AHF64534.1,lpxA,acyl-(acyl-carrier-protein)--UDP-N- acetylglucosamine O-acyltransferase,1.20177E-125,,,,,,,,,,
PMM1336,CAE19795.1,None,Putative (3R)-hydroxymyristoyl-[acyl carrier protein,Syncc8109_2206,AHF64535.1,fabZ,beta-hydroxyacyl-(acyl-carrier-protein) dehydratase FabZ,1.71378E-86,,,,,,,,,,
PMM1337,CAE19796.1,lpxC,UDP-3-0-acyl N-acetylglucosamine deacetylase,Syncc8109_2207,AHF64536.1,lpxC,UDP-3-0-acyl N-acetylglucosamine deacetylase,3.33666E-102,,,,,,,,,,
PMM1338,CAE19797.1,None,chloroplast outer envelope membrane protein homolog,Syncc8109_2208,AHF64537.1,None,outer envelope membrane protein-like protein,0.00000E+00,,,,,,,,,,
PMM1339,CAE19798.1,purC,SAICAR synthetase,Syncc8109_2209,AHF64538.1,purC,phosphoribosylaminoimidazole-succinocarboxamide synthase,6.98847E-94,,,,,,,,,,
PMM1340,CAE19799.1,purD,phosphoribosylglycinamide synthetase,Syncc8109_2211,AHF64540.1,purD,phosphoribosylamine--glycine ligase,2.74368E-158,,,,,,,,,,
PMM1341,CAE19800.1,nblS,two-component sensor histidine kinase,Syncc8109_2212,AHF64541.1,nblS,multi-sensor signal transduction histidine kinase,0.00000E+00,Syncc8109_2009,AHF64353.1,None,histidine kinase,4.17918E-17,Syncc8109_1010,AHF63384.1,phoR,histidine kinase,2.00648E-15
PMM1342,CAE19801.1,kaiC,possible circadian clock protein KaiC,Syncc8109_2213,AHF64542.1,kaiC,putative circadian clock protein KaiC,0.00000E+00,,,,,,,,,,
PMM1343,CAE19802.1,kaiB,possible circadian oscillation regulator KaiB,Syncc8109_2214,AHF64543.1,kaiB,circadian clock protein KaiB,6.94128E-60,,,,,,,,,,
PMM1344,CAE19803.1,"rpl21, rplU",50S ribosomal protein L21,Syncc8109_2217,AHF64544.1,rpl21,ribosomal protein L21,7.40695E-47,,,,,,,,,,
PMM1345,CAE19804.1,"rpl27, rpmA",50S ribosomal protein L27,Syncc8109_2218,AHF64545.1,rpl27,ribosomal protein L27,1.38672E-48,,,,,,,,,,
PMM1346,CAE19805.1,None,conserved hypothetical protein,Syncc8109_2219,AHF64546.1,None,hypothetical protein,6.19350E-84,,,,,,,,,,
PMM1347,CAE19806.1,truB,Putative tRNA pseudouridine 55 synthase,Syncc8109_2220,AHF64547.1,truB,tRNA pseudouridine synthase B,1.76511E-85,,,,,,,,,,
PMM1348,CAE19807.1,spoIID,possible sporulation protein SpoIID,Syncc8109_2225,AHF64552.1,None,stage II sporulation protein D-like protein,5.84561E-90,Syncc8109_1309,AHF63676.1,None,hypothetical protein,4.74019E-18,Syncc8109_0064,AHF62489.1,None,putative amidase enhancer,2.59890E-16
PMM1349,CAE19808.1,None,conserved hypothetical protein,Syncc8109_2226,AHF64553.1,None,Ribonuclease Z,2.56162E-137,,,,,,,,,,
PMM1350,CAE19809.1,None,Pentapeptide repeats,Syncc8109_1428,AHF63790.1,None,hypothetical protein,2.12067E-32,Syncc8109_1869,AHF64219.1,None,hypothetical protein,1.69315E-15,Syncc8109_1510,AHF63871.1,None,hypothetical protein,2.62962E-08
PMM1351,CAE19810.1,None,conserved hypothetical protein,Syncc8109_2228,AHF64555.1,None,hypothetical protein,3.64967E-56,,,,,,,,,,
PMM1352,CAE19811.1,petF,ferredoxin,Syncc8109_2229,AHF64556.1,petF,Ferredoxin,3.81653E-66,Syncc8109_0795,AHF63175.1,petF3,Ferredoxin (2Fe-2S),1.18503E-43,Syncc8109_1171,AHF63541.1,petF3,Ferredoxin (2Fe-2S),1.02268E-40
PMM1353,CAE19812.1,prmA,putative methyltransferase for Ribosomal protein L11,Syncc8109_2230,AHF64557.1,prmA,ribosomal protein L11 methyltransferase,1.71272E-68,,,,,,,,,,
PMM1354,CAE19813.1,serA,putative D-3-phosphoglycerate dehydrogenase (PGDH),Syncc8109_2231,AHF64558.1,serA,D-3-phosphoglycerate dehydrogenase,0.00000E+00,,,,,,,,,,
PMM1355,CAE19814.1,None,conserved hypothetical protein,Syncc8109_2232,AHF64559.1,None,hypothetical protein,3.77125E-33,,,,,,,,,,
PMM1356,CAE19815.1,None,conserved hypothetical protein,Syncc8109_2233,AHF64560.1,None,RNA-binding S4,3.60626E-69,,,,,,,,,,
PMM1358,CAE19817.1,None,conserved hypothetical protein,Syncc8109_0913,AHF63290.1,None,hypothetical protein,1.48318E-41,,,,,,,,,,
PMM1359,CAE19818.1,None,conserved hypothetical protein,Syncc8109_1627,AHF63984.1,None,membrane protein,6.36342E-69,,,,,,,,,,
PMM1360,CAE19819.1,None,similar to DNA photolyase,Syncc8109_0211,AHF62626.1,None,putative deoxyribodipyrimidine photolyase,1.30478E-24,Syncc8109_0205,AHF62620.1,None,Deoxyribodipyrimidine photolyase,7.09436E-08,,,,,
PMM1361,CAE19820.1,None,Short-chain dehydrogenase/reductase (SDR) superfamily,Syncc8109_2639,AHF64946.1,None,short-chain dehydrogenase/reductase (SDR) superfamily,3.52647E-91,Syncc8109_1423,AHF63785.1,pcr,Protochlorophyllide reductase,1.20002E-17,Syncc8109_1964,AHF64308.1,pcr,light-dependent protochlorophyllide reductase,2.13733E-12
PMM1976,CAP16481.1,None,Hypothetical protein,Syncc8109_1062,AHF63433.1,None,hypothetical protein,7.28302E-07,,,,,,,,,,
PMM2063,CAX37124.1,None,Hypothetical protein,Syncc8109_1062,AHF63433.1,None,hypothetical protein,4.73493E-07,,,,,,,,,,
PMM1363,CAE19822.1,None,hypothetical,Syncc8109_1063,AHF63434.1,None,hypothetical protein,5.55062E-10,,,,,,,,,,
PMM1364,CAE19823.1,murD,UDP-N-acetylmuramoylalanine--D-glutamate ligase,Syncc8109_2236,AHF64562.1,murD,UDP-N-acetylmuramoylalanine--D-glutamate ligase,9.06852E-136,,,,,,,,,,
PMM1366,CAE19825.1,None,DUF209,Syncc8109_2612,AHF64919.1,None,hypothetical protein,9.36625E-60,,,,,,,,,,
PMM1977,CAP16482.1,None,Conserved hypothetical protein,Syncc8109_0930,AHF63307.1,None,hypothetical protein,4.72357E-10,,,,,,,,,,
PMM1367,CAE19826.1,None,conserved hypothetical protein,Syncc8109_0700,AHF63082.1,None,hypothetical protein,9.20740E-31,,,,,,,,,,
PMM1368,CAE19827.1,None,conserved hypothetical protein,Syncc8109_1686,AHF64043.1,None,hypothetical protein,6.76235E-72,,,,,,,,,,
PMM1369,CAE19828.1,None,GAF domain,Syncc8109_1918,AHF64263.1,None,hypothetical protein,5.06498E-90,,,,,,,,,,
PMM1370,CAE19829.1,None,conserved hypothetical protein,Syncc8109_0018,AHF62444.1,None,hypothetical protein,1.96321E-142,,,,,,,,,,
PMM1371,CAE19830.1,None,conserved hypothetical protein,Syncc8109_1425,AHF63787.1,None,hypothetical protein,8.57707E-33,,,,,,,,,,
PMM1376,CAE19835.1,rbpD,RNA-binding protein RbpD,Syncc8109_1142,AHF63513.1,None,RNA-binding protein,2.66026E-36,Syncc8109_0982,AHF63356.1,rbpD,RNA-binding region RNP-1 (RNA recognition motif),7.11708E-36,Syncc8109_0015,AHF62441.1,None,RNA-binding region RNP-1 (RNA recognition motif),7.93843E-33
PMM1378,CAE19837.1,"des,yocE","Fatty acid desaturase, type 2",Syncc8109_1775,AHF64131.1,desA,putative fatty acid desaturase,9.80757E-92,,,,,,,,,,
PMM1990,CAP16495.1,None,Conserved hypothetical protein,Syncc8109_2403,AHF64720.1,None,hypothetical protein,3.75355E-06,,,,,,,,,,
PMM1991,CAP16496.1,None,Conserved hypothetical protein,Syncc8109_1398,AHF63761.1,None,hypothetical protein,1.45520E-12,,,,,,,,,,
PMM1379,CAE19838.1,None,putative dape gene and orf2,Syncc8109_1101,AHF63472.1,None,hypothetical protein,1.09937E-123,,,,,,,,,,
PMM1380,CAE19839.1,None,unknown,Syncc8109_1550,AHF63910.1,None,"HAD-superfamily hydrolase subfamily IA, variant 3",3.24116E-43,,,,,,,,,,
PMM1381,CAE19840.1,None,conserved hypothetical protein,Syncc8109_1817,AHF64169.1,None,hypothetical protein,4.68290E-59,,,,,,,,,,
PMM1382,CAE19841.1,None,"fatty acid desaturase, type 2",Syncc8109_2071,AHF64410.1,None,Delta(12)-fatty acid dehydrogenase,1.64683E-93,Syncc8109_1775,AHF64131.1,desA,putative fatty acid desaturase,2.94224E-09,,,,,
PMM1383,CAE19842.1,None,conserved hypothetical protein,Syncc8109_0832,AHF63210.1,None,hypothetical protein,3.53174E-71,,,,,,,,,,
PMM1386,CAE19845.1,None,possible permease,Syncc8109_1443,AHF63805.1,None,putative permease,7.02977E-104,,,,,,,,,,
PMM2002,None,None,None,Syncc8109_0905,AHF63282.1,None,hypothetical protein,4.09977E-10,,,,,,,,,,
PMM1387,CAE19846.1,None,hypothetical,Syncc8109_0391,AHF62797.1,None,hypothetical protein,1.91602E-10,,,,,,,,,,
PMM1388,CAE19847.1,None,conserved hypothetical protein,Syncc8109_1198,AHF63568.1,None,hypothetical protein,1.41427E-43,,,,,,,,,,
PMM1389,CAE19848.1,None,possible Trypsin,Syncc8109_2636,AHF64943.1,None,hypothetical protein,2.35994E-112,,,,,,,,,,
PMM1394,CAE19853.1,None,hypothetical,Syncc8109_0491,AHF62891.1,None,hypothetical protein,5.46211E-07,Syncc8109_2452,AHF64760.1,None,hypothetical protein,9.90922E-07,,,,,
PMM2004,CAP16509.1,None,Conserved hypothetical protein,Syncc8109_1641,AHF63998.1,None,hypothetical protein,2.28817E-19,Syncc8109_1118,AHF63489.1,None,hypothetical protein,3.94626E-18,Syncc8109_1631,AHF63988.1,None,hypothetical protein,9.96352E-06
PMM1398,CAE19857.1,hli7,possible high light inducible protein,Syncc8109_0852,AHF63230.1,None,putative high light inducible protein,1.47919E-12,,,,,,,,,,
PMM1400,CAE19859.1,None,possible Hemagglutinin-neuraminidase,Syncc8109_2701,AHF65007.1,None,hypothetical protein,1.10417E-34,,,,,,,,,,
PMM1403,CAE19862.1,None,HNH endonuclease:HNH nuclease,Syncc8109_0039,AHF62465.1,mcrA,HNH nuclease,4.68697E-29,Syncc8109_0350,AHF62757.1,None,HNH nuclease,1.04120E-07,,,,,
PMM1409,CAE19868.1,None,possible Rubredoxin,Syncc8109_1138,AHF63509.1,None,hypothetical protein,1.85318E-12,Syncc8109_0589,AHF62976.1,None,hypothetical protein,7.31305E-06,,,,,
PMM2009,CAP16514.1,None,Hypothetical protein,Syncc8109_2080,AHF64419.1,None,hypothetical protein,7.85414E-17,,,,,,,,,,
PMM1414,CAE19873.1,None,None,Syncc8109_1138,AHF63509.1,None,hypothetical protein,2.12687E-08,,,,,,,,,,
PMM1417,CAE19876.1,None,Staphylococcus nuclease (SNase) homologues,Syncc8109_1781,AHF64136.1,None,nuclease (SNase-like),4.72443E-42,,,,,,,,,,
PMM1420,CAE19879.1,None,possible Fumarate reductase subunit D,Syncc8109_1062,AHF63433.1,None,hypothetical protein,1.98144E-22,,,,,,,,,,
PMM1421,CAE19880.1,None,possible Gibberellin regulated protein,Syncc8109_1063,AHF63434.1,None,hypothetical protein,2.87812E-12,Syncc8109_0902,AHF63279.1,None,hypothetical protein,5.18123E-07,,,,,
PMM1422,CAE19881.1,None,conserved hypothetical protein,Syncc8109_1757,AHF64113.1,None,hypothetical protein,1.24698E-34,,,,,,,,,,
PMM1425,CAE19884.1,None,"Serine proteases, trypsin family:HtrA/DegQ protease family",Syncc8109_2162,AHF64497.1,degP,PDZ/DHR/GLGF protein,3.61498E-33,Syncc8109_2404,AHF64721.1,None,PDZ/DHR/GLGF protein,5.13646E-28,Syncc8109_1713,AHF64069.1,None,PDZ/DHR/GLGF protein,1.90736E-22
PMM1427,CAE19886.1,None,conserved hypothetical,Syncc8109_1646,AHF64003.1,None,hypothetical protein,1.17369E-09,Syncc8109_0606,AHF62993.1,None,hypothetical protein,2.52671E-08,,,,,
PMM1428,CAE19887.1,None,conserved hypothetical protein,Syncc8109_2237,AHF64563.1,None,hypothetical protein,3.80522E-72,,,,,,,,,,
PMM1429,CAE19888.1,None,conserved hypothetical protein,Syncc8109_0871,AHF63248.1,None,hypothetical protein,1.00576E-16,,,,,,,,,,
PMM1430,CAE19889.1,None,conserved hypothetical protein,Syncc8109_2239,AHF64565.1,None,hypothetical protein,5.84175E-16,,,,,,,,,,
PMM1431,CAE19890.1,rpoZ,putative DNA-directed RNA polymerase (omega chain),Syncc8109_2240,AHF64566.1,None,putative DNA-directed RNA polymerase (omega chain),8.42738E-44,,,,,,,,,,
PMM1432,CAE19891.1,None,putative DnaK-type molecular chaperone (HSP70 family),Syncc8109_2242,AHF64568.1,dnaK,putative DnaK-type molecular chaperone (HSP70 family),9.75539E-125,Syncc8109_1268,AHF63635.1,dnaK,"molecular chaperone DnaK, heat shock protein HSP70",3.63305E-13,Syncc8109_2744,AHF65050.1,dnaK,Heat shock protein Hsp70,1.70337E-11
PMM1433,CAE19892.1,None,Phosphoribosyl transferase,Syncc8109_2245,AHF64571.1,pyrR,putative pyrimidine operon regulatory protein PyrR/uracil phosphoribosyltransferase,1.35424E-72,,,,,,,,,,
PMM1434,CAE19893.1,pgmI,"Phosphoglycerate mutase, co-factor-independent (iPGM)",Syncc8109_2246,AHF64572.1,pgmI,"phosphoglycerate mutase, 2,3-bisphosphoglycerate-independent",0.00000E+00,,,,,,,,,,
PMM1435,CAE19894.1,None,conserved hypothetical protein,Syncc8109_2247,AHF64573.1,None,"preprotein translocase, SecG subunit",1.04015E-17,,,,,,,,,,
PMM1436,CAE19895.1,groEL,GroEL protein (Chaperonin cpn60),Syncc8109_2250,AHF64576.1,groEL,chaperonin GroEL,0.00000E+00,Syncc8109_0673,AHF63058.1,groEL2,Chaperonin Cpn60/TCP-1,0.00000E+00,,,,,
PMM1437,CAE19896.1,groES,GroES protein (Chaperonin cpn10),Syncc8109_2251,AHF64577.1,groES,GroES,6.94517E-64,,,,,,,,,,
PMM1438,CAE19897.1,atpB,H+-transporting ATP synthase beta subunit,Syncc8109_2252,AHF64578.1,atpD,"ATP synthase F1, beta subunit",0.00000E+00,Syncc8109_2269,AHF64595.1,atpA,"ATP synthase F1, alpha subunit",1.50684E-22,,,,,
PMM1439,CAE19898.1,"atpC,atpE","ATP synthase, Epsilon subunit",Syncc8109_2253,AHF64579.1,atpE,"ATP synthase F1, epsilon subunit",1.59681E-54,,,,,,,,,,
PMM1440,CAE19899.1,None,conserved hypothetical protein,Syncc8109_2255,AHF64581.1,None,hypothetical protein,9.63426E-72,,,,,,,,,,
PMM1442,CAE19901.1,pepP,putative aminopeptidase P,Syncc8109_2257,AHF64583.1,pepP,putative aminopeptidase P,0.00000E+00,,,,,,,,,,
PMM1443,CAE19902.1,None,Domain of unknown function DUF21,Syncc8109_2258,AHF64584.1,None,hypothetical protein,1.15877E-127,Syncc8109_0230,AHF62642.1,None,hypothetical protein,1.47206E-09,,,,,
PMM1444,CAE19903.1,None,conserved hypothetical protein,Syncc8109_2259,AHF64585.1,None,Small GTP-binding protein domain protein,1.27226E-63,Syncc8109_1470,AHF63832.1,None,Small GTP-binding protein domain protein,1.71592E-16,,,,,
PMM1445,CAE19904.1,None,Putative nicotinate-nucleotide adenylyltransferase,Syncc8109_2260,AHF64586.1,nadD,putative nicotinate-nucleotide adenylyltransferase,1.13154E-38,,,,,,,,,,
