Locus tag,Protein ID,Gene,Protein name,Hit #1 locus tag,Protein ID,Gene,Protein name,E-value,Hit #2 locus tag,Protein ID,Gene,Protein name,E-value,Hit #3 locus tag,Protein ID,Gene,Protein name,E-value
PMM1258,CAE19717.1,None,pyridoxal-phosphate-dependent aminotransferase,SynWH8103_00239,CRY90990.1,degT,putative pleiotropic regulatory protein,2.75757E-64,SynWH8103_00502,CRY91247.1,desV,perosamine synthetase,3.48929E-54,SynWH8103_00154,CRY90907.1,wecE,perosamine synthetase,4.43445E-45
PMM1259,CAE19718.1,None,pyridoxal-phosphate-dependent aminotransferase,SynWH8103_00239,CRY90990.1,degT,putative pleiotropic regulatory protein,4.79376E-62,SynWH8103_00502,CRY91247.1,desV,perosamine synthetase,5.13799E-58,SynWH8103_00154,CRY90907.1,wecE,perosamine synthetase,4.03046E-26
PMM1260,CAE19719.1,None,Nucleoside-diphosphate-sugar epimerase,SynWH8103_00219,CRY90969.1,None,NAD dependent epimerase/dehydratase family protein,2.21265E-134,SynWH8103_00515,CRY91260.1,None,NAD dependent epimerase/dehydratase family protein,2.74795E-16,SynWH8103_00221,CRY90971.1,None,NAD dependent epimerase/dehydratase,1.05920E-15
PMM1261,CAE19720.1,ugd,UDP-glucose 6-dehydrogenase,SynWH8103_00220,CRY90970.1,ugd,UDP-glucose 6-dehydrogenase,0.00000E+00,,,,,,,,,,
PMM1262,CAE19721.1,lexA,"SOS function regulatory protein, LexA repressor",SynWH8103_01786,CRY92512.1,lexA,SOS-response transcriptional repressor,1.88809E-94,SynWH8103_01180,CRY91911.1,umuD,"DNA polymerase V, subunit D",9.57213E-14,,,,,
PMM1263,CAE19722.1,None,ornithine carbamoyltransferase,SynWH8103_01791,CRY92516.1,argF,ornithine carbamoyltransferase,1.31696E-135,SynWH8103_02836,CRY93514.1,pyrB,Aspartate carbamoyltransferase,3.73263E-19,,,,,
PMM1264,CAE19723.1,ftsH3,cell division protein FtsH3,SynWH8103_01792,CRY92517.1,hflB,ATP-dependent metallopeptidase HflB family protein,0.00000E+00,SynWH8103_00334,CRY91080.1,ftsH1,possible photosystem II D1 repair protein FtsH1,0.00000E+00,SynWH8103_01440,CRY92167.1,ftsH2,photosystem II D1 repair protein FtsH2,1.04740E-168
PMM1265,CAE19724.1,ribD,putative Diaminohydroxyphosphoribosylaminopyrimidine deaminase and 5-amino-6-(5-phosphoribosylamino)uracil reductase,SynWH8103_01799,CRY92524.1,ribD,riboflavin biosynthesis protein RibD,6.78111E-121,,,,,,,,,,
PMM1266,CAE19725.1,None,conserved hypothetical protein,SynWH8103_01800,CRY92525.1,None,conserved hypothetical protein,7.76763E-52,,,,,,,,,,
PMM1267,CAE19726.1,None,conserved hypothetical,SynWH8103_01805,CRY92530.1,None,conserved hypothetical protein,1.92472E-18,,,,,,,,,,
PMM1268,CAE19727.1,cobL,putative precorrin-6y methylase,SynWH8103_01822,CRY92547.1,cobL,"Precorrin-6Y C5,15-methyltransferase (decarboxylating)",3.52091E-93,,,,,,,,,,
PMM1269,CAE19728.1,None,predicted sugar kinase,SynWH8103_01825,CRY92550.1,None,ATP-NAD kinase family protein,0.00000E+00,SynWH8103_02608,CRY93287.1,nadK,NAD kinase,1.09259E-32,,,,,
PMM1270,CAE19729.1,pheS,Phenylalanyl-tRNA synthetase alpha chain,SynWH8103_01826,CRY92551.1,pheS,"phenylalanine--tRNA ligase, alpha subunit",1.19996E-175,,,,,,,,,,
PMM1271,CAE19730.1,surE,Survival protein SurE,SynWH8103_01828,CRY92552.1,surE,5'/3'-nucleotidase SurE,1.94196E-143,,,,,,,,,,
PMM1272,CAE19731.1,None,conserved hypothetical protein,SynWH8103_01827,CRY92553.1,None,conserved membrane protein,2.50834E-71,,,,,,,,,,
PMM1273,CAE19732.1,ribF,putative riboflavin kinase/FAD synthase,SynWH8103_01830,CRY92554.1,ribF,riboflavin biosynthesis protein RibF,8.60536E-116,,,,,,,,,,
PMM1274,CAE19733.1,thiE,Thiamine monophosphate synthase (TMP),SynWH8103_01831,CRY92556.1,thiE,thiamine-phosphate pyrophosphorylase,6.32957E-93,,,,,,,,,,
PMM1275,CAE19734.1,None,DUF170,SynWH8103_01832,CRY92557.1,thiS,thiamine biosynthesis protein ThiS,3.06136E-13,,,,,,,,,,
PMM1278,CAE19737.1,None,putative circadian phase modifier CpmA homolog,SynWH8103_01835,CRY92560.1,cpmA,circadian phase modifier CpmA homolog,1.41130E-70,,,,,,,,,,
PMM1279,CAE19738.1,None,conserved hypothetical protein,SynWH8103_01836,CRY92561.1,None,antibiotic biosynthesis monooxygenase-like domain containing protein,1.54324E-30,,,,,,,,,,
PMM1280,CAE19739.1,None,"putative bifuntional enzyme: tRNA methyltransferase; 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",SynWH8103_01837,CRY92562.1,trmD/ispF,"bifunctional tRNA-(guanine-N1)-methyltransferase/ 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",4.06922E-172,,,,,,,,,,
PMM1281,CAE19740.1,None,GTP-binding protein ERA homolog,SynWH8103_01840,CRY92565.1,era,GTP-binding protein Era,2.17207E-121,SynWH8103_00755,CRY91494.1,engA,ribosome-associated GTPase EngA,3.57747E-12,SynWH8103_02664,CRY93343.1,trmE,tRNA modification GTPase TrmE,3.54435E-11
PMM1282,CAE19741.1,None,conserved hypothetical protein,SynWH8103_01841,CRY92566.1,None,Conserved hypothetical protein specific for cyanobacteria,4.70237E-35,,,,,,,,,,
PMM1283,CAE19742.1,None,conserved hypothetical protein,SynWH8103_01842,CRY92567.1,None,Integral membrane protein,4.17650E-110,,,,,,,,,,
PMM1284,CAE19743.1,"phoH,psiH",PhoH-like phosphate starvation-inducible protein,SynWH8103_01843,CRY92568.1,None,phoH-like family protein,8.88365E-144,SynWH8103_02229,CRY92938.1,phoH-like,PhoH family protein,6.40006E-23,,,,,
PMM1285,CAE19744.1,"rps16, rpsP",30S Ribosomal protein S16,SynWH8103_01844,CRY92569.1,rpsP,30S ribosomal protein S16,3.96294E-55,,,,,,,,,,
PMM1286,CAE19745.1,ffh,signal recognition particle protein (SRP54),SynWH8103_01845,CRY92570.1,ffh,signal recognition particle protein,0.00000E+00,SynWH8103_00011,CRY90769.1,ftsY,signal recognition particle-docking protein FtsY,2.69380E-31,,,,,
PMM1287,CAE19746.1,None,conserved hypothetical protein,SynWH8103_01846,CRY92571.1,None,conserved hypothetical protein,7.41584E-132,,,,,,,,,,
PMM1288,CAE19747.1,pdhA,Pyruvate dehydrogenase E1 alpha subunit,SynWH8103_01847,CRY92572.1,pdhA,pyruvate dehydrogenase E1 component complex alpha subunit,0.00000E+00,,,,,,,,,,
PMM1289,CAE19748.1,None,"Type II alternative RNA polymerase sigma factor, sigma-70 family",SynWH8103_01848,CRY92573.1,rpoD6,"RNA polymerase sigma factor, type II",0.00000E+00,SynWH8103_02886,CRY93563.1,rpoD4,"RNA polymerase sigma factor, type II",5.09040E-120,SynWH8103_00107,CRY90862.1,rpoD8,"RNA polymerase sigma factor, type II",9.19762E-84
PMM1291,CAE19750.1,None,tRNA methyl transferase,SynWH8103_01851,CRY92575.1,trmU,tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase,2.98830E-149,,,,,,,,,,
PMM1292,CAE19751.1,None,possible apolipoprotein n-acyltransferase,SynWH8103_01850,CRY92576.1,None,putative membrane protein,5.97717E-93,,,,,,,,,,
PMM1293,CAE19752.1,None,FKBP-type peptidyl-prolyl cis-trans isomerase (PPIase),SynWH8103_01853,CRY92578.1,fkpA,FKBP-type peptidyl-prolyl cis-trans isomerase,1.88022E-62,,,,,,,,,,
PMM1294,CAE19753.1,None,putative nickel-containing superoxide dismutase precursor (NISOD),SynWH8103_01854,CRY92579.1,sodN,Nickel-containing superoxide dismutase,2.94359E-53,,,,,,,,,,
PMM1295,CAE19754.1,None,putative signal peptidase,SynWH8103_01856,CRY92580.1,sodX,nickel-type superoxide dismutase maturation protease,1.53141E-14,,,,,,,,,,
PMM1296,CAE19755.1,None,marine cyanobacterial conserved hypothetical,SynWH8103_01855,CRY92581.1,None,high-affinity nickel-transport family protein,3.27188E-51,,,,,,,,,,
PMM1297,CAE19756.1,trpC,Indole-3-glycerol phosphate synthase,SynWH8103_01857,CRY92582.1,trpC,indole-3-glycerol phosphate synthase,3.18709E-118,,,,,,,,,,
PMM1298,CAE19757.1,lpdA,putative dihydrolipoamide dehydrogenase,SynWH8103_01858,CRY92583.1,lpdA,dihydrolipoamide dehydrogenase,0.00000E+00,SynWH8103_01732,CRY92458.1,gor,glutathione reductase,8.17322E-53,,,,,
PMM1299,CAE19758.1,spoU,tRNA/rRNA methyltransferase (SpoU),SynWH8103_01859,CRY92584.1,None,spoU rRNA Methylase family protein,1.07165E-70,,,,,,,,,,
PMM1300,CAE19759.1,putative murA,UDP-N-glucosamine 1-carboxyvinyltransferase,SynWH8103_01862,CRY92586.1,murA,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,1.27998E-157,,,,,,,,,,
PMM1301,CAE19760.1,argD,N-acetylornithine aminotransferase,SynWH8103_01864,CRY92587.1,argD,"transaminase, acetylornithine/succinylornithine amily protein",4.49385E-175,SynWH8103_00726,CRY91465.1,bioA,Adenosylmethionine-8-amino-7-oxononanoate aminotransferase,3.69526E-26,SynWH8103_02064,CRY92782.1,hemL,"glutamate-1-semialdehyde-2,1-aminomutase",6.40618E-25
PMM1302,CAE19761.1,folC,putuative bifunctional Dihydrofolate/Folylpolyglutamate synthase,SynWH8103_01865,CRY92588.1,folC,FolC bifunctional protein (Folylpolyglutamate synthase / Dihydrofolate synthase),6.17394E-105,,,,,,,,,,
PMM1303,CAE19762.1,None,conserved hypothetical protein,SynWH8103_01866,CRY92590.1,glcD2,alternative glycolate dehydrogenase GlcD2,1.89370E-161,,,,,,,,,,
PMM1304,CAE19763.1,codA,possible cytosine deaminase,SynWH8103_01868,CRY92591.1,None,amidohydrolase family protein,1.01327E-107,,,,,,,,,,
PMM1305,CAE19764.1,None,conserved hypothetical protein,SynWH8103_01871,CRY92593.1,miaB,tRNA-i(6)A37 thiotransferase enzyme MiaB,0.00000E+00,SynWH8103_02524,CRY93205.1,miaB,2-methylthioadenine synthetase,3.28089E-65,,,,,
PMM1306,CAE19765.1,ddlA,D-alanine--D-alanine ligase,SynWH8103_01872,CRY92594.1,None,D-alanine--D-alanine ligase family protein,1.46494E-102,,,,,,,,,,
PMM1307,CAE19766.1,None,conserved hypothetical protein,SynWH8103_01873,CRY92595.1,None,conserved hypothetical protein,1.41052E-58,,,,,,,,,,
PMM1308,CAE19767.1,None,conserved hypothetical protein,SynWH8103_01874,CRY92596.1,ftsQ,cell division protein FtsQ,2.19710E-16,,,,,,,,,,
PMM1309,CAE19768.1,ftsZ,Cell division protein FtsZ:Tubulin/FtsZ family,SynWH8103_01876,CRY92597.1,ftsZ,cell division protein FtsZ,0.00000E+00,,,,,,,,,,
PMM1310,CAE19769.1,panB,putative Ketopantoate hydroxymethyltransferase,CRY92598.1,CRY92598.1,panB,3-methyl-2-oxobutanoate hydroxymethyltransferase,1.96066E-108,,,,,,,,,,
PMM1311,CAE19770.1,None,Oxygen-independent coproporphyrinogen III oxidase,SynWH8103_01877,CRY92599.1,hemN,oxygen-independent coproporphyrinogen III oxidase,7.38071E-137,,,,,,,,,,
PMM1312,CAE19771.1,None,conserved hypothetical protein,SynWH8103_01878,CRY92600.1,yacL,uncharacterized conserved membrane TRAM and PIN omains containing protein,3.64789E-148,,,,,,,,,,
PMM1313,CAE19772.1,clpP4,Clp protease proteolytic subunit,SynWH8103_01879,CRY92601.1,clpP4,Protease subunit of ATP-dependent Clp protease,3.43895E-133,SynWH8103_01443,CRY92170.1,clpP1,Protease subunit of ATP-dependent Clp protease,1.24993E-52,SynWH8103_00066,CRY90822.1,clpP2,Protease subunit of ATP-dependent Clp protease,3.06605E-48
PMM1314,CAE19773.1,clpP3,Clp protease proteolytic subunit,SynWH8103_01880,CRY92602.1,clpP3,Protease subunit of ATP-dependent Clp protease,1.14172E-139,SynWH8103_00066,CRY90822.1,clpP2,Protease subunit of ATP-dependent Clp protease,3.49839E-81,SynWH8103_01443,CRY92170.1,clpP1,Protease subunit of ATP-dependent Clp protease,5.51216E-77
PMM1315,CAE19774.1,ilvC,Ketol-acid reductoisomerase,SynWH8103_01881,CRY92603.1,ilvC,ketol-acid reductoisomerase,0.00000E+00,,,,,,,,,,
PMM1316,CAE19775.1,cobD,putative cobalamin biosynthetic protein,SynWH8103_01883,CRY92604.1,cobD,cobalamin biosynthesis protein CobD,2.51595E-77,,,,,,,,,,
PMM1321,CAE19780.1,None,Bacterial histone-like DNA-binding protein,SynWH8103_00673,CRY91414.1,hup,DNA-binding protein HU,3.90986E-60,,,,,,,,,,
PMM1322,CAE19781.1,glgX,Putative isoamylase,SynWH8103_00671,CRY91412.1,None,"alpha amylase, catalytic domain protein",0.00000E+00,SynWH8103_01692,CRY92419.1,glgB,"1,4-alpha-glucan branching enzyme",1.88332E-14,,,,,
PMM1323,CAE19782.1,None,putative GPH family sugar transporter,SynWH8103_00669,CRY91411.1,None,High affinity sugar transporter,0.00000E+00,,,,,,,,,,
PMM1324,CAE19783.1,None,"possible transporter, membrane component",SynWH8103_00668,CRY91410.1,None,"ABC-type transport system, membrane component",3.30920E-122,,,,,,,,,,
PMM1325,CAE19784.1,None,conserved hypothetical protein,SynWH8103_00667,CRY91409.1,None,conserved hypothetical protein,6.54163E-27,,,,,,,,,,
PMM1326,CAE19785.1,None,conserved hypothetical protein,SynWH8103_00664,CRY91406.1,None,conserved hypothetical protein,6.34373E-118,,,,,,,,,,
PMM1327,CAE19786.1,None,conserved hypothetical protein,SynWH8103_00663,CRY91405.1,plsY,acyl-phosphate glycerol 3-phosphate acyltransferase,1.27111E-69,,,,,,,,,,
PMM1328,CAE19787.1,pyrF,orotidine 5'-phosphate decarboxylase,SynWH8103_00656,CRY91398.1,pyrF,Orotidine 5-phosphate decarboxylase,3.92206E-72,,,,,,,,,,
PMM1329,CAE19788.1,tyrS,Tyrosyl-tRNA synthetase,SynWH8103_00654,CRY91395.1,tyrS,Tyrosyl-tRNA synthetase,4.31871E-167,,,,,,,,,,
PMM1330,CAE19789.1,None,conserved hypothetical protein,SynWH8103_00652,CRY91394.1,None,conserved hypothetical protein,2.48164E-56,,,,,,,,,,
PMM1331,CAE19790.1,None,conserved hypothetical protein,SynWH8103_00648,CRY91390.1,None,Uncharacterized protein specific for cyanobacteria,2.15368E-48,,,,,,,,,,
PMM1332,CAE19791.1,None,Cytosol aminopeptidase,SynWH8103_00646,CRY91388.1,PM25,leucine aminopeptidase 1,9.78078E-168,,,,,,,,,,
PMM1333,CAE19792.1,None,Peptide methionine sulfoxide reductase,SynWH8103_00643,CRY91385.1,msrA2,peptide methionine sulfoxide reductase,5.66007E-68,SynWH8103_01155,CRY91887.1,msrA1,peptide methionine sulfoxide reductase,9.00673E-20,,,,,
PMM1334,CAE19793.1,lpxB,Lipid-A-disaccharide synthetase,SynWH8103_00642,CRY91384.1,lpxB,lipid-A-disaccharide synthase,6.25484E-131,,,,,,,,,,
PMM1335,CAE19794.1,lpxA,UDP-N-acetylglucosamine acyltransferase,SynWH8103_00641,CRY91383.1,lpxA,acyl-[acyl-carrier-protein,1.67240E-127,,,,,,,,,,
PMM1336,CAE19795.1,None,Putative (3R)-hydroxymyristoyl-[acyl carrier protein,SynWH8103_00640,CRY91382.1,fabZ,beta-hydroxyacyl-(acyl-carrier-protein) dehydratase FabZ,1.09216E-85,,,,,,,,,,
PMM1337,CAE19796.1,lpxC,UDP-3-0-acyl N-acetylglucosamine deacetylase,SynWH8103_00639,CRY91381.1,lpxC,UDP-3-O-[3-hydroxymyristoyl,6.17657E-103,,,,,,,,,,
PMM1338,CAE19797.1,None,chloroplast outer envelope membrane protein homolog,SynWH8103_00638,CRY91380.1,None,surface antigen family protein,0.00000E+00,,,,,,,,,,
PMM1339,CAE19798.1,purC,SAICAR synthetase,SynWH8103_00637,CRY91379.1,purC,phosphoribosylaminoimidazolesuccinocarboxamide synthase,2.64754E-90,,,,,,,,,,
PMM1340,CAE19799.1,purD,phosphoribosylglycinamide synthetase,SynWH8103_00635,CRY91377.1,purD,phosphoribosylamine--glycine ligase,2.77163E-167,,,,,,,,,,
PMM1341,CAE19800.1,nblS,two-component sensor histidine kinase,SynWH8103_00633,CRY91376.1,nblS,"two component sensor, signal transduction histidine kinase",0.00000E+00,SynWH8103_00859,CRY91598.1,sasA,adaptive-response sensory kinase,3.22936E-17,SynWH8103_01082,CRY91816.1,phoR,"two-component system sensor histidine kinase, phosphate sensing PhoR",5.32712E-16
PMM1342,CAE19801.1,kaiC,possible circadian clock protein KaiC,SynWH8103_00634,CRY91375.1,kaiC,circadian clock protein KaiC,0.00000E+00,,,,,,,,,,
PMM1343,CAE19802.1,kaiB,possible circadian oscillation regulator KaiB,SynWH8103_00632,CRY91374.1,kaiB,Circadian clock protein KaiB,4.19386E-61,,,,,,,,,,
PMM1344,CAE19803.1,"rpl21, rplU",50S ribosomal protein L21,SynWH8103_00629,CRY91371.1,rplU,50S ribosomal protein L21,2.48758E-44,,,,,,,,,,
PMM1345,CAE19804.1,"rpl27, rpmA",50S ribosomal protein L27,SynWH8103_00628,CRY91370.1,rpmA,50S ribosomal protein L27,4.67022E-47,,,,,,,,,,
PMM1346,CAE19805.1,None,conserved hypothetical protein,SynWH8103_00627,CRY91369.1,None,possible S-adenosyl-L-methionine-dependent methyltransferase,1.71577E-85,,,,,,,,,,
PMM1347,CAE19806.1,truB,Putative tRNA pseudouridine 55 synthase,SynWH8103_00626,CRY91368.1,truB,tRNA pseudouridine(55) synthase,2.86320E-79,,,,,,,,,,
PMM1348,CAE19807.1,spoIID,possible sporulation protein SpoIID,SynWH8103_00621,CRY91363.1,None,LytB/SpoIID protein homolog,1.04849E-85,SynWH8103_00061,CRY90817.1,spoIID,sporulation protein homolog,5.51256E-16,,,,,
PMM1349,CAE19808.1,None,conserved hypothetical protein,SynWH8103_00620,CRY91362.1,rnz,ribonuclease Z,4.45254E-134,,,,,,,,,,
PMM1350,CAE19809.1,None,Pentapeptide repeats,SynWH8103_01261,CRY91992.1,None,pentapeptide repeats family protein,3.43962E-32,SynWH8103_01867,CRY92589.1,None,pentapeptide repeats family protein,1.94735E-14,SynWH8103_01185,CRY91916.1,None,"thylakoid lumenal 15 kDa protein 1, chloroplastic",1.95871E-11
PMM1351,CAE19810.1,None,conserved hypothetical protein,SynWH8103_00618,CRY91360.1,None,conserved hypothetical protein,1.96748E-59,,,,,,,,,,
PMM1352,CAE19811.1,petF,ferredoxin,SynWH8103_00617,CRY91359.1,petF,2Fe-2S ferredoxin,4.47039E-66,SynWH8103_01498,CRY92225.1,petF,2Fe-2S ferredoxin,2.26978E-43,SynWH8103_00576,CRY91319.1,petF,2Fe-2S ferredoxin,5.09614E-20
PMM1353,CAE19812.1,prmA,putative methyltransferase for Ribosomal protein L11,SynWH8103_00616,CRY91358.1,prmA,ribosomal protein L11 methyltransferase,1.44470E-70,,,,,,,,,,
PMM1354,CAE19813.1,serA,putative D-3-phosphoglycerate dehydrogenase (PGDH),SynWH8103_00615,CRY91357.1,serA,D-3-phosphoglycerate dehydrogenase (PGDH),0.00000E+00,,,,,,,,,,
PMM1355,CAE19814.1,None,conserved hypothetical protein,SynWH8103_00614,CRY91356.1,None,conserved hypothetical protein,1.46823E-25,,,,,,,,,,
PMM1356,CAE19815.1,None,conserved hypothetical protein,SynWH8103_00613,CRY91355.1,None,photosystem II S4 domain protein,3.78328E-70,,,,,,,,,,
PMM1358,CAE19817.1,None,conserved hypothetical protein,SynWH8103_00994,CRY91731.1,None,"pyridoxamine 5'-phosphate oxidase-related, FMN-binding protein",9.62479E-46,,,,,,,,,,
PMM1359,CAE19818.1,None,conserved hypothetical protein,SynWH8103_01645,CRY92372.1,None,Uncharacterized membrane protein,2.00780E-62,,,,,,,,,,
PMM1360,CAE19819.1,None,similar to DNA photolyase,SynWH8103_00244,CRY90994.1,None,Uncharacterized DNA photolyase FAD binding domain-containing protein,4.78946E-25,,,,,,,,,,
PMM1361,CAE19820.1,None,Short-chain dehydrogenase/reductase (SDR) superfamily,SynWH8103_02762,CRY93441.1,None,short-chain dehydrogenase/reductase (SDR) superfamily,1.53765E-90,SynWH8103_01263,CRY91995.1,porB,light-dependent protochlorophyllide reductase,8.65068E-18,,,,,
PMM1364,CAE19823.1,murD,UDP-N-acetylmuramoylalanine--D-glutamate ligase,SynWH8103_00610,CRY91353.1,murD,UDP-N-acetylmuramoylalanine--D-glutamate ligase,6.55508E-135,,,,,,,,,,
PMM1366,CAE19825.1,None,DUF209,SynWH8103_02729,CRY93408.1,pirA,Pirin-related protein,1.10869E-56,,,,,,,,,,
PMM1367,CAE19826.1,None,conserved hypothetical protein,SynWH8103_02085,CRY92801.1,None,conserved hypothetical protein,3.25163E-21,,,,,,,,,,
PMM1368,CAE19827.1,None,conserved hypothetical protein,SynWH8103_01706,CRY92433.1,None,conserved hypothetical protein,4.48973E-69,,,,,,,,,,
PMM1369,CAE19828.1,None,GAF domain,SynWH8103_00416,CRY91160.1,None,GAF domain protein,1.46802E-103,SynWH8103_01466,CRY92192.1,None,GAF domain protein,1.86349E-88,,,,,
PMM1370,CAE19829.1,None,conserved hypothetical protein,SynWH8103_00018,CRY90775.1,None,"flavo, HI0933 family protein",6.89896E-130,,,,,,,,,,
PMM1371,CAE19830.1,None,conserved hypothetical protein,CRY91994.1,CRY91994.1,None,drug/metabolite transporter (DMT) superfamily efflux protein,7.68819E-47,,,,,,,,,,
PMM1376,CAE19835.1,rbpD,RNA-binding protein RbpD,SynWH8103_01055,CRY91789.1,None,"RNA-binding protein, RRM domain",6.81790E-36,SynWH8103_01526,CRY92253.1,None,"RNA-binding protein, RRM domain",2.17056E-35,SynWH8103_00014,CRY90772.1,None,RNA-binding domain RNP-1 (RNA recognition motif)containing protein,1.36571E-31
PMM1378,CAE19837.1,"des,yocE","Fatty acid desaturase, type 2",SynWH8103_01945,CRY92664.1,desC,delta-9 fatty acid desaturase,2.99670E-93,,,,,,,,,,
PMM1379,CAE19838.1,None,putative dape gene and orf2,SynWH8103_02230,CRY92939.1,None,putative lysine decarboxylase family protein,8.90144E-122,,,,,,,,,,
PMM1380,CAE19839.1,None,unknown,SynWH8103_01142,CRY91877.1,None,"HAD hydrolase, IA, variant 3 family protein",1.91435E-41,,,,,,,,,,
PMM1381,CAE19840.1,None,conserved hypothetical protein,SynWH8103_01793,CRY92518.1,None,conserved hypothetical protein,6.40379E-65,,,,,,,,,,
PMM1382,CAE19841.1,None,"fatty acid desaturase, type 2",SynWH8103_00797,CRY91537.1,None,fatty acid desaturase family protein,3.14897E-96,,,,,,,,,,
PMM1383,CAE19842.1,None,conserved hypothetical protein,SynWH8103_00908,CRY91646.1,None,conserved hypothetical protein,7.12710E-66,,,,,,,,,,
PMM1386,CAE19845.1,None,possible permease,SynWH8103_01247,CRY91978.1,None,"putative ABC transporter, membrane component",5.27562E-148,,,,,,,,,,
PMM1388,CAE19847.1,None,conserved hypothetical protein,SynWH8103_01471,CRY92198.1,None,conserved hypothetical protein,9.97361E-43,,,,,,,,,,
PMM1389,CAE19848.1,None,possible Trypsin,SynWH8103_02758,CRY93438.1,None,2OG-Fe(II) oxygenase superfamily,1.86577E-113,,,,,,,,,,
PMM2004,CAP16509.1,None,Conserved hypothetical protein,SynWH8103_01660,CRY92387.1,None,conserved hypothetical protein,4.28946E-21,SynWH8103_00915,CRY91653.1,None,conserved hypothetical protein,2.31745E-17,,,,,
PMM1398,CAE19857.1,hli7,possible high light inducible protein,SynWH8103_00929,CRY91667.1,hli,high light inducible protein,2.23365E-13,,,,,,,,,,
PMM1400,CAE19859.1,None,possible Hemagglutinin-neuraminidase,SynWH8103_01662,CRY92388.1,None,putative hemagglutinin domain-containing protein,7.66738E-70,SynWH8103_02843,CRY93522.1,None,putative hemagglutinin domain-containing protein,8.08744E-35,,,,,
PMM1403,CAE19862.1,None,HNH endonuclease:HNH nuclease,SynWH8103_00037,CRY90795.1,None,McrA/HNH family nuclease,1.06615E-67,,,,,,,,,,
PMM1409,CAE19868.1,None,possible Rubredoxin,SynWH8103_01646,CRY92373.1,None,conserved hypothetical protein,1.08745E-25,SynWH8103_01773,CRY92499.1,None,conserved hypothetical protein (DUF3303),1.69537E-18,,,,,
PMM1412,CAE19871.1,None,conserved hypothetical protein,SynWH8103_01580,CRY92307.1,None,cupin domain protein,3.14737E-19,,,,,,,,,,
PMM1414,CAE19873.1,None,None,SynWH8103_01773,CRY92499.1,None,conserved hypothetical protein (DUF3303),2.10095E-14,SynWH8103_01646,CRY92373.1,None,conserved hypothetical protein,1.98648E-11,,,,,
PMM1416,CAE19875.1,None,conserved hypothetical,SynWH8103_00185,CRY90935.1,PsiP1,phosphate inducible potein 1,0.00000E+00,,,,,,,,,,
PMM1417,CAE19876.1,None,Staphylococcus nuclease (SNase) homologues,SynWH8103_00383,CRY91128.1,None,conserved hypothetical protein,5.59909E-12,,,,,,,,,,
PMM1420,CAE19879.1,None,possible Fumarate reductase subunit D,SynWH8103_01117,CRY91852.1,None,pepSY-associated TM helix family protein,3.71350E-20,,,,,,,,,,
PMM1421,CAE19880.1,None,possible Gibberellin regulated protein,SynWH8103_01119,CRY91853.1,None,conserved hypothetical protein,1.44124E-12,,,,,,,,,,
PMM1422,CAE19881.1,None,conserved hypothetical protein,SynWH8103_00408,CRY91153.1,None,conserved hypothetical protein,5.39199E-35,SynWH8103_01554,CRY92281.1,None,conserved hypothetical protein,1.13888E-33,,,,,
PMM1425,CAE19884.1,None,"Serine proteases, trypsin family:HtrA/DegQ protease family",SynWH8103_00702,CRY91441.1,degP,serine protease Do,2.23150E-33,SynWH8103_02495,CRY93183.1,degQ,"serine endoprotease, periplasmic",2.86031E-29,SynWH8103_01737,CRY92463.1,htrA,serine protease,4.86845E-25
PMM1428,CAE19887.1,None,conserved hypothetical protein,SynWH8103_00609,CRY91352.1,None,EVE domain protein,1.62005E-70,,,,,,,,,,
PMM1429,CAE19888.1,None,conserved hypothetical protein,SynWH8103_00608,CRY91350.1,None,conserved hypothetical protein,2.40696E-26,SynWH8103_01506,CRY92233.1,None,conserved hypothetical protein,5.43267E-17,SynWH8103_00949,CRY91687.1,None,conserved hypothetical protein,1.89858E-14
PMM1430,CAE19889.1,None,conserved hypothetical protein,SynWH8103_00606,CRY91348.1,None,conserved hypothetical protein,6.43162E-20,,,,,,,,,,
PMM1431,CAE19890.1,rpoZ,putative DNA-directed RNA polymerase (omega chain),SynWH8103_00604,CRY91347.1,None,RNA polymerase Rpb6 family protein,6.64362E-44,,,,,,,,,,
PMM1432,CAE19891.1,None,putative DnaK-type molecular chaperone (HSP70 family),SynWH8103_00602,CRY91345.1,dnaK1,chaperone protein DnaK,7.30054E-130,SynWH8103_02897,CRY93574.1,dnaK,chaperone protein DnaK,6.72778E-12,,,,,
PMM1433,CAE19892.1,None,Phosphoribosyl transferase,SynWH8103_00600,CRY91342.1,pyrR,bifunctional protein pyrR,9.57355E-71,,,,,,,,,,
PMM1434,CAE19893.1,pgmI,"Phosphoglycerate mutase, co-factor-independent (iPGM)",SynWH8103_00598,CRY91341.1,gpmI,"2,3-bisphosphoglycerate-independent phosphoglycerate mutase",0.00000E+00,,,,,,,,,,
PMM1435,CAE19894.1,None,conserved hypothetical protein,SynWH8103_00597,CRY91340.1,secG,"preprotein translocase, SecG subunit",9.20591E-19,,,,,,,,,,
