Locus tag,Protein ID,Gene,Protein name,Hit #1 locus tag,Protein ID,Gene,Protein name,E-value,Hit #2 locus tag,Protein ID,Gene,Protein name,E-value,Hit #3 locus tag,Protein ID,Gene,Protein name,E-value
PMM1292,CAE19751.1,None,possible apolipoprotein n-acyltransferase,WB44_00915,AKN62041.1,None,acyltransferase,2.48947E-78,,,,,,,,,,
PMM1293,CAE19752.1,None,FKBP-type peptidyl-prolyl cis-trans isomerase (PPIase),WB44_00905,AKN62040.1,None,peptidylprolyl isomerase,2.09604E-75,,,,,,,,,,
PMM1294,CAE19753.1,None,putative nickel-containing superoxide dismutase precursor (NISOD),WB44_00900,AKN59921.1,None,superoxide dismutase,3.23754E-72,,,,,,,,,,
PMM1295,CAE19754.1,None,putative signal peptidase,WB44_00895,AKN59920.1,None,peptidase,4.06832E-13,,,,,,,,,,
PMM1296,CAE19755.1,None,marine cyanobacterial conserved hypothetical,WB44_00890,AKN59919.1,None,hydantoin utilization protein A,1.41258E-52,,,,,,,,,,
PMM1297,CAE19756.1,trpC,Indole-3-glycerol phosphate synthase,WB44_00885,AKN59918.1,None,indole-3-glycerol phosphate synthase,1.61352E-105,,,,,,,,,,
PMM1298,CAE19757.1,lpdA,putative dihydrolipoamide dehydrogenase,WB44_00880,AKN59917.1,None,dihydrolipoamide dehydrogenase,0.00000E+00,WB44_06600,AKN62245.1,None,glutathione reductase,2.35685E-58,,,,,
PMM1299,CAE19758.1,spoU,tRNA/rRNA methyltransferase (SpoU),WB44_00875,AKN62039.1,None,rRNA methyltransferase,5.48585E-63,,,,,,,,,,
PMM1300,CAE19759.1,putative murA,UDP-N-glucosamine 1-carboxyvinyltransferase,WB44_00860,AKN62038.1,None,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,3.21995E-156,,,,,,,,,,
PMM1301,CAE19760.1,argD,N-acetylornithine aminotransferase,WB44_00850,AKN59915.1,None,acetylornithine aminotransferase,3.14301E-172,WB44_08595,AKN61149.1,None,adenosylmethionine-8-amino-7-oxononanoate aminotransferase,1.09514E-26,WB44_07220,AKN60924.1,None,glutamate-1-semialdehyde aminotransferase,3.25449E-25
PMM1302,CAE19761.1,folC,putuative bifunctional Dihydrofolate/Folylpolyglutamate synthase,WB44_00845,AKN59914.1,None,dihydrofolate synthase,8.79547E-118,,,,,,,,,,
PMM1303,CAE19762.1,None,conserved hypothetical protein,WB44_00835,AKN59913.1,None,FAD-binding protein,1.29992E-151,,,,,,,,,,
PMM1304,CAE19763.1,codA,possible cytosine deaminase,WB44_00830,AKN59912.1,None,cytosine deaminase,2.43361E-116,,,,,,,,,,
PMM1305,CAE19764.1,None,conserved hypothetical protein,WB44_00805,AKN62035.1,None,(dimethylallyl)adenosine tRNA methylthiotransferase,0.00000E+00,WB44_09510,AKN61289.1,None,ribosomal protein S12 methylthiotransferase,6.50251E-67,,,,,
PMM1306,CAE19765.1,ddlA,D-alanine--D-alanine ligase,WB44_00800,AKN59909.1,None,D-alanine--D-alanine ligase,3.23331E-108,,,,,,,,,,
PMM1307,CAE19766.1,None,conserved hypothetical protein,WB44_00795,AKN59908.1,None,hypothetical protein,4.15132E-73,,,,,,,,,,
PMM1308,CAE19767.1,None,conserved hypothetical protein,WB44_00790,AKN59907.1,None,cell division protein FtsQ,8.53395E-23,,,,,,,,,,
PMM1309,CAE19768.1,ftsZ,Cell division protein FtsZ:Tubulin/FtsZ family,WB44_00785,AKN59906.1,None,cell division protein FtsZ,0.00000E+00,,,,,,,,,,
PMM1310,CAE19769.1,panB,putative Ketopantoate hydroxymethyltransferase,WB44_00780,AKN59905.1,None,3-methyl-2-oxobutanoate hydroxymethyltransferase,4.65918E-106,,,,,,,,,,
PMM1311,CAE19770.1,None,Oxygen-independent coproporphyrinogen III oxidase,WB44_00775,AKN59904.1,None,radical SAM protein,8.07017E-148,,,,,,,,,,
PMM1312,CAE19771.1,None,conserved hypothetical protein,WB44_00770,AKN59903.1,None,hypothetical protein,3.81655E-159,,,,,,,,,,
PMM1313,CAE19772.1,clpP4,Clp protease proteolytic subunit,WB44_00765,AKN59902.1,None,Clp protease,3.46787E-141,WB44_04255,AKN60457.1,None,Clp protease ClpP,2.73882E-51,WB44_11630,AKN61635.1,None,Clp protease ClpP,1.39685E-45
PMM1314,CAE19773.1,clpP3,Clp protease proteolytic subunit,WB44_00760,AKN59901.1,None,Clp protease,5.41751E-140,WB44_11630,AKN61635.1,None,Clp protease ClpP,9.03411E-79,WB44_04255,AKN60457.1,None,Clp protease ClpP,1.60351E-77
PMM1315,CAE19774.1,ilvC,Ketol-acid reductoisomerase,WB44_00755,AKN59900.1,None,ketol-acid reductoisomerase,0.00000E+00,,,,,,,,,,
PMM1316,CAE19775.1,cobD,putative cobalamin biosynthetic protein,WB44_00750,AKN59899.1,None,cobalamin biosynthesis protein CobD,5.46302E-63,,,,,,,,,,
PMM1321,CAE19780.1,None,Bacterial histone-like DNA-binding protein,WB44_07935,AKN62284.1,None,DNA-binding protein,7.83726E-59,,,,,,,,,,
PMM1322,CAE19781.1,glgX,Putative isoamylase,WB44_07945,AKN61042.1,None,isoamylase,0.00000E+00,WB44_06385,AKN60783.1,None,"1,4-alpha-glucan branching protein",1.67435E-13,,,,,
PMM1323,CAE19782.1,None,putative GPH family sugar transporter,WB44_07955,AKN61043.1,None,sugar transporter,4.76346E-178,,,,,,,,,,
PMM1324,CAE19783.1,None,"possible transporter, membrane component",WB44_07960,AKN61044.1,None,transporter,8.47225E-122,,,,,,,,,,
PMM1325,CAE19784.1,None,conserved hypothetical protein,WB44_07965,AKN61045.1,None,hypothetical protein,1.83759E-30,,,,,,,,,,
PMM1326,CAE19785.1,None,conserved hypothetical protein,WB44_07970,AKN61046.1,None,hypothetical protein,1.08289E-126,,,,,,,,,,
PMM1327,CAE19786.1,None,conserved hypothetical protein,WB44_07975,AKN61047.1,None,glycerol-3-phosphate acyltransferase,1.23817E-64,,,,,,,,,,
PMM1328,CAE19787.1,pyrF,orotidine 5'-phosphate decarboxylase,WB44_07980,AKN62285.1,None,orotidine 5'-phosphate decarboxylase,1.07779E-70,,,,,,,,,,
PMM1329,CAE19788.1,tyrS,Tyrosyl-tRNA synthetase,WB44_07995,AKN61050.1,None,tyrosyl-tRNA synthetase,1.22160E-171,,,,,,,,,,
PMM1330,CAE19789.1,None,conserved hypothetical protein,WB44_08000,AKN61051.1,None,hypothetical protein,1.31423E-56,,,,,,,,,,
PMM1331,CAE19790.1,None,conserved hypothetical protein,WB44_08015,AKN61053.1,None,hypothetical protein,4.53192E-51,,,,,,,,,,
PMM1332,CAE19791.1,None,Cytosol aminopeptidase,WB44_08020,AKN61054.1,None,aminopeptidase A,0.00000E+00,,,,,,,,,,
PMM1333,CAE19792.1,None,Peptide methionine sulfoxide reductase,WB44_08030,AKN61056.1,None,peptide methionine sulfoxide reductase,6.35784E-75,WB44_05295,AKN60622.1,None,peptide methionine sulfoxide reductase,6.85072E-20,,,,,
PMM1334,CAE19793.1,lpxB,Lipid-A-disaccharide synthetase,WB44_08035,AKN61057.1,None,lipid-A-disaccharide synthase,1.55313E-142,,,,,,,,,,
PMM1335,CAE19794.1,lpxA,UDP-N-acetylglucosamine acyltransferase,WB44_08040,AKN62287.1,None,UDP-N-acetylglucosamine acyltransferase,1.29751E-123,,,,,,,,,,
PMM1336,CAE19795.1,None,Putative (3R)-hydroxymyristoyl-[acyl carrier protein,WB44_08045,AKN62288.1,None,3-hydroxyacyl-ACP dehydratase,1.08857E-85,,,,,,,,,,
PMM1337,CAE19796.1,lpxC,UDP-3-0-acyl N-acetylglucosamine deacetylase,WB44_08050,AKN61058.1,None,UDP-3-O-(3-hydroxymyristoyl) glucosamine N-acyltransferase,2.62847E-110,,,,,,,,,,
PMM1338,CAE19797.1,None,chloroplast outer envelope membrane protein homolog,WB44_08055,AKN61059.1,None,membrane protein,0.00000E+00,,,,,,,,,,
PMM1339,CAE19798.1,purC,SAICAR synthetase,WB44_08060,AKN61060.1,None,phosphoribosylaminoimidazole-succinocarboxamide synthase,1.24310E-92,,,,,,,,,,
PMM1340,CAE19799.1,purD,phosphoribosylglycinamide synthetase,WB44_08070,AKN61062.1,None,phosphoribosylamine--glycine ligase,1.91416E-162,,,,,,,,,,
PMM1341,CAE19800.1,nblS,two-component sensor histidine kinase,WB44_08075,AKN61063.1,None,histidine kinase,0.00000E+00,WB44_00595,AKN59873.1,None,histidine kinase,2.03209E-21,WB44_02500,AKN60173.1,None,ATPase,1.86616E-18
PMM1342,CAE19801.1,kaiC,possible circadian clock protein KaiC,WB44_08080,AKN61064.1,None,circadian clock protein KaiC,0.00000E+00,,,,,,,,,,
PMM1343,CAE19802.1,kaiB,possible circadian oscillation regulator KaiB,WB44_08085,AKN61065.1,None,Circadian clock protein KaiB,1.59199E-59,,,,,,,,,,
PMM1344,CAE19803.1,"rpl21, rplU",50S ribosomal protein L21,WB44_08095,AKN61066.1,None,50S ribosomal protein L21,7.64279E-49,,,,,,,,,,
PMM1345,CAE19804.1,"rpl27, rpmA",50S ribosomal protein L27,WB44_08100,AKN61067.1,None,50S ribosomal protein L27,1.85851E-47,,,,,,,,,,
PMM1346,CAE19805.1,None,conserved hypothetical protein,WB44_08130,AKN61073.1,None,SAM-dependent methyltransferase,1.83212E-81,,,,,,,,,,
PMM1347,CAE19806.1,truB,Putative tRNA pseudouridine 55 synthase,WB44_08135,AKN61074.1,None,pseudouridine synthase,8.10758E-85,,,,,,,,,,
PMM1348,CAE19807.1,spoIID,possible sporulation protein SpoIID,WB44_08200,AKN62291.1,None,sporulation protein,4.40792E-94,WB44_03915,AKN62135.1,None,sporulation protein SpoIID,5.71071E-21,WB44_11605,AKN62405.1,None,amidase,6.42319E-16
PMM1349,CAE19808.1,None,conserved hypothetical protein,WB44_08205,AKN61086.1,None,ribonuclease Z,6.81260E-132,,,,,,,,,,
PMM1350,CAE19809.1,None,Pentapeptide repeats,WB44_05530,AKN60655.1,None,low-complexity protein,1.79384E-39,WB44_00840,AKN62037.1,None,hypothetical protein,1.05459E-20,WB44_05120,AKN60594.1,None,pentapeptide repeat protein,1.33005E-14
PMM1351,CAE19810.1,None,conserved hypothetical protein,WB44_08225,AKN62293.1,None,hypothetical protein,9.92095E-54,,,,,,,,,,
PMM1352,CAE19811.1,petF,ferredoxin,WB44_08230,AKN61089.1,None,ferredoxin,4.57208E-66,WB44_10810,AKN61501.1,None,ferredoxin,1.28154E-45,WB44_02385,AKN60155.1,None,ferredoxin,1.32682E-39
PMM1353,CAE19812.1,prmA,putative methyltransferase for Ribosomal protein L11,WB44_08235,AKN61090.1,None,ribosomal protein L11 methyltransferase,9.60078E-67,,,,,,,,,,
PMM1354,CAE19813.1,serA,putative D-3-phosphoglycerate dehydrogenase (PGDH),WB44_08240,AKN62294.1,None,3-phosphoglycerate dehydrogenase,0.00000E+00,,,,,,,,,,
PMM1355,CAE19814.1,None,conserved hypothetical protein,WB44_08245,AKN61091.1,None,hypothetical protein,2.69117E-31,,,,,,,,,,
PMM1356,CAE19815.1,None,conserved hypothetical protein,WB44_08250,AKN61092.1,None,RNA-binding protein,6.78424E-59,,,,,,,,,,
PMM1357,CAE19816.1,None,"Steroid 5-alpha reductase, C-terminal domain",WB44_05895,AKN60706.1,None,steroid 5-alpha reductase,2.75461E-21,,,,,,,,,,
PMM1358,CAE19817.1,None,conserved hypothetical protein,WB44_06095,AKN60738.1,None,pyridoxamine 5'-phosphate oxidase,2.01355E-38,,,,,,,,,,
PMM1359,CAE19818.1,None,conserved hypothetical protein,WB44_06055,AKN60732.1,None,membrane protein,3.52629E-72,,,,,,,,,,
PMM1360,CAE19819.1,None,similar to DNA photolyase,WB44_12470,AKN61769.1,None,deoxyribodipyrimidine photolyase,3.31677E-24,,,,,,,,,,
PMM1361,CAE19820.1,None,Short-chain dehydrogenase/reductase (SDR) superfamily,WB44_10770,AKN61493.1,None,light dependent protochlorophyllide oxido-reductase,1.01216E-98,WB44_03020,AKN60261.1,None,NADPH-protochlorophyllide oxidoreductase,1.38434E-12,WB44_07705,AKN62275.1,None,3-ketoacyl-ACP reductase,1.77956E-12
PMM1364,CAE19823.1,murD,UDP-N-acetylmuramoylalanine--D-glutamate ligase,WB44_08260,AKN61093.1,None,UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase,1.97419E-127,,,,,,,,,,
PMM1366,CAE19825.1,None,DUF209,WB44_10570,AKN61460.1,None,pirin,9.59597E-61,,,,,,,,,,
PMM1367,CAE19826.1,None,conserved hypothetical protein,WB44_07820,AKN61025.1,None,hypothetical protein,5.65774E-25,,,,,,,,,,
PMM1368,CAE19827.1,None,conserved hypothetical protein,WB44_06455,AKN60795.1,None,membrane protein,3.78451E-70,,,,,,,,,,
PMM1369,CAE19828.1,None,GAF domain,WB44_05145,AKN62182.1,None,diguanylate cyclase,3.21624E-113,,,,,,,,,,
PMM1370,CAE19829.1,None,conserved hypothetical protein,WB44_11380,AKN61592.1,None,flavoprotein,4.53186E-135,,,,,,,,,,
PMM1371,CAE19830.1,None,conserved hypothetical protein,WB44_01945,AKN60085.1,None,hypothetical protein,4.68568E-53,,,,,,,,,,
PMM1372,CAE19831.1,None,conserved hypothetical protein,WB44_06120,AKN62231.1,None,cupin,1.69791E-25,,,,,,,,,,
PMM1376,CAE19835.1,rbpD,RNA-binding protein RbpD,WB44_02705,AKN60208.1,None,RNA-binding protein,7.72801E-37,WB44_11365,AKN61590.1,None,RNA-binding protein,4.81518E-30,,,,,
PMM1378,CAE19837.1,"des,yocE","Fatty acid desaturase, type 2",WB44_13160,AKN61882.1,None,fatty acid desaturase,1.20501E-93,,,,,,,,,,
PMM1380,CAE19839.1,None,unknown,WB44_04870,AKN62171.1,None,haloacid dehalogenase,1.07354E-42,,,,,,,,,,
PMM1381,CAE19840.1,None,conserved hypothetical protein,WB44_06035,AKN60729.1,None,hypothetical protein,2.45466E-73,,,,,,,,,,
PMM1383,CAE19842.1,None,conserved hypothetical protein,WB44_03435,AKN60330.1,None,SAM-dependent methyltransferase,1.96986E-64,,,,,,,,,,
PMM1386,CAE19845.1,None,possible permease,WB44_03615,AKN60361.1,None,permease,2.62913E-151,,,,,,,,,,
PMM2002,None,None,None,WB44_01625,AKN60038.1,None,hypothetical protein,9.36782E-19,WB44_02845,AKN60233.1,None,hypothetical protein,2.16639E-15,,,,,
PMM1388,CAE19847.1,None,conserved hypothetical protein,WB44_09195,AKN61244.1,None,hypothetical protein,2.02863E-50,,,,,,,,,,
PMM1389,CAE19848.1,None,possible Trypsin,WB44_10755,AKN61490.1,None,dioxygenase,8.72403E-114,,,,,,,,,,
PMM1394,CAE19853.1,None,hypothetical,WB44_06115,AKN60741.1,None,hypothetical protein,1.26618E-11,,,,,,,,,,
PMM2004,CAP16509.1,None,Conserved hypothetical protein,WB44_05940,AKN60715.1,None,hypothetical protein,1.01919E-15,,,,,,,,,,
PMM1398,CAE19857.1,hli7,possible high light inducible protein,WB44_03340,AKN60314.1,None,high light inducible protein,4.10196E-12,,,,,,,,,,
PMM1400,CAE19859.1,None,possible Hemagglutinin-neuraminidase,WB44_11015,AKN61535.1,None,redox protein,8.39855E-34,,,,,,,,,,
PMM1401,CAE19860.1,None,conserved hypothetical,WB44_01625,AKN60038.1,None,hypothetical protein,3.17179E-54,,,,,,,,,,
PMM1403,CAE19862.1,None,HNH endonuclease:HNH nuclease,WB44_11480,AKN61609.1,None,HNH nuclease,1.17376E-68,,,,,,,,,,
PMM2009,CAP16514.1,None,Hypothetical protein,WB44_02090,AKN60109.1,None,hypothetical protein,1.62081E-19,,,,,,,,,,
PMM1412,CAE19871.1,None,conserved hypothetical protein,WB44_08975,AKN62318.1,None,hypothetical protein,3.94758E-19,,,,,,,,,,
PMM1417,CAE19876.1,None,Staphylococcus nuclease (SNase) homologues,WB44_01780,AKN60059.1,None,nuclease,3.54188E-45,WB44_03460,AKN62115.1,None,nuclease,2.97876E-30,,,,,
PMM1422,CAE19881.1,None,conserved hypothetical protein,WB44_04430,AKN62154.1,None,hypothetical protein,1.89836E-35,,,,,,,,,,
PMM1423,CAE19882.1,None,conserved hypothetical protein,WB44_11240,AKN62394.1,None,glutaredoxin,6.36809E-49,,,,,,,,,,
PMM1425,CAE19884.1,None,"Serine proteases, trypsin family:HtrA/DegQ protease family",WB44_08690,AKN61164.1,None,serine protease,1.51512E-29,WB44_09395,AKN61275.1,None,serine protease,6.84591E-28,WB44_06615,AKN60822.1,None,serine protease,9.42376E-28
PMM1428,CAE19887.1,None,conserved hypothetical protein,WB44_08270,AKN61095.1,None,thymocyte nuclear protein 1,3.15237E-69,,,,,,,,,,
PMM1429,CAE19888.1,None,conserved hypothetical protein,WB44_08280,AKN62295.1,None,hypothetical protein,8.10019E-24,WB44_03210,AKN62111.1,None,hypothetical protein,5.71065E-13,,,,,
PMM1430,CAE19889.1,None,conserved hypothetical protein,WB44_08285,AKN61097.1,None,hypothetical protein,1.58768E-19,,,,,,,,,,
PMM1431,CAE19890.1,rpoZ,putative DNA-directed RNA polymerase (omega chain),WB44_08290,AKN61098.1,None,DNA-directed RNA polymerase subunit omega,4.54073E-43,,,,,,,,,,
PMM1432,CAE19891.1,None,putative DnaK-type molecular chaperone (HSP70 family),WB44_08300,AKN62296.1,None,molecular chaperone DnaK,1.05119E-121,WB44_03645,AKN60365.1,None,molecular chaperone DnaK,3.22354E-13,WB44_11195,AKN61562.1,None,molecular chaperone DnaK,4.26372E-12
PMM1433,CAE19892.1,None,Phosphoribosyl transferase,WB44_08315,AKN61102.1,None,uracil phosphoribosyltransferase,1.35345E-68,,,,,,,,,,
PMM1434,CAE19893.1,pgmI,"Phosphoglycerate mutase, co-factor-independent (iPGM)",WB44_08320,AKN61103.1,None,phosphoglyceromutase,0.00000E+00,,,,,,,,,,
PMM1435,CAE19894.1,None,conserved hypothetical protein,WB44_08325,AKN61104.1,None,preprotein translocase subunit SecG,4.98143E-23,,,,,,,,,,
PMM1436,CAE19895.1,groEL,GroEL protein (Chaperonin cpn60),WB44_08335,AKN61106.1,groEL,molecular chaperone GroEL,0.00000E+00,WB44_07700,AKN61006.1,None,molecular chaperone GroEL,0.00000E+00,,,,,
PMM1437,CAE19896.1,groES,GroES protein (Chaperonin cpn10),WB44_08340,AKN62297.1,None,chaperonin,3.36276E-64,,,,,,,,,,
PMM1438,CAE19897.1,atpB,H+-transporting ATP synthase beta subunit,WB44_08345,AKN61107.1,None,ATP F0F1 synthase subunit beta,0.00000E+00,WB44_08455,AKN61123.1,None,ATP F0F1 synthase subunit alpha,4.27493E-21,,,,,
PMM1439,CAE19898.1,"atpC,atpE","ATP synthase, Epsilon subunit",WB44_08350,AKN61108.1,None,ATP synthase F0F1 subunit epsilon,4.84983E-57,,,,,,,,,,
PMM1440,CAE19899.1,None,conserved hypothetical protein,WB44_08355,AKN61109.1,None,ribosomal protein,7.02338E-78,,,,,,,,,,
PMM1442,CAE19901.1,pepP,putative aminopeptidase P,WB44_08375,AKN61112.1,None,peptidase M24,9.53935E-176,,,,,,,,,,
PMM1443,CAE19902.1,None,Domain of unknown function DUF21,WB44_08380,AKN61113.1,None,SBC domain-containing protein,1.24177E-124,,,,,,,,,,
PMM1444,CAE19903.1,None,conserved hypothetical protein,WB44_08385,AKN61114.1,None,GTPase,4.19479E-66,WB44_04955,AKN60568.1,None,GTP-binding protein,2.17768E-17,,,,,
PMM1445,CAE19904.1,None,Putative nicotinate-nucleotide adenylyltransferase,WB44_08390,AKN61115.1,None,nicotinate-nucleotide adenylyltransferase,8.34314E-46,,,,,,,,,,
PMM1446,CAE19905.1,None,Carbon-nitrogen hydrolase:NAD+ synthase,WB44_08395,AKN61116.1,None,NAD synthetase,0.00000E+00,,,,,,,,,,
PMM1447,CAE19906.1,None,conserved hypothetical protein,WB44_08430,AKN62301.1,None,hypothetical protein,9.88773E-132,,,,,,,,,,
PMM1449,CAE19908.1,petF,ferredoxin,WB44_08440,AKN62302.1,None,ferredoxin,5.75904E-38,WB44_10810,AKN61501.1,None,ferredoxin,5.69304E-25,WB44_08230,AKN61089.1,None,ferredoxin,9.71520E-21
PMM1450,CAE19909.1,atpC,ATP synthase gamma subunit,WB44_08450,AKN61122.1,None,ATP synthase F0F1 subunit gamma,3.41851E-162,,,,,,,,,,
PMM1451,CAE19910.1,atpA,H+-transporting ATP synthase alpha-subunit,WB44_08455,AKN61123.1,None,ATP F0F1 synthase subunit alpha,0.00000E+00,WB44_08345,AKN61107.1,None,ATP F0F1 synthase subunit beta,8.78423E-20,,,,,
PMM1452,CAE19911.1,"atpH,atpD","ATP synthase, delta (OSCP) subunit",WB44_08460,AKN61124.1,None,ATP F0F1 synthase subunit delta,1.42603E-63,,,,,,,,,,
PMM1453,CAE19912.1,atpF,ATP synthase B/B' CF(0),WB44_08465,AKN61125.1,None,ATP F0F1 synthase subunit B,1.10687E-51,,,,,,,,,,
PMM1454,CAE19913.1,atpG,ATP synthase B/B' CF(0),WB44_08470,AKN61126.1,None,ATP synthase F0F1 subunit B',2.95880E-46,,,,,,,,,,
PMM1455,CAE19914.1,None,H+-transporting ATP synthase c subunit,WB44_08475,AKN61127.1,None,ATP F0F1 synthase subunit C,3.47573E-40,,,,,,,,,,
PMM1456,CAE19915.1,atpI,ATP synthase A subunit,WB44_08480,AKN61128.1,None,ATP synthase F0F1 subunit A,2.54343E-141,,,,,,,,,,
PMM1457,CAE19916.1,atp1,possible ATP synthase subunit 1,WB44_08485,AKN62304.1,None,ATP synthase,1.35043E-21,,,,,,,,,,
PMM1458,CAE19917.1,ftsW,Cell division protein FtsW,WB44_08515,AKN61133.1,None,cell division protein FtsW,3.21232E-165,WB44_13510,AKN61943.1,None,cell division protein FtsW,3.87517E-38,,,,,
PMM1459,CAE19918.1,ccdA,putative c-type cytochrome biogenesis protein CcdA,WB44_08520,AKN61134.1,None,cytochrome C biogenesis protein,3.41576E-58,WB44_04535,AKN60503.1,None,hypothetical protein,5.36711E-12,,,,,
PMM1460,CAE19919.1,ycf44,putative c-type cytochrome biogenesis protein Ccs1,WB44_08525,AKN61135.1,None,cytochrome C biogenesis protein CcsB,8.12323E-103,,,,,,,,,,
PMM1461,CAE19920.1,None,conserved hypothetical protein,WB44_08530,AKN61136.1,None,7-cyano-7-deazaguanine reductase,3.26124E-56,,,,,,,,,,
PMM1462,CAE19921.1,None,conserved hypothetical protein,WB44_08535,AKN61137.1,None,hypothetical protein,6.19027E-15,,,,,,,,,,
PMM1463,CAE19922.1,glnB,Nitrogen regulatory protein P-II,WB44_08540,AKN61138.1,None,nitrogen regulatory protein P-II,2.69921E-61,,,,,,,,,,
PMM1464,CAE19923.1,None,FtsJ cell division protein:S4 domain:Hemolysin A,WB44_08545,AKN61139.1,None,hemolysin,3.38852E-106,,,,,,,,,,
PMM1465,CAE19924.1,purB,Fumarate lyase:Adenylosuccinate lyase,WB44_08555,AKN61141.1,None,adenylosuccinate lyase,0.00000E+00,WB44_11360,AKN61589.1,None,argininosuccinate lyase,3.10782E-11,,,,,
PMM1466,CAE19925.1,fumC,Fumarate lyase,WB44_08565,AKN61143.1,fumC,fumarate hydratase,0.00000E+00,,,,,,,,,,
PMM1467,CAE19926.1,None,putative DNA helicase,WB44_08570,AKN61144.1,None,DEAD/DEAH box helicase,0.00000E+00,,,,,,,,,,
PMM1468,CAE19927.1,bioF,putative 8-amino-7-oxononanoate synthase,WB44_08575,AKN61145.1,None,8-amino-7-oxononanoate synthase,4.73539E-102,,,,,,,,,,
PMM1469,CAE19928.1,None,conserved hypothetical,WB44_08580,AKN61146.1,None,alpha/beta hydrolase,3.65855E-31,,,,,,,,,,
PMM1470,CAE19929.1,None,conserved hypothetical protein,WB44_08585,AKN61147.1,None,SAM-dependent methyltransferase,1.28304E-46,,,,,,,,,,
PMM1471,CAE19930.1,BioD,putative Dethiobiotin synthase,WB44_08590,AKN61148.1,None,dethiobiotin synthetase,2.46982E-85,,,,,,,,,,
PMM1472,CAE19931.1,BioA,putative diaminopelargonic acid synthase,WB44_08595,AKN61149.1,None,adenosylmethionine-8-amino-7-oxononanoate aminotransferase,0.00000E+00,WB44_00850,AKN59915.1,None,acetylornithine aminotransferase,1.89338E-23,,,,,
PMM1473,CAE19932.1,None,conserved hypothetical protein,WB44_08600,AKN62306.1,None,hypothetical protein,3.04083E-14,,,,,,,,,,
PMM1474,CAE19933.1,None,DnaJ-like protein,WB44_08605,AKN62307.1,None,molecular chaperone DnaJ,3.70033E-25,,,,,,,,,,
PMM1475,CAE19934.1,gidB,putative glucose inhibited division protein B,WB44_08610,AKN61150.1,None,16S rRNA methyltransferase,1.24374E-61,,,,,,,,,,
PMM1476,CAE19935.1,None,Aldo/keto reductase family,WB44_08615,AKN61151.1,None,aldo/keto reductase,2.75301E-160,WB44_07630,AKN60994.1,None,aldo/keto reductase,2.72728E-38,,,,,
PMM1477,CAE19936.1,None,conserved hypothetical,WB44_08620,AKN61152.1,None,ferredoxin,1.14155E-46,,,,,,,,,,
PMM1478,CAE19937.1,None,conserved hypothetical protein,WB44_08625,AKN61153.1,None,hypothetical protein,8.70940E-44,,,,,,,,,,
PMM1479,CAE19938.1,None,conserved hypothetical protein,WB44_08630,AKN61154.1,None,hypothetical protein,6.10811E-20,,,,,,,,,,
PMM1480,CAE19939.1,None,conserved hypothetical protein,WB44_08635,AKN61155.1,None,HEAT repeat containing protein,4.98390E-91,,,,,,,,,,
PMM1481,CAE19940.1,None,conserved hypothetical protein,WB44_08645,AKN61157.1,None,ribosomal RNA large subunit methyltransferase N,3.09207E-135,,,,,,,,,,
PMM1482,CAE19941.1,hli3,possible high light inducible protein,WB44_08650,AKN61158.1,None,high light inducible protein,1.66225E-21,,,,,,,,,,
PMM1483,CAE19942.1,rpoC2,RNA polymerase beta prime subunit,WB44_08655,AKN61159.1,rpoC2,DNA-directed RNA polymerase subunit beta',0.00000E+00,,,,,,,,,,
PMM1484,CAE19943.1,rpoC1,RNA polymerase gamma subunit,WB44_08660,AKN61160.1,rpoC1,DNA-directed RNA polymerase subunit gamma,0.00000E+00,,,,,,,,,,
PMM1485,CAE19944.1,rpoB,RNA polymerase beta subunit,WB44_08665,AKN61161.1,None,DNA-directed RNA polymerase subunit beta,0.00000E+00,,,,,,,,,,
PMM1486,CAE19945.1,None,"possible deoxyribonuclease, TatD family",WB44_08670,AKN61162.1,None,deoxyribonuclease,2.69959E-116,,,,,,,,,,
PMM1487,CAE19946.1,"rpsT,rps20",30s Ribosomal protein S20,WB44_08675,AKN62308.1,None,30S ribosomal protein S20,6.31743E-32,,,,,,,,,,
PMM1488,CAE19947.1,hisD,Histidinol dehydrogenase,WB44_08680,AKN62309.1,None,histidinol dehydrogenase,0.00000E+00,,,,,,,,,,
PMM1489,CAE19948.1,"rpiA, cbbI",Ribose 5-phosphate isomerase,WB44_08685,AKN61163.1,None,ribose 5-phosphate isomerase,6.86090E-98,,,,,,,,,,
PMM1490,CAE19949.1,None,Serine protease,WB44_08690,AKN61164.1,None,serine protease,5.73401E-172,WB44_09395,AKN61275.1,None,serine protease,3.72654E-101,WB44_06615,AKN60822.1,None,serine protease,1.68855E-91
PMM1491,CAE19950.1,None,DUF150,WB44_08720,AKN62310.1,None,hypothetical protein,5.12376E-35,,,,,,,,,,
PMM1492,CAE19951.1,nusA,N utilization substance protein A,WB44_08725,AKN61170.1,None,transcription elongation factor NusA,0.00000E+00,,,,,,,,,,
PMM1493,CAE19952.1,None,conserved hypothetical protein,WB44_08730,AKN61171.1,None,DNA-binding protein,2.77203E-23,,,,,,,,,,
