[locus_tag=PMM0001],[protein_id=CAE18460.1],[gene=dnaN],"[protein=DNA polymerase III, beta chain]",[locus_tag=SynWH8103_00001],[protein_id=CRY90759.1],[gene=dnaN],"[protein=DNA polymerase III, beta subunit]",[evalue=5.75914E-159]
[locus_tag=PMM1270],[protein_id=CAE19729.1],[gene=pheS],[protein=Phenylalanyl-tRNA synthetase alpha chain],[locus_tag=SynWH8103_01826],[protein_id=CRY92551.1],[gene=pheS],"[protein=phenylalanine--tRNA ligase, alpha subunit]",[evalue=1.19996E-175]
[locus_tag=PMM1271],[protein_id=CAE19730.1],[gene=surE],[protein=Survival protein SurE],[locus_tag=SynWH8103_01828],[protein_id=CRY92552.1],[gene=surE],[protein=5'/3'-nucleotidase SurE],[evalue=1.94196E-143]
[locus_tag=PMM1272],[protein_id=CAE19731.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_01827],[protein_id=CRY92553.1],[gene=None],[protein=conserved membrane protein],[evalue=2.50834E-71]
[locus_tag=PMM1273],[protein_id=CAE19732.1],[gene=ribF],[protein=putative riboflavin kinase/FAD synthase],[locus_tag=SynWH8103_01830],[protein_id=CRY92554.1],[gene=ribF],[protein=riboflavin biosynthesis protein RibF],[evalue=8.60536E-116]
[locus_tag=PMM1274],[protein_id=CAE19733.1],[gene=thiE],[protein=Thiamine monophosphate synthase (TMP)],[locus_tag=SynWH8103_01831],[protein_id=CRY92556.1],[gene=thiE],[protein=thiamine-phosphate pyrophosphorylase],[evalue=6.32957E-93]
[locus_tag=PMM1275],[protein_id=CAE19734.1],[gene=None],[protein=DUF170],[locus_tag=SynWH8103_01832],[protein_id=CRY92557.1],[gene=thiS],[protein=thiamine biosynthesis protein ThiS],[evalue=3.06136E-13]
[locus_tag=PMM1276],[protein_id=CAE19735.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_01834],[protein_id=CRY92559.1],[gene=None],[protein=conserved hypothetical protein],[evalue=6.09399E-07]
[locus_tag=PMM1278],[protein_id=CAE19737.1],[gene=None],[protein=putative circadian phase modifier CpmA homolog],[locus_tag=SynWH8103_01835],[protein_id=CRY92560.1],[gene=cpmA],[protein=circadian phase modifier CpmA homolog],[evalue=1.41130E-70]
[locus_tag=PMM1279],[protein_id=CAE19738.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_01836],[protein_id=CRY92561.1],[gene=None],[protein=antibiotic biosynthesis monooxygenase-like domain containing protein],[evalue=1.54324E-30]
[locus_tag=PMM1280],[protein_id=CAE19739.1],[gene=None],"[protein=putative bifuntional enzyme: tRNA methyltransferase; 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase]",[locus_tag=SynWH8103_01837],[protein_id=CRY92562.1],[gene=trmD/ispF],"[protein=bifunctional tRNA-(guanine-N1)-methyltransferase/ 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase]",[evalue=4.06922E-172]
[locus_tag=PMM1281],[protein_id=CAE19740.1],[gene=None],[protein=GTP-binding protein ERA homolog],[locus_tag=SynWH8103_01840],[protein_id=CRY92565.1],[gene=era],[protein=GTP-binding protein Era],[evalue=2.17207E-121],[locus_tag=SynWH8103_00755],[protein_id=CRY91494.1],[gene=engA],[protein=ribosome-associated GTPase EngA],[evalue=3.57747E-12],[locus_tag=SynWH8103_00755],[protein_id=CRY91494.1],[gene=engA],[protein=ribosome-associated GTPase EngA],[evalue=5.54349E-10]
[locus_tag=PMM1282],[protein_id=CAE19741.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_01841],[protein_id=CRY92566.1],[gene=None],[protein=Conserved hypothetical protein specific for cyanobacteria],[evalue=4.70237E-35]
[locus_tag=PMM1283],[protein_id=CAE19742.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_01842],[protein_id=CRY92567.1],[gene=None],[protein=Integral membrane protein],[evalue=4.17650E-110]
[locus_tag=PMM1284],[protein_id=CAE19743.1],"[gene=phoH,psiH]",[protein=PhoH-like phosphate starvation-inducible protein],[locus_tag=SynWH8103_01843],[protein_id=CRY92568.1],[gene=None],[protein=phoH-like family protein],[evalue=8.88365E-144],[locus_tag=SynWH8103_02229],[protein_id=CRY92938.1],[gene=phoH-like],[protein=PhoH family protein],[evalue=6.40006E-23]
[locus_tag=PMM1285],[protein_id=CAE19744.1],"[gene=rps16, rpsP]",[protein=30S Ribosomal protein S16],[locus_tag=SynWH8103_01844],[protein_id=CRY92569.1],[gene=rpsP],[protein=30S ribosomal protein S16],[evalue=3.96294E-55]
[locus_tag=PMM1286],[protein_id=CAE19745.1],[gene=ffh],[protein=signal recognition particle protein (SRP54)],[locus_tag=SynWH8103_01845],[protein_id=CRY92570.1],[gene=ffh],[protein=signal recognition particle protein],[evalue=0.00000E+00],[locus_tag=SynWH8103_00011],[protein_id=CRY90769.1],[gene=ftsY],[protein=signal recognition particle-docking protein FtsY],[evalue=2.69380E-31]
[locus_tag=PMM1287],[protein_id=CAE19746.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_01846],[protein_id=CRY92571.1],[gene=None],[protein=conserved hypothetical protein],[evalue=7.41584E-132],[locus_tag=SynWH8103_01846],[protein_id=CRY92571.1],[gene=None],[protein=conserved hypothetical protein],[evalue=1.56876E-11]
[locus_tag=PMM1288],[protein_id=CAE19747.1],[gene=pdhA],[protein=Pyruvate dehydrogenase E1 alpha subunit],[locus_tag=SynWH8103_01847],[protein_id=CRY92572.1],[gene=pdhA],[protein=pyruvate dehydrogenase E1 component complex alpha subunit],[evalue=0.00000E+00]
[locus_tag=PMM1289],[protein_id=CAE19748.1],[gene=None],"[protein=Type II alternative RNA polymerase sigma factor, sigma-70 family]",[locus_tag=SynWH8103_01848],[protein_id=CRY92573.1],[gene=rpoD6],"[protein=RNA polymerase sigma factor, type II]",[evalue=0.00000E+00],[locus_tag=SynWH8103_02886],[protein_id=CRY93563.1],[gene=rpoD4],"[protein=RNA polymerase sigma factor, type II]",[evalue=5.09040E-120],[locus_tag=SynWH8103_00107],[protein_id=CRY90862.1],[gene=rpoD8],"[protein=RNA polymerase sigma factor, type II]",[evalue=9.19762E-84]
[locus_tag=PMM1291],[protein_id=CAE19750.1],[gene=None],[protein=tRNA methyl transferase],[locus_tag=SynWH8103_01851],[protein_id=CRY92575.1],[gene=trmU],[protein=tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase],[evalue=2.98830E-149]
[locus_tag=PMM1292],[protein_id=CAE19751.1],[gene=None],[protein=possible apolipoprotein n-acyltransferase],[locus_tag=SynWH8103_01850],[protein_id=CRY92576.1],[gene=None],[protein=putative membrane protein],[evalue=5.97717E-93]
[locus_tag=PMM1293],[protein_id=CAE19752.1],[gene=None],[protein=FKBP-type peptidyl-prolyl cis-trans isomerase (PPIase)],[locus_tag=SynWH8103_01853],[protein_id=CRY92578.1],[gene=fkpA],[protein=FKBP-type peptidyl-prolyl cis-trans isomerase],[evalue=1.88022E-62]
[locus_tag=PMM1294],[protein_id=CAE19753.1],[gene=None],[protein=putative nickel-containing superoxide dismutase precursor (NISOD)],[locus_tag=SynWH8103_01854],[protein_id=CRY92579.1],[gene=sodN],[protein=Nickel-containing superoxide dismutase],[evalue=2.94359E-53]
[locus_tag=PMM1295],[protein_id=CAE19754.1],[gene=None],[protein=putative signal peptidase],[locus_tag=SynWH8103_01856],[protein_id=CRY92580.1],[gene=sodX],[protein=nickel-type superoxide dismutase maturation protease],[evalue=1.53141E-14]
[locus_tag=PMM1296],[protein_id=CAE19755.1],[gene=None],[protein=marine cyanobacterial conserved hypothetical],[locus_tag=SynWH8103_01855],[protein_id=CRY92581.1],[gene=None],[protein=high-affinity nickel-transport family protein],[evalue=3.27188E-51]
[locus_tag=PMM1297],[protein_id=CAE19756.1],[gene=trpC],[protein=Indole-3-glycerol phosphate synthase],[locus_tag=SynWH8103_01857],[protein_id=CRY92582.1],[gene=trpC],[protein=indole-3-glycerol phosphate synthase],[evalue=3.18709E-118]
[locus_tag=PMM1298],[protein_id=CAE19757.1],[gene=lpdA],[protein=putative dihydrolipoamide dehydrogenase],[locus_tag=SynWH8103_01858],[protein_id=CRY92583.1],[gene=lpdA],[protein=dihydrolipoamide dehydrogenase],[evalue=0.00000E+00],[locus_tag=SynWH8103_01732],[protein_id=CRY92458.1],[gene=gor],[protein=glutathione reductase],[evalue=8.17322E-53]
[locus_tag=PMM1299],[protein_id=CAE19758.1],[gene=spoU],[protein=tRNA/rRNA methyltransferase (SpoU)],[locus_tag=SynWH8103_01859],[protein_id=CRY92584.1],[gene=None],[protein=spoU rRNA Methylase family protein],[evalue=1.07165E-70],[locus_tag=SynWH8103_01912],[protein_id=CRY92632.1],[gene=trmH],[protein=tRNA guanosine-2'-O-methyltransferase],[evalue=1.53684E-09],[locus_tag=SynWH8103_01163],[protein_id=CRY91895.1],[gene=None],[protein=RNA 2'-O ribose methyltransferase substrate binding family protein],[evalue=1.58382E-07]
[locus_tag=PMM1300],[protein_id=CAE19759.1],[gene=putative murA],[protein=UDP-N-glucosamine 1-carboxyvinyltransferase],[locus_tag=SynWH8103_01862],[protein_id=CRY92586.1],[gene=murA],[protein=UDP-N-acetylglucosamine 1-carboxyvinyltransferase],[evalue=1.27998E-157]
[locus_tag=PMM1301],[protein_id=CAE19760.1],[gene=argD],[protein=N-acetylornithine aminotransferase],[locus_tag=SynWH8103_01864],[protein_id=CRY92587.1],[gene=argD],"[protein=transaminase, acetylornithine/succinylornithine amily protein]",[evalue=4.49385E-175],[locus_tag=SynWH8103_00726],[protein_id=CRY91465.1],[gene=bioA],[protein=Adenosylmethionine-8-amino-7-oxononanoate aminotransferase],[evalue=3.69526E-26],[locus_tag=SynWH8103_02064],[protein_id=CRY92782.1],[gene=hemL],"[protein=glutamate-1-semialdehyde-2,1-aminomutase]",[evalue=6.40618E-25]
[locus_tag=PMM1302],[protein_id=CAE19761.1],[gene=folC],[protein=putuative bifunctional Dihydrofolate/Folylpolyglutamate synthase],[locus_tag=SynWH8103_01865],[protein_id=CRY92588.1],[gene=folC],[protein=FolC bifunctional protein (Folylpolyglutamate synthase / Dihydrofolate synthase)],[evalue=6.17394E-105]
[locus_tag=PMM1303],[protein_id=CAE19762.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_01866],[protein_id=CRY92590.1],[gene=glcD2],[protein=alternative glycolate dehydrogenase GlcD2],[evalue=1.89370E-161],[locus_tag=SynWH8103_02063],[protein_id=CRY92781.1],[gene=glcD1],[protein=glycolate oxidase],[evalue=1.07554E-08]
[locus_tag=PMM1304],[protein_id=CAE19763.1],[gene=codA],[protein=possible cytosine deaminase],[locus_tag=SynWH8103_01868],[protein_id=CRY92591.1],[gene=None],[protein=amidohydrolase family protein],[evalue=1.01327E-107]
[locus_tag=PMM1305],[protein_id=CAE19764.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_01871],[protein_id=CRY92593.1],[gene=miaB],[protein=tRNA-i(6)A37 thiotransferase enzyme MiaB],[evalue=0.00000E+00],[locus_tag=SynWH8103_02524],[protein_id=CRY93205.1],[gene=miaB],[protein=2-methylthioadenine synthetase],[evalue=3.28089E-65]
[locus_tag=PMM1306],[protein_id=CAE19765.1],[gene=ddlA],[protein=D-alanine--D-alanine ligase],[locus_tag=SynWH8103_01872],[protein_id=CRY92594.1],[gene=None],[protein=D-alanine--D-alanine ligase family protein],[evalue=1.46494E-102]
[locus_tag=PMM1307],[protein_id=CAE19766.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_01873],[protein_id=CRY92595.1],[gene=None],[protein=conserved hypothetical protein],[evalue=1.41052E-58]
[locus_tag=PMM1308],[protein_id=CAE19767.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_01874],[protein_id=CRY92596.1],[gene=ftsQ],[protein=cell division protein FtsQ],[evalue=2.19710E-16]
[locus_tag=PMM1309],[protein_id=CAE19768.1],[gene=ftsZ],[protein=Cell division protein FtsZ:Tubulin/FtsZ family],[locus_tag=SynWH8103_01876],[protein_id=CRY92597.1],[gene=ftsZ],[protein=cell division protein FtsZ],[evalue=0.00000E+00]
[locus_tag=PMM1310],[protein_id=CAE19769.1],[gene=panB],[protein=putative Ketopantoate hydroxymethyltransferase],[locus_tag=None],[protein_id=CRY92598.1],[gene=panB],[protein=3-methyl-2-oxobutanoate hydroxymethyltransferase],[evalue=1.96066E-108]
[locus_tag=PMM1311],[protein_id=CAE19770.1],[gene=None],[protein=Oxygen-independent coproporphyrinogen III oxidase],[locus_tag=SynWH8103_01877],[protein_id=CRY92599.1],[gene=hemN],[protein=oxygen-independent coproporphyrinogen III oxidase],[evalue=7.38071E-137]
[locus_tag=PMM1312],[protein_id=CAE19771.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_01878],[protein_id=CRY92600.1],[gene=yacL],[protein=uncharacterized conserved membrane TRAM and PIN omains containing protein],[evalue=3.64789E-148]
[locus_tag=PMM1313],[protein_id=CAE19772.1],[gene=clpP4],[protein=Clp protease proteolytic subunit],[locus_tag=SynWH8103_01879],[protein_id=CRY92601.1],[gene=clpP4],[protein=Protease subunit of ATP-dependent Clp protease],[evalue=3.43895E-133],[locus_tag=SynWH8103_01443],[protein_id=CRY92170.1],[gene=clpP1],[protein=Protease subunit of ATP-dependent Clp protease],[evalue=1.24993E-52],[locus_tag=SynWH8103_00066],[protein_id=CRY90822.1],[gene=clpP2],[protein=Protease subunit of ATP-dependent Clp protease],[evalue=3.06605E-48]
[locus_tag=PMM1314],[protein_id=CAE19773.1],[gene=clpP3],[protein=Clp protease proteolytic subunit],[locus_tag=SynWH8103_01880],[protein_id=CRY92602.1],[gene=clpP3],[protein=Protease subunit of ATP-dependent Clp protease],[evalue=1.14172E-139],[locus_tag=SynWH8103_00066],[protein_id=CRY90822.1],[gene=clpP2],[protein=Protease subunit of ATP-dependent Clp protease],[evalue=3.49839E-81],[locus_tag=SynWH8103_01443],[protein_id=CRY92170.1],[gene=clpP1],[protein=Protease subunit of ATP-dependent Clp protease],[evalue=5.51216E-77]
[locus_tag=PMM1315],[protein_id=CAE19774.1],[gene=ilvC],[protein=Ketol-acid reductoisomerase],[locus_tag=SynWH8103_01881],[protein_id=CRY92603.1],[gene=ilvC],[protein=ketol-acid reductoisomerase],[evalue=0.00000E+00]
[locus_tag=PMM1316],[protein_id=CAE19775.1],[gene=cobD],[protein=putative cobalamin biosynthetic protein],[locus_tag=SynWH8103_01883],[protein_id=CRY92604.1],[gene=cobD],[protein=cobalamin biosynthesis protein CobD],[evalue=2.51595E-77]
[locus_tag=PMM1317],[protein_id=CAE19776.1],[gene=hli13],[protein=possible high light inducible protein],[locus_tag=SynWH8103_00929],[protein_id=CRY91667.1],[gene=hli],[protein=high light inducible protein],[evalue=2.39200E-08],[locus_tag=SynWH8103_01642],[protein_id=CRY92369.1],[gene=None],[protein=chlorophyll A-B binding family protein],[evalue=8.68294E-07]
[locus_tag=PMM1974],[protein_id=CAP16479.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=SynWH8103_01652],[protein_id=CRY92380.1],[gene=None],[protein=conserved hypothetical protein],[evalue=1.53697E-07]
[locus_tag=PMM1321],[protein_id=CAE19780.1],[gene=None],[protein=Bacterial histone-like DNA-binding protein],[locus_tag=SynWH8103_00673],[protein_id=CRY91414.1],[gene=hup],[protein=DNA-binding protein HU],[evalue=3.90986E-60]
[locus_tag=PMM1322],[protein_id=CAE19781.1],[gene=glgX],[protein=Putative isoamylase],[locus_tag=SynWH8103_00671],[protein_id=CRY91412.1],[gene=None],"[protein=alpha amylase, catalytic domain protein]",[evalue=0.00000E+00],[locus_tag=SynWH8103_01692],[protein_id=CRY92419.1],[gene=glgB],"[protein=1,4-alpha-glucan branching enzyme]",[evalue=1.88332E-14]
[locus_tag=PMM1323],[protein_id=CAE19782.1],[gene=None],[protein=putative GPH family sugar transporter],[locus_tag=SynWH8103_00669],[protein_id=CRY91411.1],[gene=None],[protein=High affinity sugar transporter],[evalue=0.00000E+00]
[locus_tag=PMM1324],[protein_id=CAE19783.1],[gene=None],"[protein=possible transporter, membrane component]",[locus_tag=SynWH8103_00668],[protein_id=CRY91410.1],[gene=None],"[protein=ABC-type transport system, membrane component]",[evalue=3.30920E-122]
[locus_tag=PMM1325],[protein_id=CAE19784.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_00667],[protein_id=CRY91409.1],[gene=None],[protein=conserved hypothetical protein],[evalue=6.54163E-27]
[locus_tag=PMM1326],[protein_id=CAE19785.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_00664],[protein_id=CRY91406.1],[gene=None],[protein=conserved hypothetical protein],[evalue=6.34373E-118]
[locus_tag=PMM1327],[protein_id=CAE19786.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_00663],[protein_id=CRY91405.1],[gene=plsY],[protein=acyl-phosphate glycerol 3-phosphate acyltransferase],[evalue=1.27111E-69]
[locus_tag=PMM1328],[protein_id=CAE19787.1],[gene=pyrF],[protein=orotidine 5'-phosphate decarboxylase],[locus_tag=SynWH8103_00656],[protein_id=CRY91398.1],[gene=pyrF],[protein=Orotidine 5-phosphate decarboxylase],[evalue=3.92206E-72]
[locus_tag=PMM1329],[protein_id=CAE19788.1],[gene=tyrS],[protein=Tyrosyl-tRNA synthetase],[locus_tag=SynWH8103_00654],[protein_id=CRY91395.1],[gene=tyrS],[protein=Tyrosyl-tRNA synthetase],[evalue=4.31871E-167]
[locus_tag=PMM1330],[protein_id=CAE19789.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_00652],[protein_id=CRY91394.1],[gene=None],[protein=conserved hypothetical protein],[evalue=2.48164E-56]
[locus_tag=PMM1331],[protein_id=CAE19790.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_00648],[protein_id=CRY91390.1],[gene=None],[protein=Uncharacterized protein specific for cyanobacteria],[evalue=2.15368E-48]
[locus_tag=PMM1332],[protein_id=CAE19791.1],[gene=None],[protein=Cytosol aminopeptidase],[locus_tag=SynWH8103_00646],[protein_id=CRY91388.1],[gene=PM25],[protein=leucine aminopeptidase 1],[evalue=9.78078E-168]
[locus_tag=PMM1333],[protein_id=CAE19792.1],[gene=None],[protein=Peptide methionine sulfoxide reductase],[locus_tag=SynWH8103_00643],[protein_id=CRY91385.1],[gene=msrA2],[protein=peptide methionine sulfoxide reductase],[evalue=5.66007E-68],[locus_tag=SynWH8103_01155],[protein_id=CRY91887.1],[gene=msrA1],[protein=peptide methionine sulfoxide reductase],[evalue=9.00673E-20]
[locus_tag=PMM1334],[protein_id=CAE19793.1],[gene=lpxB],[protein=Lipid-A-disaccharide synthetase],[locus_tag=SynWH8103_00642],[protein_id=CRY91384.1],[gene=lpxB],[protein=lipid-A-disaccharide synthase],[evalue=6.25484E-131]
[locus_tag=PMM1335],[protein_id=CAE19794.1],[gene=lpxA],[protein=UDP-N-acetylglucosamine acyltransferase],[locus_tag=SynWH8103_00641],[protein_id=CRY91383.1],[gene=lpxA],[protein=acyl-[acyl-carrier-protein],[evalue=1.67240E-127],[locus_tag=SynWH8103_00894],[protein_id=CRY91632.1],[gene=lpxD],[protein=UDP-3-O-[3-hydroxymyristoyl],[evalue=2.64146E-07]
[locus_tag=PMM1336],[protein_id=CAE19795.1],[gene=None],[protein=Putative (3R)-hydroxymyristoyl-[acyl carrier protein],[locus_tag=SynWH8103_00640],[protein_id=CRY91382.1],[gene=fabZ],[protein=beta-hydroxyacyl-(acyl-carrier-protein) dehydratase FabZ],[evalue=1.09216E-85]
[locus_tag=PMM1337],[protein_id=CAE19796.1],[gene=lpxC],[protein=UDP-3-0-acyl N-acetylglucosamine deacetylase],[locus_tag=SynWH8103_00639],[protein_id=CRY91381.1],[gene=lpxC],[protein=UDP-3-O-[3-hydroxymyristoyl],[evalue=6.17657E-103]
[locus_tag=PMM1338],[protein_id=CAE19797.1],[gene=None],[protein=chloroplast outer envelope membrane protein homolog],[locus_tag=SynWH8103_00638],[protein_id=CRY91380.1],[gene=None],[protein=surface antigen family protein],[evalue=0.00000E+00]
[locus_tag=PMM1339],[protein_id=CAE19798.1],[gene=purC],[protein=SAICAR synthetase],[locus_tag=SynWH8103_00637],[protein_id=CRY91379.1],[gene=purC],[protein=phosphoribosylaminoimidazolesuccinocarboxamide synthase],[evalue=2.64754E-90]
[locus_tag=PMM1340],[protein_id=CAE19799.1],[gene=purD],[protein=phosphoribosylglycinamide synthetase],[locus_tag=SynWH8103_00635],[protein_id=CRY91377.1],[gene=purD],[protein=phosphoribosylamine--glycine ligase],[evalue=2.77163E-167]
[locus_tag=PMM1341],[protein_id=CAE19800.1],[gene=nblS],[protein=two-component sensor histidine kinase],[locus_tag=SynWH8103_00633],[protein_id=CRY91376.1],[gene=nblS],"[protein=two component sensor, signal transduction histidine kinase]",[evalue=0.00000E+00],[locus_tag=SynWH8103_00859],[protein_id=CRY91598.1],[gene=sasA],[protein=adaptive-response sensory kinase],[evalue=3.22936E-17],[locus_tag=SynWH8103_01082],[protein_id=CRY91816.1],[gene=phoR],"[protein=two-component system sensor histidine kinase, phosphate sensing PhoR]",[evalue=5.32712E-16]
[locus_tag=PMM1342],[protein_id=CAE19801.1],[gene=kaiC],[protein=possible circadian clock protein KaiC],[locus_tag=SynWH8103_00634],[protein_id=CRY91375.1],[gene=kaiC],[protein=circadian clock protein KaiC],[evalue=0.00000E+00]
[locus_tag=PMM1343],[protein_id=CAE19802.1],[gene=kaiB],[protein=possible circadian oscillation regulator KaiB],[locus_tag=SynWH8103_00632],[protein_id=CRY91374.1],[gene=kaiB],[protein=Circadian clock protein KaiB],[evalue=4.19386E-61]
[locus_tag=PMM1344],[protein_id=CAE19803.1],"[gene=rpl21, rplU]",[protein=50S ribosomal protein L21],[locus_tag=SynWH8103_00629],[protein_id=CRY91371.1],[gene=rplU],[protein=50S ribosomal protein L21],[evalue=2.48758E-44]
[locus_tag=PMM1345],[protein_id=CAE19804.1],"[gene=rpl27, rpmA]",[protein=50S ribosomal protein L27],[locus_tag=SynWH8103_00628],[protein_id=CRY91370.1],[gene=rpmA],[protein=50S ribosomal protein L27],[evalue=4.67022E-47]
[locus_tag=PMM1346],[protein_id=CAE19805.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_00627],[protein_id=CRY91369.1],[gene=None],[protein=possible S-adenosyl-L-methionine-dependent methyltransferase],[evalue=1.71577E-85]
[locus_tag=PMM1347],[protein_id=CAE19806.1],[gene=truB],[protein=Putative tRNA pseudouridine 55 synthase],[locus_tag=SynWH8103_00626],[protein_id=CRY91368.1],[gene=truB],[protein=tRNA pseudouridine(55) synthase],[evalue=2.86320E-79]
[locus_tag=PMM1348],[protein_id=CAE19807.1],[gene=spoIID],[protein=possible sporulation protein SpoIID],[locus_tag=SynWH8103_00621],[protein_id=CRY91363.1],[gene=None],[protein=LytB/SpoIID protein homolog],[evalue=1.04849E-85],[locus_tag=SynWH8103_00061],[protein_id=CRY90817.1],[gene=spoIID],[protein=sporulation protein homolog],[evalue=5.51256E-16]
[locus_tag=PMM1349],[protein_id=CAE19808.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_00620],[protein_id=CRY91362.1],[gene=rnz],[protein=ribonuclease Z],[evalue=4.45254E-134]
[locus_tag=PMM1350],[protein_id=CAE19809.1],[gene=None],[protein=Pentapeptide repeats],[locus_tag=SynWH8103_01261],[protein_id=CRY91992.1],[gene=None],[protein=pentapeptide repeats family protein],[evalue=3.43962E-32],[locus_tag=SynWH8103_01867],[protein_id=CRY92589.1],[gene=None],[protein=pentapeptide repeats family protein],[evalue=1.94735E-14],[locus_tag=SynWH8103_01185],[protein_id=CRY91916.1],[gene=None],"[protein=thylakoid lumenal 15 kDa protein 1, chloroplastic]",[evalue=1.95871E-11]
[locus_tag=PMM1351],[protein_id=CAE19810.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_00618],[protein_id=CRY91360.1],[gene=None],[protein=conserved hypothetical protein],[evalue=1.96748E-59]
[locus_tag=PMM1352],[protein_id=CAE19811.1],[gene=petF],[protein=ferredoxin],[locus_tag=SynWH8103_00617],[protein_id=CRY91359.1],[gene=petF],[protein=2Fe-2S ferredoxin],[evalue=4.47039E-66],[locus_tag=SynWH8103_01498],[protein_id=CRY92225.1],[gene=petF],[protein=2Fe-2S ferredoxin],[evalue=2.26978E-43],[locus_tag=SynWH8103_00576],[protein_id=CRY91319.1],[gene=petF],[protein=2Fe-2S ferredoxin],[evalue=5.09614E-20]
[locus_tag=PMM1353],[protein_id=CAE19812.1],[gene=prmA],[protein=putative methyltransferase for Ribosomal protein L11],[locus_tag=SynWH8103_00616],[protein_id=CRY91358.1],[gene=prmA],[protein=ribosomal protein L11 methyltransferase],[evalue=1.44470E-70]
[locus_tag=PMM1354],[protein_id=CAE19813.1],[gene=serA],[protein=putative D-3-phosphoglycerate dehydrogenase (PGDH)],[locus_tag=SynWH8103_00615],[protein_id=CRY91357.1],[gene=serA],[protein=D-3-phosphoglycerate dehydrogenase (PGDH)],[evalue=0.00000E+00]
[locus_tag=PMM1355],[protein_id=CAE19814.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_00614],[protein_id=CRY91356.1],[gene=None],[protein=conserved hypothetical protein],[evalue=1.46823E-25]
[locus_tag=PMM1356],[protein_id=CAE19815.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_00613],[protein_id=CRY91355.1],[gene=None],[protein=photosystem II S4 domain protein],[evalue=3.78328E-70]
[locus_tag=PMM1358],[protein_id=CAE19817.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_00994],[protein_id=CRY91731.1],[gene=None],"[protein=pyridoxamine 5'-phosphate oxidase-related, FMN-binding protein]",[evalue=9.62479E-46]
[locus_tag=PMM1359],[protein_id=CAE19818.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_01645],[protein_id=CRY92372.1],[gene=None],[protein=Uncharacterized membrane protein],[evalue=2.00780E-62]
[locus_tag=PMM1360],[protein_id=CAE19819.1],[gene=None],[protein=similar to DNA photolyase],[locus_tag=SynWH8103_00244],[protein_id=CRY90994.1],[gene=None],[protein=Uncharacterized DNA photolyase FAD binding domain-containing protein],[evalue=4.78946E-25],[locus_tag=SynWH8103_00240],[protein_id=CRY90989.1],[gene=phrA],[protein=deoxyribodipyrimidine photolyase (DNA photolyase) (photoreactivating enzyme)],[evalue=3.75716E-08]
[locus_tag=PMM1361],[protein_id=CAE19820.1],[gene=None],[protein=Short-chain dehydrogenase/reductase (SDR) superfamily],[locus_tag=SynWH8103_02762],[protein_id=CRY93441.1],[gene=None],[protein=short-chain dehydrogenase/reductase (SDR) superfamily],[evalue=1.53765E-90],[locus_tag=SynWH8103_01263],[protein_id=CRY91995.1],[gene=porB],[protein=light-dependent protochlorophyllide reductase],[evalue=8.65068E-18],[locus_tag=SynWH8103_01978],[protein_id=CRY92696.1],[gene=porA],[protein=light-dependent protochlorophyllide reductase],[evalue=1.77873E-10]
[locus_tag=PMM2063],[protein_id=CAX37124.1],[gene=None],[protein=Hypothetical protein],[locus_tag=SynWH8103_01117],[protein_id=CRY91852.1],[gene=None],[protein=pepSY-associated TM helix family protein],[evalue=1.94656E-06]
[locus_tag=PMM1363],[protein_id=CAE19822.1],[gene=None],[protein=hypothetical],[locus_tag=SynWH8103_01119],[protein_id=CRY91853.1],[gene=None],[protein=conserved hypothetical protein],[evalue=2.67497E-08],[locus_tag=SynWH8103_00981],[protein_id=CRY91718.1],[gene=None],[protein=conserved hypothetical protein],[evalue=6.06684E-06]
