Locus tag,Protein ID,Gene,Protein name,Hit #1 locus tag,Protein ID,Gene,Protein name,E-value,Hit #2 locus tag,Protein ID,Gene,Protein name,E-value,Hit #3 locus tag,Protein ID,Gene,Protein name,E-value
PMN2A_0959,AAZ58450.1,None,enzyme of the cupin superfamily,WB44_06120,AKN62231.1,None,cupin,3.04220E-44,,,,,,,,,,
PMN2A_0960,AAZ58451.1,None,conserved hypothetical protein,WB44_08270,AKN61095.1,None,thymocyte nuclear protein 1,3.07527E-76,,,,,,,,,,
PMN2A_0961,AAZ58452.1,None,conserved hypothetical protein,WB44_08280,AKN62295.1,None,hypothetical protein,9.12649E-29,WB44_03210,AKN62111.1,None,hypothetical protein,1.79351E-16,,,,,
PMN2A_0962,AAZ58453.1,None,conserved hypothetical protein,WB44_08285,AKN61097.1,None,hypothetical protein,2.13144E-29,,,,,,,,,,
PMN2A_0963,AAZ58454.1,None,putative DNA-directed RNA polymerase (omega chain),WB44_08290,AKN61098.1,None,DNA-directed RNA polymerase subunit omega,3.14465E-43,,,,,,,,,,
PMN2A_0964,AAZ58455.1,None,molecular chaperone DnaK,WB44_08300,AKN62296.1,None,molecular chaperone DnaK,1.91582E-163,WB44_11195,AKN61562.1,None,molecular chaperone DnaK,3.62400E-16,WB44_03645,AKN60365.1,None,molecular chaperone DnaK,1.89046E-14
PMN2A_0966,AAZ58456.1,None,phosphoglycerate mutase,WB44_08320,AKN61103.1,None,phosphoglyceromutase,0.00000E+00,,,,,,,,,,
PMN2A_0967,AAZ58457.1,None,Preprotein translocase SecG subunit,WB44_08325,AKN61104.1,None,preprotein translocase subunit SecG,6.34514E-22,,,,,,,,,,
PMN2A_0968,AAZ58458.1,None,chaperonin Cpn60/TCP-1,WB44_08335,AKN61106.1,groEL,molecular chaperone GroEL,0.00000E+00,WB44_07700,AKN61006.1,None,molecular chaperone GroEL,0.00000E+00,,,,,
PMN2A_0969,AAZ58459.1,None,Co-chaperonin GroES,WB44_08340,AKN62297.1,None,chaperonin,2.63474E-65,,,,,,,,,,
PMN2A_0970,AAZ58460.1,None,ATP synthase F1 subcomplex beta subunit,WB44_08345,AKN61107.1,None,ATP F0F1 synthase subunit beta,0.00000E+00,WB44_08455,AKN61123.1,None,ATP F0F1 synthase subunit alpha,8.34563E-22,,,,,
PMN2A_0971,AAZ58461.1,None,ATP synthase F1 subcomplex epsilon subunit,WB44_08350,AKN61108.1,None,ATP synthase F0F1 subunit epsilon,3.00243E-60,,,,,,,,,,
PMN2A_0972,AAZ58462.1,None,conserved hypothetical protein,WB44_08355,AKN61109.1,None,ribosomal protein,1.35212E-89,,,,,,,,,,
PMN2A_0973,AAZ58463.1,None,"aminopeptidase P, Metallo peptidase, MEROPS family M24B",WB44_08375,AKN61112.1,None,peptidase M24,0.00000E+00,,,,,,,,,,
PMN2A_0974,AAZ58464.1,None,membrane associated SBC domains,WB44_08380,AKN61113.1,None,SBC domain-containing protein,6.92479E-146,WB44_12575,AKN61783.1,None,hemolysin,1.34013E-13,,,,,
PMN2A_0975,AAZ58465.1,None,Small GTP-binding protein domain,WB44_08385,AKN61114.1,None,GTPase,9.71135E-103,WB44_04955,AKN60568.1,None,GTP-binding protein,2.82442E-21,,,,,
PMN2A_0976,AAZ58466.1,None,putative nicotinate-nucleotide adenylyltransferase,WB44_08390,AKN61115.1,None,nicotinate-nucleotide adenylyltransferase,3.98345E-62,,,,,,,,,,
PMN2A_0977,AAZ58467.1,None,NAD+ synthase,WB44_08395,AKN61116.1,None,NAD synthetase,0.00000E+00,,,,,,,,,,
PMN2A_0978,AAZ58468.1,None,uncharacterized membrane protein,WB44_08430,AKN62301.1,None,hypothetical protein,1.86528E-146,,,,,,,,,,
PMN2A_0980,AAZ58470.1,None,ATP synthase F1 subcomplex gamma subunit,WB44_08450,AKN61122.1,None,ATP synthase F0F1 subunit gamma,7.97008E-180,,,,,,,,,,
PMN2A_0981,AAZ58471.1,None,ATP synthase F1 subcomplex alpha subunit,WB44_08455,AKN61123.1,None,ATP F0F1 synthase subunit alpha,0.00000E+00,WB44_08345,AKN61107.1,None,ATP F0F1 synthase subunit beta,1.24030E-19,,,,,
PMN2A_0982,AAZ58472.1,None,ATP synthase F1 subcomplex delta subunit,WB44_08460,AKN61124.1,None,ATP F0F1 synthase subunit delta,1.06284E-77,,,,,,,,,,
PMN2A_0983,AAZ58473.1,None,"ATP synthase F0, subunit B",WB44_08465,AKN61125.1,None,ATP F0F1 synthase subunit B,2.26891E-62,,,,,,,,,,
PMN2A_0984,AAZ58474.1,None,ATP synthase F0 subcomplex B' subunit,WB44_08470,AKN61126.1,None,ATP synthase F0F1 subunit B',7.73029E-53,,,,,,,,,,
PMN2A_0985,AAZ58475.1,None,ATP synthase F0 subcomplex C subunit,WB44_08475,AKN61127.1,None,ATP F0F1 synthase subunit C,4.12216E-41,,,,,,,,,,
PMN2A_0986,AAZ58476.1,None,ATP synthase F0 subcomplex A subunit,WB44_08480,AKN61128.1,None,ATP synthase F0F1 subunit A,1.71658E-143,,,,,,,,,,
PMN2A_0987,AAZ58477.1,None,uncharacterized membrane protein,WB44_08485,AKN62304.1,None,ATP synthase,9.68308E-32,,,,,,,,,,
PMN2A_0988,AAZ58478.1,None,cell division protein FtsW,WB44_08515,AKN61133.1,None,cell division protein FtsW,1.05386E-173,WB44_13510,AKN61943.1,None,cell division protein FtsW,3.42542E-35,,,,,
PMN2A_0989,AAZ58479.1,None,putative c-type cytochrome biogenesis protein CcdA,WB44_08520,AKN61134.1,None,cytochrome C biogenesis protein,3.44176E-88,WB44_04535,AKN60503.1,None,hypothetical protein,1.12119E-11,,,,,
PMN2A_0990,AAZ58480.1,None,putative c-type cytochrome biogenesis protein Ccs1,WB44_08525,AKN61135.1,None,cytochrome C biogenesis protein CcsB,1.19656E-151,,,,,,,,,,
PMN2A_0991,AAZ58481.1,None,GTP cyclohydrolase I family enzyme,WB44_08530,AKN61136.1,None,7-cyano-7-deazaguanine reductase,4.87438E-62,,,,,,,,,,
PMN2A_0992,AAZ58482.1,None,conserved hypothetical protein,WB44_08535,AKN61137.1,None,hypothetical protein,1.33390E-17,,,,,,,,,,
PMN2A_0993,AAZ58483.1,None,nitrogen regulatory protein P-II,WB44_08540,AKN61138.1,None,nitrogen regulatory protein P-II,2.70225E-60,,,,,,,,,,
PMN2A_0994,AAZ58484.1,None,hemolysin A,WB44_08545,AKN61139.1,None,hemolysin,1.29809E-115,,,,,,,,,,
PMN2A_0995,AAZ58485.1,None,conserved hypothetical protein,WB44_08550,AKN61140.1,None,hypothetical protein,2.56221E-27,,,,,,,,,,
PMN2A_0996,AAZ58486.1,None,Adenylosuccinate lyase,WB44_08555,AKN61141.1,None,adenylosuccinate lyase,0.00000E+00,,,,,,,,,,
PMN2A_0997,AAZ58487.1,None,fumarase,WB44_08565,AKN61143.1,fumC,fumarate hydratase,0.00000E+00,,,,,,,,,,
PMN2A_0998,AAZ58488.1,None,"helicase, C-terminal protein:DEAD/DEAH box helicase, N-terminal protein",WB44_08570,AKN61144.1,None,DEAD/DEAH box helicase,0.00000E+00,,,,,,,,,,
PMN2A_0999,AAZ58489.1,None,putative 8-amino-7-oxononanoate synthase,WB44_08575,AKN61145.1,None,8-amino-7-oxononanoate synthase,2.82112E-135,,,,,,,,,,
PMN2A_1000,AAZ58490.1,None,alpha/beta hydrolase family protein,WB44_08580,AKN61146.1,None,alpha/beta hydrolase,1.26492E-49,,,,,,,,,,
PMN2A_1001,AAZ58491.1,None,SAM dependent methyltransferase,WB44_08585,AKN61147.1,None,SAM-dependent methyltransferase,1.44343E-71,,,,,,,,,,
PMN2A_1002,AAZ58492.1,None,dethiobiotin synthase,WB44_08590,AKN61148.1,None,dethiobiotin synthetase,5.86391E-88,,,,,,,,,,
PMN2A_1003,AAZ58493.1,None,adenosylmethionine-8-amino-7-oxononanoate aminotransferase apoenzyme,WB44_08595,AKN61149.1,None,adenosylmethionine-8-amino-7-oxononanoate aminotransferase,0.00000E+00,WB44_00850,AKN59915.1,None,acetylornithine aminotransferase,2.66436E-23,,,,,
PMN2A_1004,AAZ58494.1,None,"Heat shock protein DnaJ, N-terminal protein",WB44_08605,AKN62307.1,None,molecular chaperone DnaJ,4.38479E-30,,,,,,,,,,
PMN2A_1005,AAZ58495.1,None,16S rRNA m(7)G-527 methyltransferase,WB44_08610,AKN61150.1,None,16S rRNA methyltransferase,6.86311E-83,,,,,,,,,,
PMN2A_1006,AAZ58496.1,None,conserved hypothetical protein,WB44_08615,AKN61151.1,None,aldo/keto reductase,0.00000E+00,WB44_07630,AKN60994.1,None,aldo/keto reductase,7.46514E-47,,,,,
PMN2A_1007,AAZ58497.1,None,ferredoxin,WB44_08620,AKN61152.1,None,ferredoxin,8.17838E-46,,,,,,,,,,
PMN2A_1008,AAZ58498.1,None,conserved hypothetical protein,WB44_08625,AKN61153.1,None,hypothetical protein,1.46464E-61,,,,,,,,,,
PMN2A_1009,AAZ58499.1,None,conserved hypothetical protein,WB44_08630,AKN61154.1,None,hypothetical protein,1.07644E-26,,,,,,,,,,
PMN2A_1010,AAZ58500.1,None,PBS lyase HEAT-like repeat,WB44_08635,AKN61155.1,None,HEAT repeat containing protein,5.83325E-114,,,,,,,,,,
PMN2A_1011,AAZ58501.1,None,Na+/proline symporter,WB44_08640,AKN61156.1,None,sodium:proline symporter,0.00000E+00,,,,,,,,,,
PMN2A_1012,AAZ58502.1,None,23S rRNA m(2)A-2503 methyltransferase,WB44_08645,AKN61157.1,None,ribosomal RNA large subunit methyltransferase N,6.96608E-174,,,,,,,,,,
PMN2A_1013,AAZ58503.1,None,high light inducible protein hli2,WB44_08650,AKN61158.1,None,high light inducible protein,2.21961E-25,,,,,,,,,,
PMN2A_1014,AAZ58504.1,None,HPr serine phosphorylation site,WB44_08655,AKN61159.1,rpoC2,DNA-directed RNA polymerase subunit beta',0.00000E+00,,,,,,,,,,
PMN2A_1015,AAZ58505.1,None,DNA-directed RNA polymerase gamma chain,WB44_08660,AKN61160.1,rpoC1,DNA-directed RNA polymerase subunit gamma,0.00000E+00,,,,,,,,,,
PMN2A_1016,AAZ58506.1,None,DNA-directed RNA polymerase subunit beta,WB44_08665,AKN61161.1,None,DNA-directed RNA polymerase subunit beta,0.00000E+00,,,,,,,,,,
PMN2A_1017,AAZ58507.1,None,TatD-related deoxyribonuclease,WB44_08670,AKN61162.1,None,deoxyribonuclease,1.54422E-133,,,,,,,,,,
PMN2A_1018,AAZ58508.1,None,SSU ribosomal protein S20P,WB44_08675,AKN62308.1,None,30S ribosomal protein S20,8.34378E-44,,,,,,,,,,
PMN2A_1019,AAZ58509.1,None,histidinol dehydrogenase,WB44_08680,AKN62309.1,None,histidinol dehydrogenase,0.00000E+00,,,,,,,,,,
PMN2A_1020,AAZ58510.1,None,ribose-5-phosphate isomerase,WB44_08685,AKN61163.1,None,ribose 5-phosphate isomerase,1.22618E-114,,,,,,,,,,
PMN2A_1021,AAZ58511.1,None,PDZ/DHR/GLGF protein,WB44_08690,AKN61164.1,None,serine protease,1.41284E-163,WB44_09395,AKN61275.1,None,serine protease,4.02641E-101,WB44_06615,AKN60822.1,None,serine protease,3.69029E-84
PMN2A_1022,AAZ58512.1,None,conserved hypothetical protein,WB44_08720,AKN62310.1,None,hypothetical protein,1.52795E-36,,,,,,,,,,
PMN2A_1023,AAZ58513.1,None,transcription termination factor NusA,WB44_08725,AKN61170.1,None,transcription elongation factor NusA,0.00000E+00,,,,,,,,,,
PMN2A_1024,AAZ58514.1,None,nucleic-acid-binding protein implicated in transcription termination,WB44_08730,AKN61171.1,None,DNA-binding protein,8.90642E-35,,,,,,,,,,
PMN2A_1025,AAZ58515.1,None,bacterial translation initiation factor 2 (bIF-2),WB44_08735,AKN61172.1,None,translation initiation factor IF-2,0.00000E+00,WB44_08735,AKN61172.1,None,translation initiation factor IF-2,6.13081E-20,WB44_00490,AKN59855.1,None,GTP-binding protein LepA,6.62011E-15
PMN2A_1027,AAZ58517.1,None,GTP cyclohydrolase I,WB44_06850,AKN60860.1,None,GTP cyclohydrolase,2.12747E-133,,,,,,,,,,
PMN2A_1028,AAZ58518.1,None,cyanobacterial porin,WB44_09660,AKN62343.1,None,porin,6.97981E-48,WB44_04560,AKN62156.1,None,porin,2.27300E-46,WB44_00610,AKN62031.1,None,porin,2.03083E-36
PMN2A_1030,AAZ58520.1,None,conserved hypothetical protein,WB44_03045,AKN60264.1,None,GLTT repeat protein,7.27412E-42,,,,,,,,,,
PMN2A_1032,AAZ58522.1,None,ABC-type Mn2+/Zn2+ transport system permease components,WB44_05775,AKN60689.1,None,manganese ABC transporter,1.96098E-68,WB44_05815,AKN60695.1,None,membrane protein,5.20269E-16,,,,,
PMN2A_1033,AAZ58523.1,None,Fe2+/Zn2+ uptake regulation protein,WB44_10775,AKN61494.1,None,Fur family transcriptional regulator,6.40788E-51,WB44_03040,AKN60263.1,None,Fur family transcriptional regulator,2.71381E-11,,,,,
PMN2A_1034,AAZ58524.1,None,ATPase,WB44_05780,AKN62215.1,None,ABC transporter ATP-binding protein,1.15774E-90,WB44_05820,AKN62217.1,None,manganese transporter,2.31155E-34,WB44_04550,AKN60506.1,None,ABC transporter ATP-binding protein,1.99289E-26
PMN2A_1035,AAZ58525.1,None,ABC-type metal ion transport system periplasmic component,WB44_05770,AKN60688.1,None,ABC transporter substrate-binding protein,1.73528E-42,,,,,,,,,,
PMN2A_1037,AAZ58527.1,None,"putative GTPase, G3E family",WB44_04585,AKN60512.1,None,cobalamin biosynthesis protein CobW,0.00000E+00,WB44_07145,AKN60910.1,None,cobalamin biosynthesis protein CobW,1.99309E-60,WB44_04605,AKN60514.1,None,cobalamin biosynthesis protein CobW,5.14970E-59
PMN2A_1038,AAZ58528.1,None,WD-40 repeat-containing protein,WB44_04590,AKN62157.1,None,hypothetical protein,5.87359E-169,,,,,,,,,,
PMN2A_1039,AAZ58529.1,None,possible trypsin,WB44_10755,AKN61490.1,None,dioxygenase,1.03833E-117,,,,,,,,,,
PMN2A_1040,AAZ58530.1,None,conserved hypothetical protein,WB44_03420,AKN60327.1,None,hypothetical protein,8.27457E-18,,,,,,,,,,
PMN2A_1041,AAZ58531.1,None,conserved hypothetical protein,WB44_03035,AKN60262.1,None,hypothetical protein,2.75390E-28,,,,,,,,,,
PMN2A_1042,AAZ58532.1,None,redox protein,WB44_11015,AKN61535.1,None,redox protein,9.03169E-36,,,,,,,,,,
PMN2A_1043,AAZ58533.1,None,hypothetical protein,WB44_05865,AKN60703.1,None,hypothetical protein,1.26465E-17,,,,,,,,,,
PMN2A_1044,AAZ58534.1,None,urea ABC transporter ATP-binding protein,WB44_10935,AKN61520.1,None,urea ABC transporter ATP-binding protein,7.71905E-135,WB44_03610,AKN60360.1,None,ABC transporter,2.30675E-36,WB44_05370,AKN60634.1,None,ABC transporter,1.95088E-28
PMN2A_1045,AAZ58535.1,None,urea ABC transporter ATP-binding protein,WB44_10940,AKN61521.1,None,urea ABC transporter ATP-binding protein,8.71405E-140,WB44_03610,AKN60360.1,None,ABC transporter,3.49134E-26,WB44_10935,AKN61520.1,None,urea ABC transporter ATP-binding protein,1.68334E-21
PMN2A_1046,AAZ58536.1,None,urea ABC transporter membrane protein,WB44_10945,AKN61522.1,None,urea ABC transporter permease,0.00000E+00,,,,,,,,,,
PMN2A_1047,AAZ58537.1,None,urea ABC transporter membrane protein,WB44_10950,AKN61523.1,None,branched-chain amino acid ABC transporter,0.00000E+00,,,,,,,,,,
PMN2A_1048,AAZ58538.1,None,urea-binding protein,WB44_10955,AKN62384.1,None,ABC transporter substrate-binding protein,0.00000E+00,,,,,,,,,,
PMN2A_1049,AAZ58539.1,None,urease accessory protein UreG,WB44_10960,AKN61524.1,None,urease accessory protein UreG,4.94844E-117,,,,,,,,,,
PMN2A_1050,AAZ58540.1,None,urease accessory protein ureF,WB44_10965,AKN61525.1,None,urease accessory protein UreF,3.39584E-65,,,,,,,,,,
PMN2A_1051,AAZ58541.1,None,urease accessory protein E,WB44_10970,AKN61526.1,None,urease accessory protein UreE,3.17207E-29,,,,,,,,,,
PMN2A_1052,AAZ58542.1,None,urease accessory protein UreD,WB44_10975,AKN61527.1,None,urease accessory protein ureD,1.39016E-107,,,,,,,,,,
PMN2A_1053,AAZ58543.1,None,"urease, gamma subunit region",WB44_10980,AKN61528.1,ureA,urease subunit gamma,1.02835E-60,,,,,,,,,,
PMN2A_1054,AAZ58544.1,None,"urease, beta subunit",WB44_10985,AKN61529.1,ureB,urease subunit beta,1.05712E-46,,,,,,,,,,
PMN2A_1055,AAZ58545.1,None,"urease, Metallo peptidase, MEROPS family M38",WB44_10990,AKN61530.1,ureC,urease subunit alpha,0.00000E+00,,,,,,,,,,
PMN2A_1056,AAZ58546.1,None,conserved hypothetical protein,WB44_06085,AKN60736.1,None,hypothetical protein,6.65200E-14,,,,,,,,,,
PMN2A_1057,AAZ58547.1,None,porin-like protein,WB44_04820,AKN62169.1,None,porin,1.01759E-17,WB44_04560,AKN62156.1,None,porin,5.50839E-16,,,,,
PMN2A_1059,AAZ58549.1,None,RNA-binding region RNP-1 (RNA recognition motif),WB44_02705,AKN60208.1,None,RNA-binding protein,2.53961E-38,WB44_11365,AKN61590.1,None,RNA-binding protein,3.45074E-31,,,,,
PMN2A_1060,AAZ58550.1,None,SSU ribosomal protein S21P,WB44_09160,AKN61238.1,None,30S ribosomal protein S21,7.33199E-28,,,,,,,,,,
PMN2A_1061,AAZ58551.1,None,conserved hypothetical protein,WB44_02265,AKN60135.1,None,hypothetical protein,1.15552E-19,,,,,,,,,,
PMN2A_1062,AAZ58552.1,None,uncharacterized AbrB family conserved membrane protein,WB44_11500,AKN61612.1,None,AbrB family transcriptional regulator,4.31484E-63,,,,,,,,,,
PMN2A_1063,AAZ58553.1,None,Elongator protein 3/MiaB/NifB,WB44_13025,AKN61861.1,None,Fe-S oxidoreductase,0.00000E+00,,,,,,,,,,
PMN2A_1064,AAZ58554.1,None,metal-dependent membrane protease,WB44_13030,AKN62444.1,None,abortive infection protein,5.60000E-49,,,,,,,,,,
PMN2A_1065,AAZ58555.1,None,conserved hypothetical protein,WB44_13035,AKN61862.1,None,Clp protease ClpS,7.55333E-54,WB44_04275,AKN60461.1,None,Clp protease ClpS,2.49347E-12,,,,,
PMN2A_1066,AAZ58556.1,None,LL-diaminopimelate aminotransferase apoenzyme,WB44_13040,AKN61863.1,None,LL-diaminopimelate aminotransferase,0.00000E+00,WB44_05420,AKN62189.1,None,aspartate aminotransferase,5.85683E-13,,,,,
PMN2A_1067,AAZ58557.1,None,RNAse E,WB44_13050,AKN62445.1,None,ribonuclease E,0.00000E+00,,,,,,,,,,
PMN2A_1068,AAZ58558.1,None,RNase HII,WB44_13055,AKN61865.1,rnhB,ribonuclease HII,1.06484E-73,,,,,,,,,,
PMN2A_1069,AAZ58559.1,None,conserved hypothetical protein,WB44_13060,AKN61866.1,None,hypothetical protein,8.00587E-61,,,,,,,,,,
PMN2A_1070,AAZ58560.1,None,prephenate dehydratase,WB44_13065,AKN62446.1,None,chorismate mutase,1.51189E-117,,,,,,,,,,
PMN2A_1071,AAZ58561.1,None,UbiE/COQ5 family methyltransferase,WB44_13070,AKN61867.1,None,delta(24)-sterol C-methyltransferase,1.82075E-139,,,,,,,,,,
PMN2A_1072,AAZ58562.1,None,"peptidase S16, lon N-terminal protein",WB44_13075,AKN61868.1,None,ATP-dependent protease,3.88985E-112,,,,,,,,,,
PMN2A_1073,AAZ58563.1,None,SSU ribosomal protein S10P,WB44_13080,AKN61869.1,None,30S ribosomal protein S10,1.00263E-73,,,,,,,,,,
PMN2A_1074,AAZ58564.1,None,translation elongation factor 1A (EF-1A/EF-Tu),WB44_13085,AKN61870.1,tuf,elongation factor Tu,0.00000E+00,WB44_03595,AKN60357.1,None,GTP-binding protein TypA,4.34124E-20,WB44_00490,AKN59855.1,None,GTP-binding protein LepA,2.20890E-13
PMN2A_1075,AAZ58565.1,None,translation elongation factor 2 (EF-2/EF-G),WB44_13090,AKN61871.1,fusA,elongation factor G,0.00000E+00,WB44_03515,AKN62116.1,None,peptide chain release factor 3,2.31454E-47,WB44_03595,AKN60357.1,None,GTP-binding protein TypA,4.50978E-25
PMN2A_1076,AAZ58566.1,None,SSU ribosomal protein S7P,WB44_13095,AKN61872.1,None,30S ribosomal protein S7,5.21618E-108,,,,,,,,,,
PMN2A_1077,AAZ58567.1,None,SSU ribosomal protein S12P,WB44_13100,AKN61873.1,None,30S ribosomal protein S12,3.60322E-84,,,,,,,,,,
PMN2A_1078,AAZ58568.1,None,glutamate synthase (ferredoxin),WB44_13115,AKN61876.1,None,glutamate synthase,0.00000E+00,,,,,,,,,,
PMN2A_1079,AAZ58569.1,None,uncharacterized YCII family conserved protein,WB44_13120,AKN61877.1,None,hypothetical protein,6.96520E-27,,,,,,,,,,
PMN2A_1080,AAZ58570.1,None,lipoate synthase,WB44_13125,AKN62447.1,None,lipoyl synthase,7.73071E-176,WB44_02655,AKN60198.1,None,lipoyl synthase,4.01328E-79,,,,,
PMN2A_1081,AAZ58571.1,None,precorrin-3 methyltransferase,WB44_13135,AKN62448.1,None,precorrin-3 methylase,0.00000E+00,,,,,,,,,,
PMN2A_1082,AAZ58572.1,None,photosystem I psaA,WB44_13145,AKN61879.1,psaA,photosystem I P700 chlorophyll a apoprotein A1,0.00000E+00,WB44_13150,AKN61880.1,psaB,photosystem I P700 chlorophyll a apoprotein A2,2.21668E-177,,,,,
PMN2A_1083,AAZ58573.1,None,photosystem I psaB,WB44_13150,AKN61880.1,psaB,photosystem I P700 chlorophyll a apoprotein A2,0.00000E+00,WB44_13145,AKN61879.1,psaA,photosystem I P700 chlorophyll a apoprotein A1,0.00000E+00,,,,,
PMN2A_1084,AAZ58574.1,None,photosystem I PsaL protein (subunit XI),WB44_13170,AKN61884.1,None,photosystem I reaction center protein subunit XI,2.94710E-72,,,,,,,,,,
PMN2A_1086,AAZ58576.1,None,conserved hypothetical protein,WB44_13180,AKN61885.1,None,hypothetical protein,8.64387E-19,,,,,,,,,,
PMN2A_1087,AAZ58577.1,None,glycosyltransferase,WB44_13185,AKN61886.1,None,glycosyl transferase,5.35386E-173,,,,,,,,,,
PMN2A_1088,AAZ58578.1,None,cell wall-associated hydrolase,WB44_13190,AKN61887.1,None,hydrolase,5.80103E-78,,,,,,,,,,
PMN2A_1089,AAZ58579.1,None,beta-lactamase superfamily protein,WB44_13195,AKN61888.1,None,hypothetical protein,4.54581E-110,,,,,,,,,,
PMN2A_1092,AAZ58582.1,None,TPR repeat,WB44_11975,AKN61690.1,None,tetratricopeptide repeat protein,1.97886E-17,,,,,,,,,,
PMN2A_1093,AAZ58583.1,None,TPR repeat,WB44_11975,AKN61690.1,None,tetratricopeptide repeat protein,1.78639E-22,WB44_11975,AKN61690.1,None,tetratricopeptide repeat protein,8.18964E-22,WB44_11975,AKN61690.1,None,tetratricopeptide repeat protein,2.97315E-19
PMN2A_1094,AAZ58584.1,None,TPR repeat,WB44_11975,AKN61690.1,None,tetratricopeptide repeat protein,7.16412E-25,WB44_11975,AKN61690.1,None,tetratricopeptide repeat protein,6.17371E-21,WB44_11975,AKN61690.1,None,tetratricopeptide repeat protein,8.12208E-19
PMN2A_1098,AAZ58588.1,None,alanine racemase,WB44_13215,AKN61891.1,None,alanine racemase,3.72380E-151,,,,,,,,,,
PMN2A_1099,AAZ58589.1,None,HNH nuclease,WB44_13220,AKN61892.1,None,HNH endonuclease,3.67746E-85,,,,,,,,,,
PMN2A_1100,AAZ58590.1,None,bacterial peptide chain release factor 1 (bRF-1),WB44_13225,AKN61893.1,None,peptide chain release factor 1,0.00000E+00,WB44_10055,AKN61379.1,None,peptide chain release factor 2,3.24405E-46,,,,,
PMN2A_1101,AAZ58591.1,None,LSU ribosomal protein L31P,WB44_13230,AKN61894.1,None,50S ribosomal protein L31,7.83375E-51,,,,,,,,,,
PMN2A_1102,AAZ58592.1,None,SSU ribosomal protein S9P,WB44_13235,AKN61895.1,None,30S ribosomal protein S9,7.61426E-85,,,,,,,,,,
PMN2A_1103,AAZ58593.1,None,LSU ribosomal protein L13P,WB44_13240,AKN61896.1,None,50S ribosomal protein L13,5.29785E-89,,,,,,,,,,
PMN2A_1104,AAZ58594.1,None,tRNA pseudouridine synthase,WB44_13245,AKN61897.1,None,pseudouridine synthase,2.64582E-126,,,,,,,,,,
PMN2A_1105,AAZ58595.1,None,LSU ribosomal protein L17P,WB44_13250,AKN61898.1,None,50S ribosomal protein L17,5.78207E-69,,,,,,,,,,
PMN2A_1106,AAZ58596.1,None,DNA-directed RNA polymerase subunit alpha,WB44_13255,AKN61899.1,None,DNA-directed RNA polymerase subunit alpha,0.00000E+00,,,,,,,,,,
PMN2A_1107,AAZ58597.1,None,SSU ribosomal protein S11P,WB44_13260,AKN61900.1,None,30S ribosomal protein S11,1.05088E-76,,,,,,,,,,
PMN2A_1108,AAZ58598.1,None,SSU ribosomal protein S13P,WB44_13265,AKN61901.1,None,30S ribosomal protein S13,2.94359E-67,,,,,,,,,,
PMN2A_1110,AAZ58600.1,None,Adenylate kinase,WB44_13270,AKN61902.1,None,adenylate kinase,4.10945E-76,,,,,,,,,,
PMN2A_1111,AAZ58601.1,None,protein translocase subunit secY/sec61 alpha,WB44_13275,AKN61903.1,None,preprotein translocase subunit SecY,0.00000E+00,,,,,,,,,,
PMN2A_1112,AAZ58602.1,None,LSU ribosomal protein L15P,WB44_13280,AKN61904.1,None,50S ribosomal protein L15,2.75052E-70,,,,,,,,,,
PMN2A_1113,AAZ58603.1,None,SSU ribosomal protein S5P,WB44_13285,AKN61905.1,None,30S ribosomal protein S5,2.15006E-106,,,,,,,,,,
PMN2A_1114,AAZ58604.1,None,LSU ribosomal protein L18P,WB44_13290,AKN61906.1,None,50S ribosomal protein L18,5.79807E-64,,,,,,,,,,
PMN2A_1115,AAZ58605.1,None,LSU ribosomal protein L6P,WB44_13295,AKN61907.1,None,50S ribosomal protein L6,5.47664E-99,,,,,,,,,,
PMN2A_1116,AAZ58606.1,None,SSU ribosomal protein S8P,WB44_13300,AKN61908.1,None,30S ribosomal protein S8,1.26592E-85,,,,,,,,,,
PMN2A_1117,AAZ58607.1,None,LSU ribosomal protein L5P,WB44_13305,AKN61909.1,None,50S ribosomal protein L5,8.66080E-114,,,,,,,,,,
PMN2A_1118,AAZ58608.1,None,LSU ribosomal protein L24P,WB44_13310,AKN61910.1,None,50S ribosomal protein L24,3.53244E-60,,,,,,,,,,
PMN2A_1119,AAZ58609.1,None,LSU ribosomal protein L14P,WB44_13315,AKN61911.1,None,50S ribosomal protein L14,3.85532E-82,,,,,,,,,,
PMN2A_1120,AAZ58610.1,None,SSU ribosomal protein S17P,WB44_13320,AKN61912.1,None,30S ribosomal protein S17,6.86394E-44,,,,,,,,,,
PMN2A_1121,AAZ58611.1,None,LSU ribosomal protein L29P,WB44_13325,AKN61913.1,None,50S ribosomal protein L29,1.88045E-27,,,,,,,,,,
PMN2A_1122,AAZ58612.1,None,LSU ribosomal protein L16P,WB44_13330,AKN61914.1,None,50S ribosomal protein L16,5.68095E-97,,,,,,,,,,
PMN2A_1123,AAZ58613.1,None,SSU ribosomal protein S3P,WB44_13335,AKN61915.1,None,30S ribosomal protein S3,1.97376E-156,,,,,,,,,,
PMN2A_1124,AAZ58614.1,None,LSU ribosomal protein L22P,WB44_13340,AKN61916.1,None,50S ribosomal protein L22,1.74355E-69,,,,,,,,,,
PMN2A_1125,AAZ58615.1,None,SSU ribosomal protein S19P,WB44_13345,AKN61917.1,None,30S ribosomal protein S19,4.10047E-59,,,,,,,,,,
