Locus tag,Protein ID,Gene,Protein name,Hit #1 locus tag,Protein ID,Gene,Protein name,E-value,Hit #2 locus tag,Protein ID,Gene,Protein name,E-value,Hit #3 locus tag,Protein ID,Gene,Protein name,E-value
PMN2A_0872,AAZ58363.1,None,D-alanine--D-alanine ligase,SynWH8103_01872,CRY92594.1,None,D-alanine--D-alanine ligase family protein,5.56909E-118,,,,,,,,,,
PMN2A_0873,AAZ58364.1,None,uncharacterized secreted or membrane protein,SynWH8103_01873,CRY92595.1,None,conserved hypothetical protein,7.76511E-57,,,,,,,,,,
PMN2A_0874,AAZ58365.1,None,cell division protein FtsQ,SynWH8103_01874,CRY92596.1,ftsQ,cell division protein FtsQ,1.01778E-26,,,,,,,,,,
PMN2A_0875,AAZ58366.1,None,cell division protein FtsZ,SynWH8103_01876,CRY92597.1,ftsZ,cell division protein FtsZ,0.00000E+00,,,,,,,,,,
PMN2A_0876,AAZ58367.1,None,ketopantoate hydroxymethyltransferase,CRY92598.1,CRY92598.1,panB,3-methyl-2-oxobutanoate hydroxymethyltransferase,1.41304E-122,,,,,,,,,,
PMN2A_0877,AAZ58368.1,None,"coproporphyrinogen III oxidase, anaerobic",SynWH8103_01877,CRY92599.1,hemN,oxygen-independent coproporphyrinogen III oxidase,2.90147E-155,,,,,,,,,,
PMN2A_0878,AAZ58369.1,None,"Nucleotide binding protein, PINc",SynWH8103_01878,CRY92600.1,yacL,uncharacterized conserved membrane TRAM and PIN omains containing protein,6.38383E-145,,,,,,,,,,
PMN2A_0879,AAZ58370.1,None,endopeptidase Clp,SynWH8103_01879,CRY92601.1,clpP4,Protease subunit of ATP-dependent Clp protease,1.60676E-142,SynWH8103_01443,CRY92170.1,clpP1,Protease subunit of ATP-dependent Clp protease,9.89877E-54,SynWH8103_00066,CRY90822.1,clpP2,Protease subunit of ATP-dependent Clp protease,1.15163E-49
PMN2A_0880,AAZ58371.1,None,ATP-dependent Clp protease proteolytic subunit ClpP,SynWH8103_01880,CRY92602.1,clpP3,Protease subunit of ATP-dependent Clp protease,3.96709E-137,SynWH8103_00066,CRY90822.1,clpP2,Protease subunit of ATP-dependent Clp protease,1.41161E-84,SynWH8103_01443,CRY92170.1,clpP1,Protease subunit of ATP-dependent Clp protease,1.79074E-78
PMN2A_0881,AAZ58372.1,None,ketol-acid reductoisomerase,SynWH8103_01881,CRY92603.1,ilvC,ketol-acid reductoisomerase,0.00000E+00,,,,,,,,,,
PMN2A_0882,AAZ58373.1,None,adenosylcobinamide-phosphate synthase,SynWH8103_01883,CRY92604.1,cobD,cobalamin biosynthesis protein CobD,5.49811E-92,,,,,,,,,,
PMN2A_0883,AAZ58374.1,None,undecaprenyl-phosphate galactosephosphotransferase,SynWH8103_01882,CRY92605.1,rfbP,undecaprenyl-phosphate galactosephosphotransferase,6.92615E-109,,,,,,,,,,
PMN2A_0884,AAZ58375.1,None,glycosyltransferase,SynWH8103_01884,CRY92606.1,None,conserved hypothetical protein distantly relatedto alpha-glycosyltransferases family 4,0.00000E+00,,,,,,,,,,
PMN2A_0885,AAZ58376.1,None,"NAD(P)H-quinone oxidoreductase NdhF subunit, fragment",SynWH8103_02599,CRY93278.1,ndhF1,NADH dehydrogenase subunit NdhF (chain 5 or L),3.89953E-13,,,,,,,,,,
PMN2A_0892,AAZ58383.1,None,bacterial nucleoid protein Hbs,SynWH8103_00673,CRY91414.1,hup,DNA-binding protein HU,5.91519E-61,,,,,,,,,,
PMN2A_0893,AAZ58384.1,None,isoamylase,SynWH8103_00671,CRY91412.1,None,"alpha amylase, catalytic domain protein",0.00000E+00,,,,,,,,,,
PMN2A_0894,AAZ58385.1,None,Na+/galactoside symporter,SynWH8103_00669,CRY91411.1,None,High affinity sugar transporter,0.00000E+00,,,,,,,,,,
PMN2A_0895,AAZ58386.1,None,Protein of unknown function DUF140,SynWH8103_00668,CRY91410.1,None,"ABC-type transport system, membrane component",1.91397E-135,,,,,,,,,,
PMN2A_0896,AAZ58387.1,None,uncharacterized membrane protein,SynWH8103_00667,CRY91409.1,None,conserved hypothetical protein,6.99636E-31,,,,,,,,,,
PMN2A_0897,AAZ58388.1,None,conserved hypothetical protein,SynWH8103_00664,CRY91406.1,None,conserved hypothetical protein,5.17482E-134,,,,,,,,,,
PMN2A_0898,AAZ58389.1,None,acyl-phosphate glycerol-3-phosphate acyltransferase,SynWH8103_00663,CRY91405.1,plsY,acyl-phosphate glycerol 3-phosphate acyltransferase,1.17567E-74,,,,,,,,,,
PMN2A_0899,AAZ58390.1,None,orotidine-5'-phosphate decarboxylase,SynWH8103_00656,CRY91398.1,pyrF,Orotidine 5-phosphate decarboxylase,1.28268E-81,,,,,,,,,,
PMN2A_0900,AAZ58391.1,None,tyrosyl-tRNA synthetase,SynWH8103_00654,CRY91395.1,tyrS,Tyrosyl-tRNA synthetase,0.00000E+00,,,,,,,,,,
PMN2A_0901,AAZ58392.1,None,conserved hypothetical protein,SynWH8103_00652,CRY91394.1,None,conserved hypothetical protein,1.71820E-57,,,,,,,,,,
PMN2A_0902,AAZ58393.1,None,cyanobacteria-specific protein containing UvrC-like endonuclease domain,SynWH8103_00648,CRY91390.1,None,Uncharacterized protein specific for cyanobacteria,1.13379E-70,,,,,,,,,,
PMN2A_0903,AAZ58394.1,None,"leucyl aminopeptidase, Metallo peptidase, MEROPS family M17",SynWH8103_00646,CRY91388.1,PM25,leucine aminopeptidase 1,2.26860E-176,,,,,,,,,,
PMN2A_0904,AAZ58395.1,None,methionine sulfoxide reductase A,SynWH8103_00643,CRY91385.1,msrA2,peptide methionine sulfoxide reductase,5.92776E-69,SynWH8103_01155,CRY91887.1,msrA1,peptide methionine sulfoxide reductase,3.22914E-32,,,,,
PMN2A_0905,AAZ58396.1,None,lipid-A-disaccharide synthase,SynWH8103_00642,CRY91384.1,lpxB,lipid-A-disaccharide synthase,2.55293E-149,,,,,,,,,,
PMN2A_0906,AAZ58397.1,None,acyl-[acyl-carrier-protein,SynWH8103_00641,CRY91383.1,lpxA,acyl-[acyl-carrier-protein,2.57630E-127,,,,,,,,,,
PMN2A_0907,AAZ58398.1,None,3-hydroxyacyl-[acyl-carrier-protein,SynWH8103_00640,CRY91382.1,fabZ,beta-hydroxyacyl-(acyl-carrier-protein) dehydratase FabZ,2.00755E-83,,,,,,,,,,
PMN2A_0908,AAZ58399.1,None,UDP-3-O-[3-hydroxymyristoyl,SynWH8103_00639,CRY91381.1,lpxC,UDP-3-O-[3-hydroxymyristoyl,2.20977E-117,,,,,,,,,,
PMN2A_0909,AAZ58400.1,None,"probable import-associated channel, putative chloroplast protein IAP75",SynWH8103_00638,CRY91380.1,None,surface antigen family protein,0.00000E+00,,,,,,,,,,
PMN2A_0910,AAZ58401.1,None,phosphoribosylaminoimidazole-succinocarboxamide synthase,SynWH8103_00637,CRY91379.1,purC,phosphoribosylaminoimidazolesuccinocarboxamide synthase,3.97003E-113,,,,,,,,,,
PMN2A_0911,AAZ58402.1,None,phosphoribosylamine--glycine ligase,SynWH8103_00635,CRY91377.1,purD,phosphoribosylamine--glycine ligase,0.00000E+00,,,,,,,,,,
PMN2A_0912,AAZ58403.1,None,multi-sensor signal transduction histidine kinase,SynWH8103_00633,CRY91376.1,nblS,"two component sensor, signal transduction histidine kinase",0.00000E+00,SynWH8103_00859,CRY91598.1,sasA,adaptive-response sensory kinase,2.22820E-18,,,,,
PMN2A_0913,AAZ58404.1,None,circadian clock protein KaiC,SynWH8103_00634,CRY91375.1,kaiC,circadian clock protein KaiC,0.00000E+00,,,,,,,,,,
PMN2A_0914,AAZ58405.1,None,possible circadian oscillation regulator KaiB,SynWH8103_00632,CRY91374.1,kaiB,Circadian clock protein KaiB,2.95013E-62,,,,,,,,,,
PMN2A_0915,AAZ58406.1,None,LSU ribosomal protein L21P,SynWH8103_00629,CRY91371.1,rplU,50S ribosomal protein L21,5.66847E-56,,,,,,,,,,
PMN2A_0916,AAZ58407.1,None,LSU ribosomal protein L27P,SynWH8103_00628,CRY91370.1,rpmA,50S ribosomal protein L27,1.49334E-51,,,,,,,,,,
PMN2A_0917,AAZ58408.1,None,SAM-dependent methyltransferase,SynWH8103_00627,CRY91369.1,None,possible S-adenosyl-L-methionine-dependent methyltransferase,1.89724E-115,,,,,,,,,,
PMN2A_0918,AAZ58409.1,None,tRNA pseudouridine synthase B,SynWH8103_00626,CRY91368.1,truB,tRNA pseudouridine(55) synthase,6.01646E-103,,,,,,,,,,
PMN2A_0919,AAZ58410.1,None,possible sporulation protein SpoIID,SynWH8103_00621,CRY91363.1,None,LytB/SpoIID protein homolog,5.30115E-89,SynWH8103_00061,CRY90817.1,spoIID,sporulation protein homolog,2.95399E-18,,,,,
PMN2A_0920,AAZ58411.1,None,RNAse Z,SynWH8103_00620,CRY91362.1,rnz,ribonuclease Z,2.31451E-159,,,,,,,,,,
PMN2A_0921,AAZ58412.1,None,secreted pentapeptide repeats protein,SynWH8103_01261,CRY91992.1,None,pentapeptide repeats family protein,9.46713E-32,SynWH8103_01185,CRY91916.1,None,"thylakoid lumenal 15 kDa protein 1, chloroplastic",1.27392E-15,SynWH8103_01867,CRY92589.1,None,pentapeptide repeats family protein,3.39586E-14
PMN2A_0923,AAZ58414.1,None,conserved hypothetical protein,SynWH8103_00618,CRY91360.1,None,conserved hypothetical protein,2.95408E-63,,,,,,,,,,
PMN2A_0924,AAZ58415.1,None,"ferredoxin (2Fe-2S), plant",SynWH8103_00617,CRY91359.1,petF,2Fe-2S ferredoxin,1.31632E-45,SynWH8103_01498,CRY92225.1,petF,2Fe-2S ferredoxin,5.72833E-31,SynWH8103_00576,CRY91319.1,petF,2Fe-2S ferredoxin,5.08177E-16
PMN2A_0925,AAZ58416.1,None,[LSU ribosomal protein L11P,SynWH8103_00616,CRY91358.1,prmA,ribosomal protein L11 methyltransferase,2.90376E-99,,,,,,,,,,
PMN2A_0926,AAZ58417.1,None,D-3-phosphoglycerate dehydrogenase,SynWH8103_00615,CRY91357.1,serA,D-3-phosphoglycerate dehydrogenase (PGDH),0.00000E+00,,,,,,,,,,
PMN2A_0927,AAZ58418.1,None,uncharacterized conserved membrane protein,SynWH8103_00614,CRY91356.1,None,conserved hypothetical protein,4.91540E-27,,,,,,,,,,
PMN2A_0928,AAZ58419.1,None,RNA-binding S4,SynWH8103_00613,CRY91355.1,None,photosystem II S4 domain protein,5.40307E-70,,,,,,,,,,
PMN2A_0929,AAZ58420.1,None,UDP-N-acetylmuramoylalanine--D-glutamate ligase,SynWH8103_00610,CRY91353.1,murD,UDP-N-acetylmuramoylalanine--D-glutamate ligase,1.00272E-136,,,,,,,,,,
PMN2A_0933,AAZ58424.1,None,conserved hypothetical protein,CRY91994.1,CRY91994.1,None,drug/metabolite transporter (DMT) superfamily efflux protein,1.11958E-48,,,,,,,,,,
PMN2A_0934,AAZ58425.1,None,GAF protein,SynWH8103_01466,CRY92192.1,None,GAF domain protein,6.43210E-102,SynWH8103_00416,CRY91160.1,None,GAF domain protein,3.56635E-101,,,,,
PMN2A_0935,AAZ58426.1,None,conserved hypothetical protein,SynWH8103_01860,CRY92585.1,None,conserved hypothetical protein,2.82289E-27,,,,,,,,,,
PMN2A_0936,AAZ58427.1,None,conserved hypothetical protein,SynWH8103_01572,CRY92299.1,None,SURF4 family protein,9.65175E-28,,,,,,,,,,
PMN2A_0938,AAZ58429.1,None,conserved hypothetical protein,SynWH8103_01507,CRY92234.1,None,conserved hypothetical protein,8.29178E-11,,,,,,,,,,
PMN2A_0943,AAZ58434.1,None,conserved hypothetical protein,SynWH8103_00941,CRY91679.1,None,conserved hypothetical protein,4.86659E-90,,,,,,,,,,
PMN2A_0944,AAZ58435.1,None,redox protein,SynWH8103_01662,CRY92388.1,None,putative hemagglutinin domain-containing protein,3.28501E-71,SynWH8103_02843,CRY93522.1,None,putative hemagglutinin domain-containing protein,2.48177E-33,,,,,
PMN2A_0950,AAZ58441.1,None,ATPase,SynWH8103_02199,CRY92910.1,ccmA,"heme ABC exporter, ATP-binding protein CcmA",0.00000E+00,SynWH8103_02493,CRY93181.1,ccmA,"heme ABC exporter, ATP-binding protein CcmA",1.49812E-77,SynWH8103_00232,CRY90982.1,None,ABC transporter family protein,1.33014E-17
PMN2A_0955,AAZ58446.1,None,TPR repeat,SynWH8103_01810,CRY92535.1,None,TPR repeat family protein,4.60745E-24,SynWH8103_01810,CRY92535.1,None,TPR repeat family protein,8.68087E-22,SynWH8103_01810,CRY92535.1,None,TPR repeat family protein,1.59726E-12
PMN2A_0960,AAZ58451.1,None,conserved hypothetical protein,SynWH8103_00609,CRY91352.1,None,EVE domain protein,1.18603E-71,,,,,,,,,,
PMN2A_0961,AAZ58452.1,None,conserved hypothetical protein,SynWH8103_00608,CRY91350.1,None,conserved hypothetical protein,3.44863E-29,SynWH8103_01506,CRY92233.1,None,conserved hypothetical protein,3.24915E-18,SynWH8103_00949,CRY91687.1,None,conserved hypothetical protein,4.19693E-16
PMN2A_0962,AAZ58453.1,None,conserved hypothetical protein,SynWH8103_00606,CRY91348.1,None,conserved hypothetical protein,4.57841E-30,,,,,,,,,,
PMN2A_0963,AAZ58454.1,None,putative DNA-directed RNA polymerase (omega chain),SynWH8103_00604,CRY91347.1,None,RNA polymerase Rpb6 family protein,3.77431E-44,,,,,,,,,,
PMN2A_0964,AAZ58455.1,None,molecular chaperone DnaK,SynWH8103_00602,CRY91345.1,dnaK1,chaperone protein DnaK,3.34437E-176,SynWH8103_02897,CRY93574.1,dnaK,chaperone protein DnaK,3.66969E-16,SynWH8103_01407,CRY92135.1,dnaK2,chaperone protein DnaK,1.30206E-12
PMN2A_0966,AAZ58456.1,None,phosphoglycerate mutase,SynWH8103_00598,CRY91341.1,gpmI,"2,3-bisphosphoglycerate-independent phosphoglycerate mutase",0.00000E+00,,,,,,,,,,
PMN2A_0967,AAZ58457.1,None,Preprotein translocase SecG subunit,SynWH8103_00597,CRY91340.1,secG,"preprotein translocase, SecG subunit",1.53090E-19,,,,,,,,,,
PMN2A_0968,AAZ58458.1,None,chaperonin Cpn60/TCP-1,SynWH8103_00593,CRY91336.1,groL1,chaperonin GroEL,0.00000E+00,SynWH8103_02111,CRY92825.1,groL2,chaperonin GroEL,0.00000E+00,,,,,
PMN2A_0969,AAZ58459.1,None,Co-chaperonin GroES,SynWH8103_00592,CRY91335.1,groS,10 kDa chaperonin (Protein Cpn10) (groES protein),5.54062E-66,,,,,,,,,,
PMN2A_0970,AAZ58460.1,None,ATP synthase F1 subcomplex beta subunit,SynWH8103_00591,CRY91334.1,atpB,ATP synthase beta chain,0.00000E+00,SynWH8103_00573,CRY91316.1,atpA,ATP synthase alpha chain,1.10599E-22,,,,,
PMN2A_0971,AAZ58461.1,None,ATP synthase F1 subcomplex epsilon subunit,SynWH8103_00590,CRY91333.1,atpE,ATP synthase epsilon chain,1.01347E-60,,,,,,,,,,
PMN2A_0972,AAZ58462.1,None,conserved hypothetical protein,SynWH8103_00589,CRY91332.1,ycf65,ribosomal protein Ycf65,4.86035E-80,,,,,,,,,,
PMN2A_0973,AAZ58463.1,None,"aminopeptidase P, Metallo peptidase, MEROPS family M24B",SynWH8103_00586,CRY91328.1,None,"aminopeptidase P, N-terminal domain protein",0.00000E+00,,,,,,,,,,
PMN2A_0974,AAZ58464.1,None,membrane associated SBC domains,SynWH8103_00584,CRY91327.1,None,conserved hypothetical protein,6.07126E-146,,,,,,,,,,
PMN2A_0975,AAZ58465.1,None,Small GTP-binding protein domain,SynWH8103_00583,CRY91326.1,None,small GTP-binding domain protein,3.05721E-82,SynWH8103_01220,CRY91951.1,None,50S ribosome-binding GTPase family protein,1.01153E-23,,,,,
PMN2A_0976,AAZ58466.1,None,putative nicotinate-nucleotide adenylyltransferase,SynWH8103_00582,CRY91325.1,nadD,nicotinate (nicotinamide) nucleotide adenylyltransferase,3.53592E-64,,,,,,,,,,
PMN2A_0977,AAZ58467.1,None,NAD+ synthase,SynWH8103_00581,CRY91324.1,nadE,NAD synthetase / Glutamine amidotransferase chain of NAD synthetase,0.00000E+00,,,,,,,,,,
PMN2A_0978,AAZ58468.1,None,uncharacterized membrane protein,SynWH8103_00578,CRY91321.1,None,conserved hypothetical protein,2.39013E-139,,,,,,,,,,
PMN2A_0980,AAZ58470.1,None,ATP synthase F1 subcomplex gamma subunit,SynWH8103_00574,CRY91317.1,atpC,ATP synthase gamma chain,1.05630E-174,,,,,,,,,,
PMN2A_0981,AAZ58471.1,None,ATP synthase F1 subcomplex alpha subunit,SynWH8103_00573,CRY91316.1,atpA,ATP synthase alpha chain,0.00000E+00,SynWH8103_00591,CRY91334.1,atpB,ATP synthase beta chain,3.00700E-20,,,,,
PMN2A_0982,AAZ58472.1,None,ATP synthase F1 subcomplex delta subunit,SynWH8103_00572,CRY91315.1,atpD,ATP synthase delta chain,1.19257E-76,,,,,,,,,,
PMN2A_0983,AAZ58473.1,None,"ATP synthase F0, subunit B",SynWH8103_00571,CRY91314.1,atpF,ATP synthase subunit B,2.52804E-44,,,,,,,,,,
PMN2A_0984,AAZ58474.1,None,ATP synthase F0 subcomplex B' subunit,SynWH8103_00570,CRY91313.1,atpG,ATP synthase B',1.70328E-54,,,,,,,,,,
PMN2A_0985,AAZ58475.1,None,ATP synthase F0 subcomplex C subunit,SynWH8103_00569,CRY91312.1,atpH,ATP synthase C chain,6.96315E-40,,,,,,,,,,
PMN2A_0986,AAZ58476.1,None,ATP synthase F0 subcomplex A subunit,SynWH8103_00568,CRY91311.1,atpI,ATP synthase A chain,6.23966E-122,,,,,,,,,,
PMN2A_0987,AAZ58477.1,None,uncharacterized membrane protein,SynWH8103_00567,CRY91310.1,atp1,ATP synthase protein I,7.65783E-28,,,,,,,,,,
PMN2A_0988,AAZ58478.1,None,cell division protein FtsW,SynWH8103_00548,CRY91293.1,ftsW,cell division protein FtsW,4.93060E-177,SynWH8103_02349,CRY93042.1,mrdB,rod shape determining protein,1.16348E-35,,,,,
PMN2A_0989,AAZ58479.1,None,putative c-type cytochrome biogenesis protein CcdA,SynWH8103_00544,CRY91289.1,None,cytochrome C biogenesis transmembrane region family protein,1.58448E-87,,,,,,,,,,
PMN2A_0990,AAZ58480.1,None,putative c-type cytochrome biogenesis protein Ccs1,SynWH8103_00543,CRY91288.1,None,resB-like family protein,5.40282E-134,,,,,,,,,,
PMN2A_0991,AAZ58481.1,None,GTP cyclohydrolase I family enzyme,SynWH8103_00541,CRY91286.1,queF,7-cyano-7-deazaguanine reductase,9.17279E-64,,,,,,,,,,
PMN2A_0992,AAZ58482.1,None,conserved hypothetical protein,SynWH8103_02234,CRY92943.1,None,conserved hypothetical protein,1.47380E-14,,,,,,,,,,
PMN2A_0993,AAZ58483.1,None,nitrogen regulatory protein P-II,SynWH8103_00540,CRY91285.1,glnB,PII regulatory protein,2.39986E-57,,,,,,,,,,
PMN2A_0994,AAZ58484.1,None,hemolysin A,SynWH8103_00560,CRY91303.1,None,hemolysin TlyA family protein,4.59672E-113,,,,,,,,,,
PMN2A_0995,AAZ58485.1,None,conserved hypothetical protein,SynWH8103_00549,CRY91294.1,None,conserved hypothetical protein,4.68215E-26,,,,,,,,,,
PMN2A_0996,AAZ58486.1,None,Adenylosuccinate lyase,SynWH8103_00452,CRY91197.1,purB,adenylosuccinate lyase,0.00000E+00,,,,,,,,,,
PMN2A_0997,AAZ58487.1,None,fumarase,SynWH8103_00735,CRY91474.1,fumC,Fumarase,0.00000E+00,,,,,,,,,,
PMN2A_0998,AAZ58488.1,None,"helicase, C-terminal protein:DEAD/DEAH box helicase, N-terminal protein",SynWH8103_00734,CRY91473.1,None,helicase conserved C-terminal domain protein,0.00000E+00,,,,,,,,,,
PMN2A_0999,AAZ58489.1,None,putative 8-amino-7-oxononanoate synthase,SynWH8103_00732,CRY91471.1,None,aminotransferase class I and II family protein,4.26201E-135,,,,,,,,,,
PMN2A_1000,AAZ58490.1,None,alpha/beta hydrolase family protein,SynWH8103_00731,CRY91470.1,None,alpha/beta hydrolase family protein,9.08350E-47,,,,,,,,,,
PMN2A_1001,AAZ58491.1,None,SAM dependent methyltransferase,SynWH8103_00730,CRY91469.1,None,Putative SAM-dependent methyltransferase,2.28043E-76,,,,,,,,,,
PMN2A_1002,AAZ58492.1,None,dethiobiotin synthase,SynWH8103_00729,CRY91468.1,bioD,dethiobiotin synthase,4.17101E-88,,,,,,,,,,
PMN2A_1003,AAZ58493.1,None,adenosylmethionine-8-amino-7-oxononanoate aminotransferase apoenzyme,SynWH8103_00726,CRY91465.1,bioA,Adenosylmethionine-8-amino-7-oxononanoate aminotransferase,0.00000E+00,SynWH8103_01864,CRY92587.1,argD,"transaminase, acetylornithine/succinylornithine amily protein",6.37246E-25,,,,,
PMN2A_1004,AAZ58494.1,None,"Heat shock protein DnaJ, N-terminal protein",SynWH8103_00725,CRY91464.1,None,DnaJ domain containing protein,3.41348E-25,,,,,,,,,,
PMN2A_1005,AAZ58495.1,None,16S rRNA m(7)G-527 methyltransferase,SynWH8103_00723,CRY91463.1,gidB,16S rRNA (guanine(527)-N(7))-methyltransferase GidB,4.05672E-80,,,,,,,,,,
PMN2A_1006,AAZ58496.1,None,conserved hypothetical protein,SynWH8103_00724,CRY91462.1,None,aldo/keto reductase family protein,0.00000E+00,SynWH8103_02124,CRY92838.1,None,aldo/keto reductase family protein,9.31956E-54,,,,,
PMN2A_1007,AAZ58497.1,None,ferredoxin,SynWH8103_00722,CRY91461.1,None,3Fe-4S ferredoxin,9.03414E-30,,,,,,,,,,
PMN2A_1008,AAZ58498.1,None,conserved hypothetical protein,SynWH8103_00721,CRY91460.1,None,"Protein of unknown function, DUF1257 superfamily",9.56153E-64,,,,,,,,,,
PMN2A_1009,AAZ58499.1,None,conserved hypothetical protein,SynWH8103_00720,CRY91459.1,None,Conserved hypothetical protein,6.22803E-26,,,,,,,,,,
PMN2A_1010,AAZ58500.1,None,PBS lyase HEAT-like repeat,SynWH8103_00719,CRY91458.1,iaiH,PBS lyase HEAT-like repeat domain-containing protein (IaiH homolog),8.48143E-107,,,,,,,,,,
PMN2A_2167,ABU24087.1,None,Conserved hypothetical protein,SynWH8103_00715,CRY91454.1,None,putative membrane protein,4.82705E-17,,,,,,,,,,
PMN2A_1011,AAZ58501.1,None,Na+/proline symporter,SynWH8103_00714,CRY91453.1,None,"sodium:solute symporter family, possibly glucosetransporter",0.00000E+00,,,,,,,,,,
PMN2A_1012,AAZ58502.1,None,23S rRNA m(2)A-2503 methyltransferase,SynWH8103_00712,CRY91450.1,rlmN,23S rRNA m2A2503 methyltransferase,6.66569E-179,,,,,,,,,,
PMN2A_1013,AAZ58503.1,None,high light inducible protein hli2,SynWH8103_00710,CRY91449.1,hli,High light inducible protein,4.51477E-21,,,,,,,,,,
PMN2A_1014,AAZ58504.1,None,HPr serine phosphorylation site,SynWH8103_00709,CRY91448.1,None,"DNA-directed RNA polymerase, beta'' subunit",0.00000E+00,,,,,,,,,,
PMN2A_1015,AAZ58505.1,None,DNA-directed RNA polymerase gamma chain,SynWH8103_00708,CRY91447.1,rpoC1,"DNA-directed RNA polymerase complex, gamma subunit",0.00000E+00,,,,,,,,,,
PMN2A_1016,AAZ58506.1,None,DNA-directed RNA polymerase subunit beta,SynWH8103_00707,CRY91446.1,rpoB,"DNA-directed RNA polymerase, beta subunit",0.00000E+00,,,,,,,,,,
PMN2A_1017,AAZ58507.1,None,TatD-related deoxyribonuclease,SynWH8103_00706,CRY91445.1,tatD,Mg-dependent DNase,2.54499E-128,,,,,,,,,,
PMN2A_1018,AAZ58508.1,None,SSU ribosomal protein S20P,SynWH8103_00705,CRY91444.1,rpsT,30S ribosomal protein S20,2.17078E-44,,,,,,,,,,
PMN2A_1019,AAZ58509.1,None,histidinol dehydrogenase,SynWH8103_00703,CRY91443.1,hisD,histidinol dehydrogenase,0.00000E+00,,,,,,,,,,
PMN2A_1020,AAZ58510.1,None,ribose-5-phosphate isomerase,SynWH8103_00704,CRY91442.1,rpiA,ribose 5-phosphate isomerase A,1.16464E-122,,,,,,,,,,
PMN2A_1021,AAZ58511.1,None,PDZ/DHR/GLGF protein,SynWH8103_00702,CRY91441.1,degP,serine protease Do,9.80068E-163,SynWH8103_02495,CRY93183.1,degQ,"serine endoprotease, periplasmic",3.00485E-90,SynWH8103_01737,CRY92463.1,htrA,serine protease,3.49901E-79
PMN2A_1022,AAZ58512.1,None,conserved hypothetical protein,SynWH8103_00696,CRY91435.1,None,conserved hypothetical protein,5.06894E-41,,,,,,,,,,
PMN2A_1023,AAZ58513.1,None,transcription termination factor NusA,SynWH8103_00695,CRY91434.1,nusA,transcription termination factor NusA,0.00000E+00,,,,,,,,,,
PMN2A_1024,AAZ58514.1,None,nucleic-acid-binding protein implicated in transcription termination,SynWH8103_00694,CRY91433.1,None,conserved hypothetical protein,1.91645E-15,,,,,,,,,,
PMN2A_1025,AAZ58515.1,None,bacterial translation initiation factor 2 (bIF-2),SynWH8103_00689,CRY91428.1,infB,translation initiation factor IF-2,0.00000E+00,SynWH8103_01931,CRY92650.1,lepA,GTP-binding protein LepA,1.29101E-14,SynWH8103_02457,CRY93145.1,tuf,elongation factor EF-Tu,2.54739E-11
PMN2A_1027,AAZ58517.1,None,GTP cyclohydrolase I,SynWH8103_01985,CRY92703.1,None,GTP cyclohydrolase I family protein,4.10563E-137,,,,,,,,,,
PMN2A_1028,AAZ58518.1,None,cyanobacterial porin,SynWH8103_02445,CRY93134.1,None,outer membrane porin,1.60879E-45,SynWH8103_02557,CRY93237.1,None,outer membrane porin,4.21554E-31,SynWH8103_02556,CRY93236.1,None,outer membrane porin,3.20683E-29
PMN2A_1030,AAZ58520.1,None,conserved hypothetical protein,SynWH8103_00982,CRY91719.1,None,conserved hypothetical protein,8.51956E-47,,,,,,,,,,
PMN2A_1032,AAZ58522.1,None,ABC-type Mn2+/Zn2+ transport system permease components,SynWH8103_01107,CRY91841.1,None,ABC 3 transport family protein,9.53319E-65,SynWH8103_01492,CRY92219.1,mntB,"ABC-type Mn2+/Zn2+ transporter, membrane component",6.48809E-16,SynWH8103_02866,CRY93544.1,znuC,ABC zinc transport system permease component,4.30227E-11
PMN2A_1033,AAZ58523.1,None,Fe2+/Zn2+ uptake regulation protein,SynWH8103_02763,CRY93442.1,None,ferric uptake regulator family protein,3.17869E-47,SynWH8103_00983,CRY91720.1,fur,ferric uptake regulator,8.48487E-13,,,,,
PMN2A_1034,AAZ58524.1,None,ATPase,SynWH8103_01108,CRY91842.1,SYNW0970,"ABC transporter, ATP binding domain, possibly Mntransport",1.90648E-76,SynWH8103_01494,CRY92222.1,None,"ABC-type Mn transport system, ATPase component",7.98296E-35,SynWH8103_00958,CRY91695.1,None,"BgtA-like ABC-type uptake transporter for acidicand neutral polar amino acids (N-II), ATPase subunit",1.55284E-27
PMN2A_1035,AAZ58525.1,None,ABC-type metal ion transport system periplasmic component,SynWH8103_01109,CRY91843.1,iraI,ABC-type Mn2+/Zn2+ transport system periplasmic omponent,4.11535E-33,,,,,,,,,,
PMN2A_1037,AAZ58527.1,None,"putative GTPase, G3E family",SynWH8103_02870,CRY93547.1,None,cobalamin (vitamin B12) biosynthesis CobW-like protein,0.00000E+00,SynWH8103_02050,CRY92768.1,None,"Putative GTPase, G3E family",8.87117E-60,SynWH8103_01262,CRY91993.1,cobW,cobalamin biosynthesis protein CobW,4.73460E-32
PMN2A_1038,AAZ58528.1,None,WD-40 repeat-containing protein,SynWH8103_02871,CRY93548.1,None,PQQ enzyme repeat family protein,7.54562E-126,,,,,,,,,,
PMN2A_1039,AAZ58529.1,None,possible trypsin,SynWH8103_02758,CRY93438.1,None,2OG-Fe(II) oxygenase superfamily,6.21459E-117,,,,,,,,,,
