Locus tag,Protein ID,Gene,Protein name,Hit #1 locus tag,Protein ID,Gene,Protein name,E-value,Hit #2 locus tag,Protein ID,Gene,Protein name,E-value,Hit #3 locus tag,Protein ID,Gene,Protein name,E-value
PMN2A_0901,AAZ58392.1,None,conserved hypothetical protein,PMM1330,CAE19789.1,None,conserved hypothetical protein,2.30795E-67,,,,,,,,,,
PMN2A_0902,AAZ58393.1,None,cyanobacteria-specific protein containing UvrC-like endonuclease domain,PMM1331,CAE19790.1,None,conserved hypothetical protein,1.81349E-54,,,,,,,,,,
PMN2A_0903,AAZ58394.1,None,"leucyl aminopeptidase, Metallo peptidase, MEROPS family M17",PMM1332,CAE19791.1,None,Cytosol aminopeptidase,0.00000E+00,,,,,,,,,,
PMN2A_0904,AAZ58395.1,None,methionine sulfoxide reductase A,PMM1333,CAE19792.1,None,Peptide methionine sulfoxide reductase,7.50000E-73,PMM0955,CAE19414.1,msrA,Peptide methionine sulfoxide reductase,2.69580E-22,,,,,
PMN2A_0905,AAZ58396.1,None,lipid-A-disaccharide synthase,PMM1334,CAE19793.1,lpxB,Lipid-A-disaccharide synthetase,2.55119E-152,,,,,,,,,,
PMN2A_0906,AAZ58397.1,None,acyl-[acyl-carrier-protein,PMM1335,CAE19794.1,lpxA,UDP-N-acetylglucosamine acyltransferase,8.21732E-128,,,,,,,,,,
PMN2A_0907,AAZ58398.1,None,3-hydroxyacyl-[acyl-carrier-protein,PMM1336,CAE19795.1,None,Putative (3R)-hydroxymyristoyl-[acyl carrier protein,1.42404E-85,,,,,,,,,,
PMN2A_0908,AAZ58399.1,None,UDP-3-O-[3-hydroxymyristoyl,PMM1337,CAE19796.1,lpxC,UDP-3-0-acyl N-acetylglucosamine deacetylase,8.74457E-109,,,,,,,,,,
PMN2A_0909,AAZ58400.1,None,"probable import-associated channel, putative chloroplast protein IAP75",PMM1338,CAE19797.1,None,chloroplast outer envelope membrane protein homolog,0.00000E+00,,,,,,,,,,
PMN2A_0910,AAZ58401.1,None,phosphoribosylaminoimidazole-succinocarboxamide synthase,PMM1339,CAE19798.1,purC,SAICAR synthetase,1.74523E-91,,,,,,,,,,
PMN2A_0911,AAZ58402.1,None,phosphoribosylamine--glycine ligase,PMM1340,CAE19799.1,purD,phosphoribosylglycinamide synthetase,3.06587E-162,,,,,,,,,,
PMN2A_0912,AAZ58403.1,None,multi-sensor signal transduction histidine kinase,PMM1341,CAE19800.1,nblS,two-component sensor histidine kinase,0.00000E+00,PMM1077,CAE19536.1,None,two-component sensor histidine kinase,2.66011E-16,PMM0706,CAE19165.1,phoR,"two-component sensor histidine kinase, phosphate sensing",3.83117E-15
PMN2A_0913,AAZ58404.1,None,circadian clock protein KaiC,PMM1342,CAE19801.1,kaiC,possible circadian clock protein KaiC,0.00000E+00,,,,,,,,,,
PMN2A_0914,AAZ58405.1,None,possible circadian oscillation regulator KaiB,PMM1343,CAE19802.1,kaiB,possible circadian oscillation regulator KaiB,1.03922E-63,,,,,,,,,,
PMN2A_0915,AAZ58406.1,None,LSU ribosomal protein L21P,PMM1344,CAE19803.1,"rpl21, rplU",50S ribosomal protein L21,2.53213E-47,,,,,,,,,,
PMN2A_0916,AAZ58407.1,None,LSU ribosomal protein L27P,PMM1345,CAE19804.1,"rpl27, rpmA",50S ribosomal protein L27,1.03273E-49,,,,,,,,,,
PMN2A_0917,AAZ58408.1,None,SAM-dependent methyltransferase,PMM1346,CAE19805.1,None,conserved hypothetical protein,3.73036E-90,,,,,,,,,,
PMN2A_0918,AAZ58409.1,None,tRNA pseudouridine synthase B,PMM1347,CAE19806.1,truB,Putative tRNA pseudouridine 55 synthase,3.72978E-88,,,,,,,,,,
PMN2A_0919,AAZ58410.1,None,possible sporulation protein SpoIID,PMM1348,CAE19807.1,spoIID,possible sporulation protein SpoIID,1.08633E-108,PMM1660,CAE20119.1,None,possible amidase enhancer,7.65515E-19,,,,,
PMN2A_0920,AAZ58411.1,None,RNAse Z,PMM1349,CAE19808.1,None,conserved hypothetical protein,1.51562E-148,,,,,,,,,,
PMN2A_0921,AAZ58412.1,None,secreted pentapeptide repeats protein,PMM1350,CAE19809.1,None,Pentapeptide repeats,6.19376E-67,PMM0777,CAE19236.1,None,conserved hypothetical protein,4.47017E-36,PMM0649,CAE19108.1,None,Pentapeptide repeats,1.75477E-14
PMN2A_0923,AAZ58414.1,None,conserved hypothetical protein,PMM1351,CAE19810.1,None,conserved hypothetical protein,4.39324E-58,,,,,,,,,,
PMN2A_0924,AAZ58415.1,None,"ferredoxin (2Fe-2S), plant",PMM1352,CAE19811.1,petF,ferredoxin,1.00477E-43,PMM1449,CAE19908.1,petF,ferredoxin,6.19699E-18,PMM0898,CAE19357.1,petF,"ferredoxin, petF-like protein",3.32774E-15
PMN2A_0925,AAZ58416.1,None,[LSU ribosomal protein L11P,PMM1353,CAE19812.1,prmA,putative methyltransferase for Ribosomal protein L11,8.87708E-63,,,,,,,,,,
PMN2A_0926,AAZ58417.1,None,D-3-phosphoglycerate dehydrogenase,PMM1354,CAE19813.1,serA,putative D-3-phosphoglycerate dehydrogenase (PGDH),0.00000E+00,,,,,,,,,,
PMN2A_0927,AAZ58418.1,None,uncharacterized conserved membrane protein,PMM1355,CAE19814.1,None,conserved hypothetical protein,1.19031E-26,,,,,,,,,,
PMN2A_0928,AAZ58419.1,None,RNA-binding S4,PMM1356,CAE19815.1,None,conserved hypothetical protein,2.52154E-66,,,,,,,,,,
PMN2A_0929,AAZ58420.1,None,UDP-N-acetylmuramoylalanine--D-glutamate ligase,PMM1364,CAE19823.1,murD,UDP-N-acetylmuramoylalanine--D-glutamate ligase,2.89908E-126,PMM0413,CAE18872.1,murE,UDP-N-acetylmuramyl-tripeptide synthetase,2.29313E-18,,,,,
PMN2A_0930,AAZ58421.1,None,possible MATH domain,PMM1365,CAE19824.1,None,possible MATH domain,8.60548E-20,,,,,,,,,,
PMN2A_0933,AAZ58424.1,None,conserved hypothetical protein,PMM1371,CAE19830.1,None,conserved hypothetical protein,3.09423E-68,,,,,,,,,,
PMN2A_0934,AAZ58425.1,None,GAF protein,PMM1369,CAE19828.1,None,GAF domain,6.39734E-121,,,,,,,,,,
PMN2A_0935,AAZ58426.1,None,conserved hypothetical protein,PMM1013,CAE19472.1,None,conserved hypothetical,5.08099E-26,,,,,,,,,,
PMN2A_0937,AAZ58428.1,None,redox protein,PMM1025,CAE19484.1,None,putative stress-induced protein OsmC,2.64504E-44,,,,,,,,,,
PMN2A_0940,AAZ58431.1,None,possible high light inducible protein,PMM1397,CAE19856.1,hli8,possible high light inducible protein,1.25531E-15,PMM0816,CAE19275.1,hli18,possible high light inducible protein,1.25531E-15,PMM1385,CAE19844.1,hli11,possible high light inducible protein,2.36234E-15
PMN2A_0941,AAZ58432.1,None,high light inducible protein hli11,PMM1384,CAE19843.1,hli12,possible high light inducible protein,3.32203E-18,PMM1118,CAE19577.1,hli4,possible high light inducible protein,3.32203E-18,PMM1399,CAE19858.1,hli6,possible high light inducible protein,6.74853E-17
PMN2A_0943,AAZ58434.1,None,conserved hypothetical protein,PMM1170,CAE19629.1,None,conserved hypothetical protein,2.28070E-66,,,,,,,,,,
PMN2A_0944,AAZ58435.1,None,redox protein,PMM1400,CAE19859.1,None,possible Hemagglutinin-neuraminidase,2.65320E-79,PMM1041,CAE19500.1,None,conserved hypothetical protein,5.40055E-32,,,,,
PMN2A_0945,AAZ58436.1,None,hypothetical protein,PMM1135,CAE19594.1,hli14,possible high light inducible protein,3.76035E-13,PMM1398,CAE19857.1,hli7,possible high light inducible protein,4.95239E-13,PMM0817,CAE19276.1,hli17,possible high light inducible protein,4.95239E-13
PMN2A_0946,AAZ58437.1,None,high light inducible protein hli7,PMM1135,CAE19594.1,hli14,possible high light inducible protein,1.84230E-26,PMM1398,CAE19857.1,hli7,possible high light inducible protein,3.03739E-25,PMM0817,CAE19276.1,hli17,possible high light inducible protein,3.03739E-25
PMN2A_0947,AAZ58438.1,None,membrane protein,PMM0342,CAE18801.1,None,possible Helper component proteinase,1.15113E-43,,,,,,,,,,
PMN2A_0950,AAZ58441.1,None,ATPase,PMM0089,CAE18548.1,None,"ABC transporter, ATP binding component",5.09443E-78,PMM0089,CAE18548.1,None,"ABC transporter, ATP binding component",8.23880E-23,PMM0372,CAE18831.1,None,putative cyanate ABC transporter,4.89907E-15
PMN2A_0955,AAZ58446.1,None,TPR repeat,PMM1614,CAE20073.1,None,conserved hypothetical protein,1.52294E-14,PMM1614,CAE20073.1,None,conserved hypothetical protein,4.56159E-11,PMM0006,CAE18465.1,None,conserved hypothetical protein,1.27369E-11
PMN2A_0959,AAZ58450.1,None,enzyme of the cupin superfamily,PMM1372,CAE19831.1,None,conserved hypothetical protein,1.42693E-27,,,,,,,,,,
PMN2A_0960,AAZ58451.1,None,conserved hypothetical protein,PMM1428,CAE19887.1,None,conserved hypothetical protein,8.71304E-70,,,,,,,,,,
PMN2A_0961,AAZ58452.1,None,conserved hypothetical protein,PMM1429,CAE19888.1,None,conserved hypothetical protein,1.19536E-26,PMM0647,CAE19106.1,None,conserved hypothetical protein,1.29119E-14,,,,,
PMN2A_0962,AAZ58453.1,None,conserved hypothetical protein,PMM1430,CAE19889.1,None,conserved hypothetical protein,3.83817E-30,,,,,,,,,,
PMN2A_0963,AAZ58454.1,None,putative DNA-directed RNA polymerase (omega chain),PMM1431,CAE19890.1,rpoZ,putative DNA-directed RNA polymerase (omega chain),1.64197E-44,,,,,,,,,,
PMN2A_0964,AAZ58455.1,None,molecular chaperone DnaK,PMM1432,CAE19891.1,None,putative DnaK-type molecular chaperone (HSP70 family),8.80327E-137,PMM1704,CAE20163.1,dnaK2,"Molecular chaperone DnaK2, heat shock protein hsp70-2",3.79208E-20,PMM0897,CAE19356.1,dnaK,"Molecular chaperone DnaK, heat shock protein hsp70",5.61879E-14
PMN2A_0966,AAZ58456.1,None,phosphoglycerate mutase,PMM1434,CAE19893.1,pgmI,"Phosphoglycerate mutase, co-factor-independent (iPGM)",0.00000E+00,,,,,,,,,,
PMN2A_0967,AAZ58457.1,None,Preprotein translocase SecG subunit,PMM1435,CAE19894.1,None,conserved hypothetical protein,8.50762E-28,,,,,,,,,,
PMN2A_0968,AAZ58458.1,None,chaperonin Cpn60/TCP-1,PMM1436,CAE19895.1,groEL,GroEL protein (Chaperonin cpn60),0.00000E+00,PMM0452,CAE18911.1,"groEL2,cpn60-2",GroEL2 protein (Chaperonin cpn60 2),0.00000E+00,,,,,
PMN2A_0969,AAZ58459.1,None,Co-chaperonin GroES,PMM1437,CAE19896.1,groES,GroES protein (Chaperonin cpn10),5.22235E-65,,,,,,,,,,
PMN2A_0970,AAZ58460.1,None,ATP synthase F1 subcomplex beta subunit,PMM1438,CAE19897.1,atpB,H+-transporting ATP synthase beta subunit,0.00000E+00,PMM1451,CAE19910.1,atpA,H+-transporting ATP synthase alpha-subunit,7.84086E-22,,,,,
PMN2A_0971,AAZ58461.1,None,ATP synthase F1 subcomplex epsilon subunit,PMM1439,CAE19898.1,"atpC,atpE","ATP synthase, Epsilon subunit",4.46877E-50,,,,,,,,,,
PMN2A_0972,AAZ58462.1,None,conserved hypothetical protein,PMM1440,CAE19899.1,None,conserved hypothetical protein,2.26183E-78,,,,,,,,,,
PMN2A_0973,AAZ58463.1,None,"aminopeptidase P, Metallo peptidase, MEROPS family M24B",PMM1442,CAE19901.1,pepP,putative aminopeptidase P,0.00000E+00,PMM0477,CAE18936.1,map,putative methionine aminopeptidase,1.21802E-13,,,,,
PMN2A_0974,AAZ58464.1,None,membrane associated SBC domains,PMM1443,CAE19902.1,None,Domain of unknown function DUF21,9.64591E-121,,,,,,,,,,
PMN2A_0975,AAZ58465.1,None,Small GTP-binding protein domain,PMM1444,CAE19903.1,None,conserved hypothetical protein,1.49417E-90,PMM0916,CAE19375.1,None,conserved hypothetical protein,2.36863E-22,,,,,
PMN2A_0976,AAZ58466.1,None,putative nicotinate-nucleotide adenylyltransferase,PMM1445,CAE19904.1,None,Putative nicotinate-nucleotide adenylyltransferase,8.12658E-41,,,,,,,,,,
PMN2A_0977,AAZ58467.1,None,NAD+ synthase,PMM1446,CAE19905.1,None,Carbon-nitrogen hydrolase:NAD+ synthase,0.00000E+00,,,,,,,,,,
PMN2A_0978,AAZ58468.1,None,uncharacterized membrane protein,PMM1447,CAE19906.1,None,conserved hypothetical protein,1.99983E-131,,,,,,,,,,
PMN2A_0980,AAZ58470.1,None,ATP synthase F1 subcomplex gamma subunit,PMM1450,CAE19909.1,atpC,ATP synthase gamma subunit,1.51138E-176,,,,,,,,,,
PMN2A_0981,AAZ58471.1,None,ATP synthase F1 subcomplex alpha subunit,PMM1451,CAE19910.1,atpA,H+-transporting ATP synthase alpha-subunit,0.00000E+00,PMM1438,CAE19897.1,atpB,H+-transporting ATP synthase beta subunit,6.83788E-20,,,,,
PMN2A_0982,AAZ58472.1,None,ATP synthase F1 subcomplex delta subunit,PMM1452,CAE19911.1,"atpH,atpD","ATP synthase, delta (OSCP) subunit",9.09981E-71,,,,,,,,,,
PMN2A_0983,AAZ58473.1,None,"ATP synthase F0, subunit B",PMM1453,CAE19912.1,atpF,ATP synthase B/B' CF(0),2.15040E-71,,,,,,,,,,
PMN2A_0984,AAZ58474.1,None,ATP synthase F0 subcomplex B' subunit,PMM1454,CAE19913.1,atpG,ATP synthase B/B' CF(0),2.50082E-59,,,,,,,,,,
PMN2A_0985,AAZ58475.1,None,ATP synthase F0 subcomplex C subunit,PMM1455,CAE19914.1,None,H+-transporting ATP synthase c subunit,1.97608E-50,,,,,,,,,,
PMN2A_0986,AAZ58476.1,None,ATP synthase F0 subcomplex A subunit,PMM1456,CAE19915.1,atpI,ATP synthase A subunit,1.17538E-147,,,,,,,,,,
PMN2A_0987,AAZ58477.1,None,uncharacterized membrane protein,PMM1457,CAE19916.1,atp1,possible ATP synthase subunit 1,2.29872E-31,,,,,,,,,,
PMN2A_0988,AAZ58478.1,None,cell division protein FtsW,PMM1458,CAE19917.1,ftsW,Cell division protein FtsW,1.09897E-144,PMM1580,CAE20039.1,rodA,None,5.66946E-28,,,,,
PMN2A_0989,AAZ58479.1,None,putative c-type cytochrome biogenesis protein CcdA,PMM1459,CAE19918.1,ccdA,putative c-type cytochrome biogenesis protein CcdA,3.73511E-83,,,,,,,,,,
PMN2A_0990,AAZ58480.1,None,putative c-type cytochrome biogenesis protein Ccs1,PMM1460,CAE19919.1,ycf44,putative c-type cytochrome biogenesis protein Ccs1,1.93859E-110,,,,,,,,,,
PMN2A_0991,AAZ58481.1,None,GTP cyclohydrolase I family enzyme,PMM1461,CAE19920.1,None,conserved hypothetical protein,7.20735E-56,,,,,,,,,,
PMN2A_0992,AAZ58482.1,None,conserved hypothetical protein,PMM1462,CAE19921.1,None,conserved hypothetical protein,6.85127E-18,,,,,,,,,,
PMN2A_0993,AAZ58483.1,None,nitrogen regulatory protein P-II,PMM1463,CAE19922.1,glnB,Nitrogen regulatory protein P-II,9.47669E-59,,,,,,,,,,
PMN2A_0994,AAZ58484.1,None,hemolysin A,PMM1464,CAE19923.1,None,FtsJ cell division protein:S4 domain:Hemolysin A,2.81754E-110,,,,,,,,,,
PMN2A_0996,AAZ58486.1,None,Adenylosuccinate lyase,PMM1465,CAE19924.1,purB,Fumarate lyase:Adenylosuccinate lyase,0.00000E+00,PMM0012,CAE18471.1,argH,Fumarate lyase:Delta crystallin,1.98661E-12,,,,,
PMN2A_0997,AAZ58487.1,None,fumarase,PMM1466,CAE19925.1,fumC,Fumarate lyase,0.00000E+00,,,,,,,,,,
PMN2A_0998,AAZ58488.1,None,"helicase, C-terminal protein:DEAD/DEAH box helicase, N-terminal protein",PMM1467,CAE19926.1,None,putative DNA helicase,0.00000E+00,,,,,,,,,,
PMN2A_0999,AAZ58489.1,None,putative 8-amino-7-oxononanoate synthase,PMM1468,CAE19927.1,bioF,putative 8-amino-7-oxononanoate synthase,5.11583E-128,,,,,,,,,,
PMN2A_1000,AAZ58490.1,None,alpha/beta hydrolase family protein,PMM1469,CAE19928.1,None,conserved hypothetical,3.39156E-35,,,,,,,,,,
PMN2A_1001,AAZ58491.1,None,SAM dependent methyltransferase,PMM1470,CAE19929.1,None,conserved hypothetical protein,1.80297E-53,,,,,,,,,,
PMN2A_1002,AAZ58492.1,None,dethiobiotin synthase,PMM1471,CAE19930.1,BioD,putative Dethiobiotin synthase,4.03841E-77,,,,,,,,,,
PMN2A_1003,AAZ58493.1,None,adenosylmethionine-8-amino-7-oxononanoate aminotransferase apoenzyme,PMM1472,CAE19931.1,BioA,putative diaminopelargonic acid synthase,0.00000E+00,PMM1301,CAE19760.1,argD,N-acetylornithine aminotransferase,1.04213E-26,PMM0483,CAE18942.1,"hemL, gsa","glutamate-1-semialdehyde 2,1-aminomutase",1.97984E-15
PMN2A_1004,AAZ58494.1,None,"Heat shock protein DnaJ, N-terminal protein",PMM1474,CAE19933.1,None,DnaJ-like protein,5.81286E-22,,,,,,,,,,
PMN2A_1005,AAZ58495.1,None,16S rRNA m(7)G-527 methyltransferase,PMM1475,CAE19934.1,gidB,putative glucose inhibited division protein B,6.10269E-63,,,,,,,,,,
PMN2A_1006,AAZ58496.1,None,conserved hypothetical protein,PMM1476,CAE19935.1,None,Aldo/keto reductase family,3.06884E-156,PMM0441,CAE18900.1,None,Aldo/keto reductase family,1.48553E-58,,,,,
PMN2A_1007,AAZ58497.1,None,ferredoxin,PMM1477,CAE19936.1,None,conserved hypothetical,2.51163E-41,,,,,,,,,,
PMN2A_1008,AAZ58498.1,None,conserved hypothetical protein,PMM1478,CAE19937.1,None,conserved hypothetical protein,1.46750E-48,,,,,,,,,,
PMN2A_1009,AAZ58499.1,None,conserved hypothetical protein,PMM1479,CAE19938.1,None,conserved hypothetical protein,2.43262E-22,,,,,,,,,,
PMN2A_1010,AAZ58500.1,None,PBS lyase HEAT-like repeat,PMM1480,CAE19939.1,None,conserved hypothetical protein,1.12194E-88,,,,,,,,,,
PMN2A_2167,ABU24087.1,None,Conserved hypothetical protein,PMM2018,CAP16523.1,None,Conserved hypothetical protein,2.89472E-19,,,,,,,,,,
PMN2A_1012,AAZ58502.1,None,23S rRNA m(2)A-2503 methyltransferase,PMM1481,CAE19940.1,None,conserved hypothetical protein,1.69163E-134,,,,,,,,,,
PMN2A_1013,AAZ58503.1,None,high light inducible protein hli2,PMM1482,CAE19941.1,hli3,possible high light inducible protein,5.00624E-21,,,,,,,,,,
PMN2A_1014,AAZ58504.1,None,HPr serine phosphorylation site,PMM1483,CAE19942.1,rpoC2,RNA polymerase beta prime subunit,0.00000E+00,,,,,,,,,,
PMN2A_1015,AAZ58505.1,None,DNA-directed RNA polymerase gamma chain,PMM1484,CAE19943.1,rpoC1,RNA polymerase gamma subunit,0.00000E+00,,,,,,,,,,
PMN2A_1016,AAZ58506.1,None,DNA-directed RNA polymerase subunit beta,PMM1485,CAE19944.1,rpoB,RNA polymerase beta subunit,0.00000E+00,,,,,,,,,,
PMN2A_1017,AAZ58507.1,None,TatD-related deoxyribonuclease,PMM1486,CAE19945.1,None,"possible deoxyribonuclease, TatD family",1.74588E-116,,,,,,,,,,
PMN2A_1018,AAZ58508.1,None,SSU ribosomal protein S20P,PMM1487,CAE19946.1,"rpsT,rps20",30s Ribosomal protein S20,6.71340E-32,,,,,,,,,,
PMN2A_1019,AAZ58509.1,None,histidinol dehydrogenase,PMM1488,CAE19947.1,hisD,Histidinol dehydrogenase,0.00000E+00,,,,,,,,,,
PMN2A_1020,AAZ58510.1,None,ribose-5-phosphate isomerase,PMM1489,CAE19948.1,"rpiA, cbbI",Ribose 5-phosphate isomerase,7.01513E-104,,,,,,,,,,
PMN2A_1021,AAZ58511.1,None,PDZ/DHR/GLGF protein,PMM1490,CAE19949.1,None,Serine protease,4.08089E-166,PMM0090,CAE18549.1,None,possible serine protease,7.63554E-92,PMM1425,CAE19884.1,None,"Serine proteases, trypsin family:HtrA/DegQ protease family",3.73625E-32
PMN2A_1022,AAZ58512.1,None,conserved hypothetical protein,PMM1491,CAE19950.1,None,DUF150,1.82629E-21,,,,,,,,,,
PMN2A_1023,AAZ58513.1,None,transcription termination factor NusA,PMM1492,CAE19951.1,nusA,N utilization substance protein A,0.00000E+00,,,,,,,,,,
PMN2A_1024,AAZ58514.1,None,nucleic-acid-binding protein implicated in transcription termination,PMM1493,CAE19952.1,None,conserved hypothetical protein,1.39673E-14,,,,,,,,,,
PMN2A_1025,AAZ58515.1,None,bacterial translation initiation factor 2 (bIF-2),PMM1494,CAE19953.1,infB,Translation initiation factor IF-2,0.00000E+00,PMM0420,CAE18879.1,lepA,GTP-binding protein LepA,1.94589E-15,PMM1508,CAE19967.1,tufA,Elongation factor Tu,2.20865E-11
PMN2A_1026,AAZ58516.1,None,uncharacterized membrane protein,PMM1495,CAE19954.1,None,hypothetical,1.95822E-24,,,,,,,,,,
PMN2A_1027,AAZ58517.1,None,GTP cyclohydrolase I,PMM0536,CAE18995.1,folE,putative GTP cyclohydrolase I,3.52008E-159,,,,,,,,,,
PMN2A_1028,AAZ58518.1,None,cyanobacterial porin,PMM1119,CAE19578.1,som,possible porin,2.47898E-13,,,,,,,,,,
PMN2A_1029,AAZ58519.1,None,protein family PM-24,PMM0622,CAE19081.1,None,conserved hypothetical protein,8.29503E-13,,,,,,,,,,
PMN2A_1030,AAZ58520.1,None,conserved hypothetical protein,PMM0622,CAE19081.1,None,conserved hypothetical protein,1.61352E-51,,,,,,,,,,
PMN2A_1032,AAZ58522.1,None,ABC-type Mn2+/Zn2+ transport system permease components,PMM1029,CAE19488.1,None,"ABC transporter component, possibly Mn transport",8.55687E-137,PMM0603,CAE19062.1,None,"ABC transporter component, possibly Mn transport",1.52826E-20,,,,,
PMN2A_1033,AAZ58523.1,None,Fe2+/Zn2+ uptake regulation protein,PMM1030,CAE19489.1,None,Ferric uptake regulator family,6.74613E-66,,,,,,,,,,
PMN2A_1034,AAZ58524.1,None,ATPase,PMM1031,CAE19490.1,None,"ABC transporter, ATP binding domain, possibly Mn transport",7.29102E-116,PMM0602,CAE19061.1,None,"ABC transporter, ATP binding domain, possibly Mn transporter",8.80122E-32,PMM0434,CAE18893.1,None,"possible ABC transporter, ATP binding protein",1.15325E-23
PMN2A_1035,AAZ58525.1,None,ABC-type metal ion transport system periplasmic component,PMM1032,CAE19491.1,None,"ABC transporter, substrate binding protein, possibly Mn.",0.00000E+00,,,,,,,,,,
PMN2A_1037,AAZ58527.1,None,"putative GTPase, G3E family",PMM1033,CAE19492.1,None,Cobalamin synthesis protein/P47K,0.00000E+00,PMM0490,CAE18949.1,None,conserved hypothetical protein,6.69417E-58,PMM0778,CAE19237.1,cobW,putative cobalamin synthesis protein,8.85282E-26
PMN2A_1038,AAZ58528.1,None,WD-40 repeat-containing protein,PMM1034,CAE19493.1,None,G-protein beta WD-40 repeats,0.00000E+00,,,,,,,,,,
PMN2A_1039,AAZ58529.1,None,possible trypsin,PMM1389,CAE19848.1,None,possible Trypsin,8.86235E-126,,,,,,,,,,
PMN2A_1041,AAZ58531.1,None,conserved hypothetical protein,PMM1037,CAE19496.1,None,conserved hypothetical,2.26091E-28,,,,,,,,,,
PMN2A_1042,AAZ58532.1,None,redox protein,PMM1400,CAE19859.1,None,possible Hemagglutinin-neuraminidase,1.80555E-70,PMM1041,CAE19500.1,None,conserved hypothetical protein,4.20670E-32,,,,,
PMN2A_1044,AAZ58534.1,None,urea ABC transporter ATP-binding protein,PMM0974,CAE19433.1,urtE,Putative ATP-binding subunit of urea ABC transport system,1.13167E-129,PMM0764,CAE19223.1,None,"possible ABC transporter, ATP binding component",8.78531E-32,PMM0750,CAE19209.1,None,"ABC transporter, ATP-binding component",4.04603E-29
PMN2A_1045,AAZ58535.1,None,urea ABC transporter ATP-binding protein,PMM0973,CAE19432.1,urtD,putative ATP binding subunit of urea ABC transport system,7.63575E-130,PMM0764,CAE19223.1,None,"possible ABC transporter, ATP binding component",1.07058E-24,PMM0290,CAE18749.1,None,"possible ABC transporter, ATP binding component",1.36611E-18
PMN2A_1046,AAZ58536.1,None,urea ABC transporter membrane protein,PMM0972,CAE19431.1,urtC,putative membrane protein of urea ABC transport system,0.00000E+00,,,,,,,,,,
PMN2A_1047,AAZ58537.1,None,urea ABC transporter membrane protein,PMM0971,CAE19430.1,urtB,putative urea ABC transporter,0.00000E+00,,,,,,,,,,
PMN2A_1048,AAZ58538.1,None,urea-binding protein,PMM0970,CAE19429.1,urtA,"putative urea ABC transporter, substrate binding protein",0.00000E+00,,,,,,,,,,
PMN2A_1049,AAZ58539.1,None,urease accessory protein UreG,PMM0969,CAE19428.1,ureG,urease accessory protein UreG,1.13221E-101,,,,,,,,,,
PMN2A_1050,AAZ58540.1,None,urease accessory protein ureF,PMM0968,CAE19427.1,ureF,urease accessory protein UreF,5.48271E-49,,,,,,,,,,
PMN2A_1051,AAZ58541.1,None,urease accessory protein E,PMM0967,CAE19426.1,ureE,urease accessory protein UreE,2.03122E-27,,,,,,,,,,
PMN2A_1052,AAZ58542.1,None,urease accessory protein UreD,PMM0966,CAE19425.1,ureD,urease accessory protein UreD,1.39631E-81,,,,,,,,,,
PMN2A_1053,AAZ58543.1,None,"urease, gamma subunit region",PMM0965,CAE19424.1,ureA,Urease gamma subunit,5.42575E-59,,,,,,,,,,
PMN2A_1054,AAZ58544.1,None,"urease, beta subunit",PMM0964,CAE19423.1,ureB,Urease beta subunit,8.80532E-51,,,,,,,,,,
PMN2A_1055,AAZ58545.1,None,"urease, Metallo peptidase, MEROPS family M38",PMM0963,CAE19422.1,ureC,Urease alpha subunit,0.00000E+00,,,,,,,,,,
PMN2A_1056,AAZ58546.1,None,conserved hypothetical protein,PMM0958,CAE19417.1,None,conserved hypothetical,6.73952E-29,,,,,,,,,,
PMN2A_1057,AAZ58547.1,None,porin-like protein,PMM0709,CAE19168.1,som,possible porin,1.19377E-24,PMM1121,CAE19580.1,som,possible porin,4.36981E-24,PMM1119,CAE19578.1,som,possible porin,1.45573E-23
PMN2A_1059,AAZ58549.1,None,RNA-binding region RNP-1 (RNA recognition motif),PMM1376,CAE19835.1,rbpD,RNA-binding protein RbpD,2.83750E-35,PMM0013,CAE18472.1,None,RNA-binding region RNP-1 (RNA recognition motif),5.58476E-33,,,,,
PMN2A_1060,AAZ58550.1,None,SSU ribosomal protein S21P,PMM0987,CAE19446.1,"rps21, rpsU",30S Ribosomal protein S21,4.43076E-35,,,,,,,,,,
PMN2A_1061,AAZ58551.1,None,conserved hypothetical protein,PMM1174,CAE19633.1,None,hypothetical,5.42251E-33,,,,,,,,,,
PMN2A_1062,AAZ58552.1,None,uncharacterized AbrB family conserved membrane protein,PMM0033,CAE18492.1,None,conserved hypothetical protein,2.45011E-60,,,,,,,,,,
PMN2A_1063,AAZ58553.1,None,Elongator protein 3/MiaB/NifB,PMM1498,CAE19957.1,None,conserved hypothetical protein,0.00000E+00,,,,,,,,,,
PMN2A_1064,AAZ58554.1,None,metal-dependent membrane protease,PMM0352,CAE18811.1,None,Abortive infection protein,8.54727E-54,,,,,,,,,,
PMN2A_1065,AAZ58555.1,None,conserved hypothetical protein,PMM1499,CAE19958.1,None,conserved hypothetical protein,4.72653E-46,,,,,,,,,,
PMN2A_1066,AAZ58556.1,None,LL-diaminopimelate aminotransferase apoenzyme,PMM1500,CAE19959.1,None,putative aminotransferase,0.00000E+00,PMM0674,CAE19133.1,aspC,Aminotransferases class-I,7.90166E-18,,,,,
PMN2A_1067,AAZ58557.1,None,RNAse E,PMM1501,CAE19960.1,None,S1 RNA binding domain:Ribonuclease E and G,0.00000E+00,,,,,,,,,,
