Locus tag,Protein ID,Gene,Protein name,Hit #1 locus tag,Protein ID,Gene,Protein name,E-value,Hit #2 locus tag,Protein ID,Gene,Protein name,E-value,Hit #3 locus tag,Protein ID,Gene,Protein name,E-value
PMN2A_0873,AAZ58364.1,None,uncharacterized secreted or membrane protein,Syncc8109_1878,AHF64227.1,None,hypothetical protein,2.13916E-71,,,,,,,,,,
PMN2A_0874,AAZ58365.1,None,cell division protein FtsQ,Syncc8109_1879,AHF64228.1,None,cell division protein FtsQ,5.80449E-30,,,,,,,,,,
PMN2A_0875,AAZ58366.1,None,cell division protein FtsZ,Syncc8109_1880,AHF64229.1,ftsZ,cell division protein FtsZ,0.00000E+00,,,,,,,,,,
PMN2A_0876,AAZ58367.1,None,ketopantoate hydroxymethyltransferase,Syncc8109_1882,AHF64230.1,panB,3-methyl-2-oxobutanoate hydroxymethyltransferase,8.57380E-118,,,,,,,,,,
PMN2A_0877,AAZ58368.1,None,"coproporphyrinogen III oxidase, anaerobic",Syncc8109_1885,AHF64233.1,hemN,Putative oxygen-independent coproporphyrinogen III oxidase,3.77625E-158,,,,,,,,,,
PMN2A_0878,AAZ58369.1,None,"Nucleotide binding protein, PINc",Syncc8109_1886,AHF64234.1,None,"Nucleotide binding protein, PINc",2.12647E-153,,,,,,,,,,
PMN2A_0879,AAZ58370.1,None,endopeptidase Clp,Syncc8109_1887,AHF64235.1,clpP-2,Endopeptidase Clp,2.44763E-140,Syncc8109_1237,AHF63605.1,clpP1,"ATP-dependent Clp protease, proteolytic subunit ClpP",8.39274E-54,Syncc8109_0069,AHF62494.1,clpP2,"ATP-dependent Clp protease, proteolytic subunit ClpP",1.20801E-51
PMN2A_0880,AAZ58371.1,None,ATP-dependent Clp protease proteolytic subunit ClpP,Syncc8109_1888,AHF64236.1,clpP3,Endopeptidase Clp,1.77294E-137,Syncc8109_0069,AHF62494.1,clpP2,"ATP-dependent Clp protease, proteolytic subunit ClpP",1.32291E-85,Syncc8109_1237,AHF63605.1,clpP1,"ATP-dependent Clp protease, proteolytic subunit ClpP",4.50947E-81
PMN2A_0881,AAZ58372.1,None,ketol-acid reductoisomerase,Syncc8109_1889,AHF64237.1,ilvC,ketol-acid reductoisomerase,0.00000E+00,,,,,,,,,,
PMN2A_0882,AAZ58373.1,None,adenosylcobinamide-phosphate synthase,Syncc8109_1890,AHF64238.1,cobD,cobalamin biosynthesis protein CobD,3.60315E-91,,,,,,,,,,
PMN2A_0883,AAZ58374.1,None,undecaprenyl-phosphate galactosephosphotransferase,Syncc8109_1891,AHF64239.1,None,Undecaprenyl-phosphate galactosephosphotransferase,3.63313E-108,Syncc8109_0090,AHF62512.1,None,putative bacterial sugar transferase,1.44379E-23,,,,,
PMN2A_0884,AAZ58375.1,None,glycosyltransferase,Syncc8109_1892,AHF64240.1,None,putative glycosyltransferase,0.00000E+00,,,,,,,,,,
PMN2A_0889,AAZ58380.1,None,hypothetical protein,Syncc8109_1398,AHF63761.1,None,hypothetical protein,8.18903E-15,,,,,,,,,,
PMN2A_0892,AAZ58383.1,None,bacterial nucleoid protein Hbs,Syncc8109_2179,AHF64509.1,hup,DNA binding protein HU,1.75995E-61,,,,,,,,,,
PMN2A_0893,AAZ58384.1,None,isoamylase,Syncc8109_2181,AHF64511.1,treX,"Alpha amylase, catalytic subdomain protein",0.00000E+00,Syncc8109_1671,AHF64028.1,glgB,"1,4-alpha-glucan branching enzyme",7.85836E-12,,,,,
PMN2A_0894,AAZ58385.1,None,Na+/galactoside symporter,Syncc8109_2183,AHF64512.1,None,putative GPH family sugar transporter,0.00000E+00,,,,,,,,,,
PMN2A_0895,AAZ58386.1,None,Protein of unknown function DUF140,Syncc8109_2184,AHF64513.1,None,hypothetical protein,1.50088E-131,,,,,,,,,,
PMN2A_0896,AAZ58387.1,None,uncharacterized membrane protein,Syncc8109_2185,AHF64514.1,None,hypothetical protein,9.15919E-28,,,,,,,,,,
PMN2A_0897,AAZ58388.1,None,conserved hypothetical protein,Syncc8109_2186,AHF64515.1,None,hypothetical protein,1.32827E-137,,,,,,,,,,
PMN2A_0898,AAZ58389.1,None,acyl-phosphate glycerol-3-phosphate acyltransferase,Syncc8109_2187,AHF64516.1,None,putative membrane protein,3.38829E-73,,,,,,,,,,
PMN2A_0899,AAZ58390.1,None,orotidine-5'-phosphate decarboxylase,Syncc8109_2188,AHF64517.1,pyrF,Orotidine 5'-phosphate decarboxylase,4.49492E-74,,,,,,,,,,
PMN2A_0900,AAZ58391.1,None,tyrosyl-tRNA synthetase,Syncc8109_2189,AHF64518.1,tyrS,tyrosyl-tRNA synthetase,0.00000E+00,,,,,,,,,,
PMN2A_0901,AAZ58392.1,None,conserved hypothetical protein,Syncc8109_2191,AHF64520.1,None,hypothetical protein,5.23032E-58,,,,,,,,,,
PMN2A_0902,AAZ58393.1,None,cyanobacteria-specific protein containing UvrC-like endonuclease domain,Syncc8109_2194,AHF64523.1,None,hypothetical protein,1.73910E-66,,,,,,,,,,
PMN2A_0903,AAZ58394.1,None,"leucyl aminopeptidase, Metallo peptidase, MEROPS family M17",Syncc8109_2195,AHF64524.1,None,Leucyl aminopeptidase,0.00000E+00,,,,,,,,,,
PMN2A_0904,AAZ58395.1,None,methionine sulfoxide reductase A,Syncc8109_2203,AHF64532.1,msrA,peptide methionine sulfoxide reductase,1.17824E-68,Syncc8109_1538,AHF63899.1,msrA,peptide methionine sulfoxide reductase,1.06802E-30,,,,,
PMN2A_0905,AAZ58396.1,None,lipid-A-disaccharide synthase,Syncc8109_2204,AHF64533.1,lpxB,lipid-A-disaccharide synthase,9.30240E-151,,,,,,,,,,
PMN2A_0906,AAZ58397.1,None,acyl-[acyl-carrier-protein,Syncc8109_2205,AHF64534.1,lpxA,acyl-(acyl-carrier-protein)--UDP-N- acetylglucosamine O-acyltransferase,1.82840E-129,,,,,,,,,,
PMN2A_0907,AAZ58398.1,None,3-hydroxyacyl-[acyl-carrier-protein,Syncc8109_2206,AHF64535.1,fabZ,beta-hydroxyacyl-(acyl-carrier-protein) dehydratase FabZ,2.34249E-82,,,,,,,,,,
PMN2A_0908,AAZ58399.1,None,UDP-3-O-[3-hydroxymyristoyl,Syncc8109_2207,AHF64536.1,lpxC,UDP-3-0-acyl N-acetylglucosamine deacetylase,1.52913E-120,,,,,,,,,,
PMN2A_0909,AAZ58400.1,None,"probable import-associated channel, putative chloroplast protein IAP75",Syncc8109_2208,AHF64537.1,None,outer envelope membrane protein-like protein,0.00000E+00,,,,,,,,,,
PMN2A_0910,AAZ58401.1,None,phosphoribosylaminoimidazole-succinocarboxamide synthase,Syncc8109_2209,AHF64538.1,purC,phosphoribosylaminoimidazole-succinocarboxamide synthase,6.29286E-112,,,,,,,,,,
PMN2A_0911,AAZ58402.1,None,phosphoribosylamine--glycine ligase,Syncc8109_2211,AHF64540.1,purD,phosphoribosylamine--glycine ligase,0.00000E+00,,,,,,,,,,
PMN2A_0912,AAZ58403.1,None,multi-sensor signal transduction histidine kinase,Syncc8109_2212,AHF64541.1,nblS,multi-sensor signal transduction histidine kinase,0.00000E+00,Syncc8109_2009,AHF64353.1,None,histidine kinase,1.29922E-19,,,,,
PMN2A_0913,AAZ58404.1,None,circadian clock protein KaiC,Syncc8109_2213,AHF64542.1,kaiC,putative circadian clock protein KaiC,0.00000E+00,,,,,,,,,,
PMN2A_0914,AAZ58405.1,None,possible circadian oscillation regulator KaiB,Syncc8109_2214,AHF64543.1,kaiB,circadian clock protein KaiB,2.23874E-62,,,,,,,,,,
PMN2A_0915,AAZ58406.1,None,LSU ribosomal protein L21P,Syncc8109_2217,AHF64544.1,rpl21,ribosomal protein L21,3.75297E-63,,,,,,,,,,
PMN2A_0916,AAZ58407.1,None,LSU ribosomal protein L27P,Syncc8109_2218,AHF64545.1,rpl27,ribosomal protein L27,3.11061E-54,,,,,,,,,,
PMN2A_0917,AAZ58408.1,None,SAM-dependent methyltransferase,Syncc8109_2219,AHF64546.1,None,hypothetical protein,8.87334E-114,,,,,,,,,,
PMN2A_0918,AAZ58409.1,None,tRNA pseudouridine synthase B,Syncc8109_2220,AHF64547.1,truB,tRNA pseudouridine synthase B,7.40444E-108,,,,,,,,,,
PMN2A_0919,AAZ58410.1,None,possible sporulation protein SpoIID,Syncc8109_2225,AHF64552.1,None,stage II sporulation protein D-like protein,5.21745E-96,Syncc8109_0064,AHF62489.1,None,putative amidase enhancer,1.25650E-15,,,,,
PMN2A_0920,AAZ58411.1,None,RNAse Z,Syncc8109_2226,AHF64553.1,None,Ribonuclease Z,9.69690E-163,,,,,,,,,,
PMN2A_0921,AAZ58412.1,None,secreted pentapeptide repeats protein,Syncc8109_1428,AHF63790.1,None,hypothetical protein,3.21197E-28,Syncc8109_1869,AHF64219.1,None,hypothetical protein,9.55202E-16,Syncc8109_1510,AHF63871.1,None,hypothetical protein,1.63501E-11
PMN2A_0923,AAZ58414.1,None,conserved hypothetical protein,Syncc8109_2228,AHF64555.1,None,hypothetical protein,6.34369E-62,,,,,,,,,,
PMN2A_0924,AAZ58415.1,None,"ferredoxin (2Fe-2S), plant",Syncc8109_2229,AHF64556.1,petF,Ferredoxin,1.12379E-45,Syncc8109_1171,AHF63541.1,petF3,Ferredoxin (2Fe-2S),1.00982E-32,Syncc8109_0795,AHF63175.1,petF3,Ferredoxin (2Fe-2S),4.95195E-32
PMN2A_0925,AAZ58416.1,None,[LSU ribosomal protein L11P,Syncc8109_2230,AHF64557.1,prmA,ribosomal protein L11 methyltransferase,3.13816E-98,,,,,,,,,,
PMN2A_0926,AAZ58417.1,None,D-3-phosphoglycerate dehydrogenase,Syncc8109_2231,AHF64558.1,serA,D-3-phosphoglycerate dehydrogenase,0.00000E+00,,,,,,,,,,
PMN2A_0927,AAZ58418.1,None,uncharacterized conserved membrane protein,Syncc8109_2232,AHF64559.1,None,hypothetical protein,3.35867E-31,,,,,,,,,,
PMN2A_0928,AAZ58419.1,None,RNA-binding S4,Syncc8109_2233,AHF64560.1,None,RNA-binding S4,4.44262E-74,,,,,,,,,,
PMN2A_0929,AAZ58420.1,None,UDP-N-acetylmuramoylalanine--D-glutamate ligase,Syncc8109_2236,AHF64562.1,murD,UDP-N-acetylmuramoylalanine--D-glutamate ligase,2.01337E-144,,,,,,,,,,
PMN2A_0933,AAZ58424.1,None,conserved hypothetical protein,Syncc8109_1425,AHF63787.1,None,hypothetical protein,1.47040E-37,,,,,,,,,,
PMN2A_0934,AAZ58425.1,None,GAF protein,Syncc8109_1918,AHF64263.1,None,hypothetical protein,6.61132E-104,,,,,,,,,,
PMN2A_0935,AAZ58426.1,None,conserved hypothetical protein,Syncc8109_1863,AHF64215.1,None,hypothetical protein,3.25422E-24,,,,,,,,,,
PMN2A_0936,AAZ58427.1,None,conserved hypothetical protein,Syncc8109_1073,AHF63444.1,None,hypothetical protein,1.69740E-27,,,,,,,,,,
PMN2A_0938,AAZ58429.1,None,conserved hypothetical protein,Syncc8109_1157,AHF63527.1,None,hypothetical protein,2.33432E-11,,,,,,,,,,
PMN2A_0943,AAZ58434.1,None,conserved hypothetical protein,Syncc8109_0863,AHF63241.1,None,hypothetical protein,6.99161E-91,,,,,,,,,,
PMN2A_0944,AAZ58435.1,None,redox protein,Syncc8109_2701,AHF65007.1,None,hypothetical protein,1.62540E-32,,,,,,,,,,
PMN2A_0950,AAZ58441.1,None,ATPase,Syncc8109_0566,AHF62953.1,None,ATPase,0.00000E+00,Syncc8109_2402,AHF64719.1,None,ATPase,6.91506E-78,Syncc8109_0562,AHF62949.1,None,ATPase,9.21599E-18
PMN2A_0955,AAZ58446.1,None,TPR repeat,Syncc8109_2059,AHF64400.1,None,hypothetical protein,4.27096E-29,Syncc8109_2059,AHF64400.1,None,hypothetical protein,2.63559E-28,Syncc8109_2059,AHF64400.1,None,hypothetical protein,1.38329E-27
PMN2A_0960,AAZ58451.1,None,conserved hypothetical protein,Syncc8109_2237,AHF64563.1,None,hypothetical protein,2.00142E-72,,,,,,,,,,
PMN2A_0961,AAZ58452.1,None,conserved hypothetical protein,Syncc8109_0871,AHF63248.1,None,hypothetical protein,2.81786E-17,,,,,,,,,,
PMN2A_0962,AAZ58453.1,None,conserved hypothetical protein,Syncc8109_2239,AHF64565.1,None,hypothetical protein,1.85459E-26,,,,,,,,,,
PMN2A_0963,AAZ58454.1,None,putative DNA-directed RNA polymerase (omega chain),Syncc8109_2240,AHF64566.1,None,putative DNA-directed RNA polymerase (omega chain),5.17059E-44,,,,,,,,,,
PMN2A_0964,AAZ58455.1,None,molecular chaperone DnaK,Syncc8109_2242,AHF64568.1,dnaK,putative DnaK-type molecular chaperone (HSP70 family),1.58038E-165,Syncc8109_2744,AHF65050.1,dnaK,Heat shock protein Hsp70,1.38088E-18,Syncc8109_1268,AHF63635.1,dnaK,"molecular chaperone DnaK, heat shock protein HSP70",4.91510E-13
PMN2A_0966,AAZ58456.1,None,phosphoglycerate mutase,Syncc8109_2246,AHF64572.1,pgmI,"phosphoglycerate mutase, 2,3-bisphosphoglycerate-independent",0.00000E+00,,,,,,,,,,
PMN2A_0967,AAZ58457.1,None,Preprotein translocase SecG subunit,Syncc8109_2247,AHF64573.1,None,"preprotein translocase, SecG subunit",3.27798E-19,,,,,,,,,,
PMN2A_0968,AAZ58458.1,None,chaperonin Cpn60/TCP-1,Syncc8109_2250,AHF64576.1,groEL,chaperonin GroEL,0.00000E+00,Syncc8109_0673,AHF63058.1,groEL2,Chaperonin Cpn60/TCP-1,0.00000E+00,,,,,
PMN2A_0969,AAZ58459.1,None,Co-chaperonin GroES,Syncc8109_2251,AHF64577.1,groES,GroES,3.27778E-68,,,,,,,,,,
PMN2A_0970,AAZ58460.1,None,ATP synthase F1 subcomplex beta subunit,Syncc8109_2252,AHF64578.1,atpD,"ATP synthase F1, beta subunit",0.00000E+00,Syncc8109_2269,AHF64595.1,atpA,"ATP synthase F1, alpha subunit",1.90224E-22,,,,,
PMN2A_0971,AAZ58461.1,None,ATP synthase F1 subcomplex epsilon subunit,Syncc8109_2253,AHF64579.1,atpE,"ATP synthase F1, epsilon subunit",9.48281E-58,,,,,,,,,,
PMN2A_0972,AAZ58462.1,None,conserved hypothetical protein,Syncc8109_2255,AHF64581.1,None,hypothetical protein,9.42956E-81,,,,,,,,,,
PMN2A_0973,AAZ58463.1,None,"aminopeptidase P, Metallo peptidase, MEROPS family M24B",Syncc8109_2257,AHF64583.1,pepP,putative aminopeptidase P,0.00000E+00,Syncc8109_0711,AHF63091.1,map,"methionine aminopeptidase, type I",3.10444E-11,,,,,
PMN2A_0974,AAZ58464.1,None,membrane associated SBC domains,Syncc8109_2258,AHF64584.1,None,hypothetical protein,1.07520E-148,,,,,,,,,,
PMN2A_0975,AAZ58465.1,None,Small GTP-binding protein domain,Syncc8109_2259,AHF64585.1,None,Small GTP-binding protein domain protein,1.26769E-90,Syncc8109_1470,AHF63832.1,None,Small GTP-binding protein domain protein,9.18287E-26,,,,,
PMN2A_0976,AAZ58466.1,None,putative nicotinate-nucleotide adenylyltransferase,Syncc8109_2260,AHF64586.1,nadD,putative nicotinate-nucleotide adenylyltransferase,1.28014E-59,,,,,,,,,,
PMN2A_0977,AAZ58467.1,None,NAD+ synthase,Syncc8109_2261,AHF64587.1,nadE,NAD+ synthetase,0.00000E+00,,,,,,,,,,
PMN2A_0978,AAZ58468.1,None,uncharacterized membrane protein,Syncc8109_2264,AHF64590.1,None,hypothetical protein,1.03524E-152,,,,,,,,,,
PMN2A_0980,AAZ58470.1,None,ATP synthase F1 subcomplex gamma subunit,Syncc8109_2268,AHF64594.1,atpC,"ATP synthase F1, gamma subunit",6.35151E-175,,,,,,,,,,
PMN2A_0981,AAZ58471.1,None,ATP synthase F1 subcomplex alpha subunit,Syncc8109_2269,AHF64595.1,atpA,"ATP synthase F1, alpha subunit",0.00000E+00,Syncc8109_2252,AHF64578.1,atpD,"ATP synthase F1, beta subunit",3.49375E-21,,,,,
PMN2A_0982,AAZ58472.1,None,ATP synthase F1 subcomplex delta subunit,Syncc8109_2270,AHF64596.1,atpD,"ATP synthase F1, delta subunit",6.90863E-76,,,,,,,,,,
PMN2A_0983,AAZ58473.1,None,"ATP synthase F0, subunit B",Syncc8109_2271,AHF64597.1,atpF,putative ATP synthase B chain,1.19265E-43,,,,,,,,,,
PMN2A_0984,AAZ58474.1,None,ATP synthase F0 subcomplex B' subunit,Syncc8109_2272,AHF64598.1,atpG,putative ATP synthase subunit B',4.71623E-55,,,,,,,,,,
PMN2A_0985,AAZ58475.1,None,ATP synthase F0 subcomplex C subunit,Syncc8109_2273,AHF64599.1,None,"ATP synthase F0, C subunit",5.94468E-40,,,,,,,,,,
PMN2A_0986,AAZ58476.1,None,ATP synthase F0 subcomplex A subunit,Syncc8109_2274,AHF64600.1,atpB,ATP synthase subunit A,9.84023E-140,,,,,,,,,,
PMN2A_0987,AAZ58477.1,None,uncharacterized membrane protein,Syncc8109_2275,AHF64601.1,atp1,putative ATP synthase protein 1,4.98102E-28,,,,,,,,,,
PMN2A_0988,AAZ58478.1,None,cell division protein FtsW,Syncc8109_2284,AHF64610.1,ftsW,cell division protein FtsW,9.60321E-163,Syncc8109_0414,AHF62817.1,rodA,cell division protein possibly involved in shape determination,1.03631E-37,,,,,
PMN2A_0989,AAZ58479.1,None,putative c-type cytochrome biogenesis protein CcdA,Syncc8109_2285,AHF64611.1,ccdA,putative c-type cytochrome biogenesis protein CcdA,6.06137E-94,,,,,,,,,,
PMN2A_0990,AAZ58480.1,None,putative c-type cytochrome biogenesis protein Ccs1,Syncc8109_2286,AHF64612.1,ycf44,putative C-type cytochrome biogenesis protein Ccs1,8.42039E-133,,,,,,,,,,
PMN2A_0991,AAZ58481.1,None,GTP cyclohydrolase I family enzyme,Syncc8109_2287,AHF64613.1,None,7-cyano-7-deazaguanine reductase,5.83685E-66,,,,,,,,,,
PMN2A_0992,AAZ58482.1,None,conserved hypothetical protein,Syncc8109_2690,AHF64996.1,None,hypothetical protein,2.90618E-13,,,,,,,,,,
PMN2A_0993,AAZ58483.1,None,nitrogen regulatory protein P-II,Syncc8109_2288,AHF64614.1,glnB,"nitrogen regulatory protein P-II (GlnB, GlnK)",3.18256E-65,,,,,,,,,,
PMN2A_0994,AAZ58484.1,None,hemolysin A,Syncc8109_2282,AHF64608.1,None,hemolysin A,1.62200E-114,,,,,,,,,,
PMN2A_0995,AAZ58485.1,None,conserved hypothetical protein,Syncc8109_2283,AHF64609.1,None,hypothetical protein,1.65941E-24,,,,,,,,,,
PMN2A_0996,AAZ58486.1,None,Adenylosuccinate lyase,Syncc8109_2289,AHF64615.1,purB,adenylosuccinate lyase,0.00000E+00,,,,,,,,,,
PMN2A_0997,AAZ58487.1,None,fumarase,Syncc8109_2129,AHF64466.1,fumC,fumarate hydratase,0.00000E+00,,,,,,,,,,
PMN2A_0999,AAZ58489.1,None,putative 8-amino-7-oxononanoate synthase,Syncc8109_2135,AHF64470.1,bioF,8-amino-7-oxononanoate synthase,4.58553E-134,,,,,,,,,,
PMN2A_1000,AAZ58490.1,None,alpha/beta hydrolase family protein,Syncc8109_2136,AHF64471.1,None,hypothetical protein,2.59754E-43,,,,,,,,,,
PMN2A_1001,AAZ58491.1,None,SAM dependent methyltransferase,Syncc8109_2137,AHF64472.1,bioC,biotin biosynthesis,6.04834E-72,,,,,,,,,,
PMN2A_1002,AAZ58492.1,None,dethiobiotin synthase,Syncc8109_2138,AHF64473.1,bioD,dethiobiotin synthase,6.42649E-88,,,,,,,,,,
PMN2A_1003,AAZ58493.1,None,adenosylmethionine-8-amino-7-oxononanoate aminotransferase apoenzyme,Syncc8109_2141,AHF64476.1,bioA,putative diaminopelargonic acid synthase,0.00000E+00,Syncc8109_1867,AHF64217.1,argD,acetylornithine and succinylornithine aminotransferase,2.90055E-23,,,,,
PMN2A_1004,AAZ58494.1,None,"Heat shock protein DnaJ, N-terminal protein",Syncc8109_2143,AHF64478.1,dnaJ,Heat shock protein DnaJ-like protein,4.51637E-22,,,,,,,,,,
PMN2A_1005,AAZ58495.1,None,16S rRNA m(7)G-527 methyltransferase,Syncc8109_2144,AHF64479.1,gidB,methyltransferase GidB,6.06670E-76,,,,,,,,,,
PMN2A_1006,AAZ58496.1,None,conserved hypothetical protein,Syncc8109_2145,AHF64480.1,None,hypothetical protein,0.00000E+00,Syncc8109_0660,AHF63045.1,None,"putative oxidoreductase, aldo/keto reductase family",1.75220E-47,,,,,
PMN2A_1007,AAZ58497.1,None,ferredoxin,Syncc8109_2146,AHF64481.1,None,putative 3Fe-4S ferredoxin,1.40950E-35,,,,,,,,,,
PMN2A_1008,AAZ58498.1,None,conserved hypothetical protein,Syncc8109_2147,AHF64482.1,None,hypothetical protein,8.63197E-67,,,,,,,,,,
PMN2A_1009,AAZ58499.1,None,conserved hypothetical protein,Syncc8109_2148,AHF64483.1,None,hypothetical protein,2.84449E-26,,,,,,,,,,
PMN2A_1010,AAZ58500.1,None,PBS lyase HEAT-like repeat,Syncc8109_2150,AHF64485.1,None,PBS lyase HEAT-like repeat protein,4.74036E-101,,,,,,,,,,
PMN2A_2167,ABU24087.1,None,Conserved hypothetical protein,Syncc8109_2151,AHF64486.1,None,hypothetical protein,1.25035E-16,,,,,,,,,,
PMN2A_1011,AAZ58501.1,None,Na+/proline symporter,Syncc8109_2152,AHF64487.1,None,"sodium:solute symporter family, possibly glucose transporter",0.00000E+00,,,,,,,,,,
PMN2A_1012,AAZ58502.1,None,23S rRNA m(2)A-2503 methyltransferase,Syncc8109_2153,AHF64488.1,None,hypothetical protein,1.26790E-177,,,,,,,,,,
PMN2A_1013,AAZ58503.1,None,high light inducible protein hli2,Syncc8109_2154,AHF64489.1,hli3,Hli3,9.74817E-24,,,,,,,,,,
PMN2A_1014,AAZ58504.1,None,HPr serine phosphorylation site,Syncc8109_2155,AHF64490.1,rpoC2,DNA-directed RNA polymerase,0.00000E+00,,,,,,,,,,
PMN2A_1015,AAZ58505.1,None,DNA-directed RNA polymerase gamma chain,Syncc8109_2156,AHF64491.1,rpoC1,DNA-directed RNA polymerase,0.00000E+00,,,,,,,,,,
PMN2A_1016,AAZ58506.1,None,DNA-directed RNA polymerase subunit beta,Syncc8109_2157,AHF64492.1,rpoB,"DNA-directed RNA polymerase, beta subunit",0.00000E+00,,,,,,,,,,
PMN2A_1017,AAZ58507.1,None,TatD-related deoxyribonuclease,Syncc8109_2158,AHF64493.1,tatD,TatD-related deoxyribonuclease,1.85335E-127,,,,,,,,,,
PMN2A_1018,AAZ58508.1,None,SSU ribosomal protein S20P,Syncc8109_2159,AHF64494.1,rpsT,ribosomal protein S20,2.00113E-44,,,,,,,,,,
PMN2A_1019,AAZ58509.1,None,histidinol dehydrogenase,Syncc8109_2160,AHF64495.1,hisD,histidinol dehydrogenase,0.00000E+00,,,,,,,,,,
PMN2A_1020,AAZ58510.1,None,ribose-5-phosphate isomerase,Syncc8109_2161,AHF64496.1,rpiA,ribose 5-phosphate isomerase,2.34963E-120,,,,,,,,,,
PMN2A_1021,AAZ58511.1,None,PDZ/DHR/GLGF protein,Syncc8109_2162,AHF64497.1,degP,PDZ/DHR/GLGF protein,8.56208E-149,Syncc8109_2404,AHF64721.1,None,PDZ/DHR/GLGF protein,8.76320E-93,Syncc8109_1713,AHF64069.1,None,PDZ/DHR/GLGF protein,1.83045E-83
PMN2A_1022,AAZ58512.1,None,conserved hypothetical protein,Syncc8109_2165,AHF64498.1,None,hypothetical protein,2.51609E-40,,,,,,,,,,
PMN2A_1023,AAZ58513.1,None,transcription termination factor NusA,Syncc8109_2166,AHF64499.1,nusA,NusA antitermination factor,0.00000E+00,,,,,,,,,,
PMN2A_1024,AAZ58514.1,None,nucleic-acid-binding protein implicated in transcription termination,Syncc8109_2167,AHF64500.1,None,hypothetical protein,5.67562E-35,,,,,,,,,,
PMN2A_1025,AAZ58515.1,None,bacterial translation initiation factor 2 (bIF-2),Syncc8109_2168,AHF64501.1,infB,translation initiation factor IF-2,0.00000E+00,Syncc8109_2168,AHF64501.1,infB,translation initiation factor IF-2,3.94543E-18,Syncc8109_1913,AHF64258.1,lepA,GTP-binding protein LepA,2.66757E-15
PMN2A_1027,AAZ58517.1,None,GTP cyclohydrolase I,Syncc8109_1972,AHF64316.1,folE,GTP cyclohydrolase I,1.23442E-135,,,,,,,,,,
PMN2A_1028,AAZ58518.1,None,cyanobacterial porin,Syncc8109_1039,AHF63411.1,None,putative porin,2.59729E-51,Syncc8109_2472,AHF64780.1,som,putative porin,9.45771E-44,Syncc8109_1060,AHF63431.1,None,putative porin,3.96993E-31
PMN2A_1030,AAZ58520.1,None,conserved hypothetical protein,Syncc8109_0902,AHF63279.1,None,hypothetical protein,5.97103E-48,,,,,,,,,,
PMN2A_1032,AAZ58522.1,None,ABC-type Mn2+/Zn2+ transport system permease components,Syncc8109_1022,AHF63396.1,None,"ABC transporter component, possibly Mn transport",1.47650E-78,Syncc8109_1176,AHF63546.1,None,"ABC transporter component, possibly Mn transport",1.45383E-16,,,,,
PMN2A_1033,AAZ58523.1,None,Fe2+/Zn2+ uptake regulation protein,Syncc8109_2640,AHF64947.1,None,"putative ferric uptake regulator, FUR family",2.56687E-51,Syncc8109_0904,AHF63281.1,fur,"putative ferric uptake regulator, FUR family",1.57182E-11,,,,,
PMN2A_1034,AAZ58524.1,None,ATPase,Syncc8109_1023,AHF63397.1,None,"ABC transporter, ATP binding domain, possibly Mn transport",2.42102E-71,Syncc8109_1174,AHF63544.1,None,ATPase,8.08102E-35,Syncc8109_0880,AHF63257.1,glnQ,ATPase,7.06443E-26
PMN2A_1037,AAZ58527.1,None,"putative GTPase, G3E family",Syncc8109_0621,AHF63007.1,None,hypothetical protein,1.01516E-59,Syncc8109_0738,AHF63118.1,None,hypothetical protein,2.32237E-59,,,,,
PMN2A_1039,AAZ58529.1,None,possible trypsin,Syncc8109_2636,AHF64943.1,None,hypothetical protein,1.25852E-114,,,,,,,,,,
PMN2A_1040,AAZ58530.1,None,conserved hypothetical protein,Syncc8109_0836,AHF63214.1,None,hypothetical protein,5.12437E-14,,,,,,,,,,
PMN2A_1041,AAZ58531.1,None,conserved hypothetical protein,Syncc8109_0837,AHF63215.1,None,hypothetical protein,2.33224E-28,,,,,,,,,,
PMN2A_1042,AAZ58532.1,None,redox protein,Syncc8109_2701,AHF65007.1,None,hypothetical protein,6.76822E-34,,,,,,,,,,
PMN2A_1044,AAZ58534.1,None,urea ABC transporter ATP-binding protein,Syncc8109_2675,AHF64981.1,urtE,Putative ATP-binding subunit of urea ABC transport system,3.60132E-132,Syncc8109_1444,AHF63806.1,None,ATPase,1.95037E-35,Syncc8109_1252,AHF63620.1,None,ATPase,3.71140E-30
PMN2A_1045,AAZ58535.1,None,urea ABC transporter ATP-binding protein,Syncc8109_2676,AHF64982.1,urtD,Putative ATP-binding subunit of urea ABC transport system,1.16299E-141,Syncc8109_1444,AHF63806.1,None,ATPase,7.94550E-25,Syncc8109_0669,AHF63054.1,drrA,ATPase,2.25831E-20
PMN2A_1046,AAZ58536.1,None,urea ABC transporter membrane protein,Syncc8109_2677,AHF64983.1,urtC,Putative membrane protein of ABC transport system,0.00000E+00,,,,,,,,,,
PMN2A_1047,AAZ58537.1,None,urea ABC transporter membrane protein,Syncc8109_2678,AHF64984.1,urtB,putative urea ABC transporter,3.68988E-137,,,,,,,,,,
PMN2A_1048,AAZ58538.1,None,urea-binding protein,Syncc8109_2679,AHF64985.1,urtA1,"putative urea ABC transporter, urea binding protein",0.00000E+00,,,,,,,,,,
PMN2A_1049,AAZ58539.1,None,urease accessory protein UreG,Syncc8109_2680,AHF64986.1,ureG,urease accessory protein UreG,1.08373E-113,,,,,,,,,,
