[locus_tag=PMT_0001],[protein_id=CAE20176.1],[gene=dnaN],"[protein=DNA polymerase III, beta chain]",[locus_tag=SynWH8103_00001],[protein_id=CRY90759.1],[gene=dnaN],"[protein=DNA polymerase III, beta subunit]",[evalue=0.00000E+00]
[locus_tag=PMT_1855],[protein_id=CAE22030.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_00273],[protein_id=CRY91022.1],[gene=None],[protein=conserved hypothetical protein],[evalue=1.59427E-93]
[locus_tag=PMT_1856],[protein_id=CAE22031.1],[gene=None],[protein=possible Photosystem II reaction centre T prot],[locus_tag=SynWH8103_01645],[protein_id=CRY92372.1],[gene=None],[protein=Uncharacterized membrane protein],[evalue=1.00732E-11]
[locus_tag=PMT_1857],[protein_id=CAE22032.1],[gene=purH],[protein=AICARFT/IMPCHase bienzyme:Methylglyoxal synthase-like domain],[locus_tag=SynWH8103_00271],[protein_id=CRY91020.1],[gene=purH],[protein=bifunctional purine biosynthesis protein (AICAR ransformylase/IMP cyclohydrolase)],[evalue=0.00000E+00]
[locus_tag=PMT_1858],[protein_id=CAE22033.1],[gene=None],[protein=probable esterase],[locus_tag=SynWH8103_00270],[protein_id=CRY91019.1],[gene=None],[protein=phospholipase/Carboxylesterase family protein],[evalue=7.53397E-66]
[locus_tag=PMT_1859],[protein_id=CAE22034.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_00269],[protein_id=CRY91018.1],[gene=None],[protein=conserved hypothetical protein],[evalue=1.66700E-71]
[locus_tag=PMT_1860],[protein_id=CAE22035.1],[gene=None],[protein=two-component sensor histidine kinase],[locus_tag=SynWH8103_00266],[protein_id=CRY91016.1],[gene=None],[protein=two-component sensor histidine kinase],[evalue=1.54943E-104]
[locus_tag=PMT_1861],[protein_id=CAE22036.1],[gene=CobS],[protein=Cobalamin-5-phosphate synthase CobS],[locus_tag=SynWH8103_00267],[protein_id=CRY91015.1],[gene=None],[protein=cobalamin-5-phosphate synthase family protein],[evalue=3.09521E-83]
[locus_tag=PMT_1862],[protein_id=CAE22037.1],[gene=tgt],[protein=tRNA-guanine transglycosylase],[locus_tag=SynWH8103_00265],[protein_id=CRY91014.1],[gene=tgt],[protein=queuine tRNA-ribosyltransferase],[evalue=0.00000E+00]
[locus_tag=PMT_1863],[protein_id=CAE22038.1],[gene=None],[protein=Photosystem II protein PsbK],[locus_tag=SynWH8103_00264],[protein_id=CRY91013.1],[gene=psbK],[protein=photosystem II reaction center protein PsbK],[evalue=3.17234E-24]
[locus_tag=PMT_1864],[protein_id=CAE22039.1],[gene=rffM],[protein=Glycosyl transferase WecB/TagA/CpsF family],[locus_tag=SynWH8103_00263],[protein_id=CRY91012.1],[gene=None],"[protein=beta-glycosyltransferase, family 26]",[evalue=2.55185E-117]
[locus_tag=PMT_1865],[protein_id=CAE22040.1],[gene=None],[protein=probable oxidoreductase],[locus_tag=SynWH8103_00261],[protein_id=CRY91010.1],[gene=None],"[protein=oxidoreductase, NAD-binding Rossmann fold family protein]",[evalue=0.00000E+00]
[locus_tag=PMT_1866],[protein_id=CAE22041.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_00260],[protein_id=CRY91009.1],[gene=None],[protein=transporter associated domain protein],[evalue=0.00000E+00]
[locus_tag=PMT_1867],[protein_id=CAE22042.1],[gene=None],[protein=possible Occludin/ELL family],[locus_tag=SynWH8103_00258],[protein_id=CRY91008.1],[gene=None],[protein=conserved hypothetical protein],[evalue=1.56075E-52]
[locus_tag=PMT_1868],[protein_id=CAE22043.1],[gene=pyrE],[protein=Orotate phosphoribosyltransferase],[locus_tag=SynWH8103_00257],[protein_id=CRY91007.1],[gene=pyrE],[protein=orotate phosphoribosyltransferase],[evalue=1.31362E-92]
[locus_tag=PMT_1869],[protein_id=CAE22044.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_00255],[protein_id=CRY91006.1],[gene=None],[protein=glycine cleavage T-C-terminal barrel domain protein],[evalue=1.78168E-74]
[locus_tag=PMT_1870],[protein_id=CAE22045.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_00256],[protein_id=CRY91005.1],[gene=None],"[protein=recB nuclease, TM0106 family domain protein]",[evalue=0.00000E+00]
[locus_tag=PMT_1871],[protein_id=CAE22046.1],[gene=None],[protein=Phosphotransferase superclass],[locus_tag=SynWH8103_00254],[protein_id=CRY91004.1],[gene=None],"[protein=phosphoglucomutase/phosphomannomutase, C-terminal domain protein]",[evalue=0.00000E+00],[locus_tag=SynWH8103_02472],[protein_id=CRY93160.1],[gene=None],"[protein=phosphoglucomutase/phosphomannomutase, C-terminal domain protein]",[evalue=4.89641E-23],[locus_tag=SynWH8103_00307],[protein_id=CRY91054.1],[gene=glmM],[protein=phosphoglucosamine mutase],[evalue=8.14906E-22]
[locus_tag=PMT_1872],[protein_id=CAE22047.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_00253],[protein_id=CRY91003.1],[gene=rdgB],"[protein=non-canonical purine NTP pyrophosphatase, RdgB/HAM1 family]",[evalue=7.57989E-87],[locus_tag=SynWH8103_01972],[protein_id=CRY92690.1],[gene=None],[protein=ham1 family protein],[evalue=1.48773E-39]
[locus_tag=PMT_1874],[protein_id=CAE22049.1],[gene=None],[protein=conserved hypothetical],[locus_tag=SynWH8103_00249],[protein_id=CRY90998.1],[gene=None],[protein=conserved hypothetical protein],[evalue=1.51201E-43]
[locus_tag=PMT_1878],[protein_id=CAE22053.1],[gene=None],[protein=Hemolysin-type calcium-binding protein],[locus_tag=SynWH8103_02632],[protein_id=CRY93311.1],[gene=None],[protein=hemolysin-type calcium-binding repeat family protein],[evalue=1.58954E-11],[locus_tag=SynWH8103_00217],[protein_id=CRY90967.1],[gene=None],[protein=hemolysin-type calcium-binding repeat family protein],[evalue=2.58018E-11]
[locus_tag=PMT_1879],[protein_id=CAE22054.1],[gene=None],[protein=Retinal pigment epithelial membrane protein],[locus_tag=SynWH8103_00247],[protein_id=CRY90997.1],[gene=None],"[protein=apocarotenoid-15,15'-oxygenase]",[evalue=0.00000E+00]
[locus_tag=PMT_1880],[protein_id=CAE22055.1],[gene=hisB],[protein=Imidazoleglycerol-phosphate dehydratase],[locus_tag=SynWH8103_00246],[protein_id=CRY90996.1],[gene=hisB],[protein=imidazoleglycerol-phosphate dehydratase family protein],[evalue=3.68110E-129]
[locus_tag=PMT_1881],[protein_id=CAE22056.1],[gene=fabI],[protein=enoyl-[acyl-carrier-protein],[locus_tag=SynWH8103_00245],[protein_id=CRY90995.1],[gene=fabI],[protein=Enoyl-[acyl-carrier-protein],[evalue=5.55929E-169]
[locus_tag=PMT_1882],[protein_id=CAE22057.1],[gene=None],[protein=hypothetical],[locus_tag=SynWH8103_00243],[protein_id=CRY90992.1],[gene=None],[protein=uncharacterized conserved secreted protein],[evalue=9.85715E-73]
[locus_tag=PMT_1883],[protein_id=CAE22058.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_00241],[protein_id=CRY90991.1],[gene=None],[protein=Possible thioredoxin],[evalue=9.61991E-97]
[locus_tag=PMT_1884],[protein_id=CAE22059.1],[gene=degT],[protein=putative pleiotropic regulatory protein],[locus_tag=SynWH8103_00239],[protein_id=CRY90990.1],[gene=degT],[protein=putative pleiotropic regulatory protein],[evalue=0.00000E+00],[locus_tag=SynWH8103_00502],[protein_id=CRY91247.1],[gene=desV],[protein=perosamine synthetase],[evalue=1.74811E-82],[locus_tag=SynWH8103_00154],[protein_id=CRY90907.1],[gene=wecE],[protein=perosamine synthetase],[evalue=6.39161E-37]
[locus_tag=PMT_1885],[protein_id=CAE22060.1],[gene=None],[protein=NUDIX hydrolase],[locus_tag=SynWH8103_00238],[protein_id=CRY90988.1],[gene=nudE],"[protein=possible ADP-ribose diphosphatase, NUDIX hydrolase superfamily]",[evalue=2.24250E-100]
[locus_tag=PMT_1887],[protein_id=CAE22062.1],[gene=chlD],"[protein=Protoporphyrin IX Magnesium chelatase, ChlD subunit]",[locus_tag=SynWH8103_00234],[protein_id=CRY90984.1],[gene=chlD],"[protein=protoporphyrin IX Mg-chelatase, subunit ChlD]",[evalue=0.00000E+00],[locus_tag=SynWH8103_00818],[protein_id=CRY91558.1],[gene=chlI],"[protein=protoporphyrin IX Mg-chelatase, subunit ChlI]",[evalue=2.66576E-58]
[locus_tag=PMT_1888],[protein_id=CAE22063.1],[gene=None],[protein=possible ABC transporter],[locus_tag=SynWH8103_00233],[protein_id=CRY90983.1],[gene=None],"[protein=ABC-type transport system, periplasmic component]",[evalue=1.99145E-117]
[locus_tag=PMT_1889],[protein_id=CAE22064.1],[gene=None],"[protein=possible ABC transporter, ATP binding component]",[locus_tag=SynWH8103_00232],[protein_id=CRY90982.1],[gene=None],[protein=ABC transporter family protein],[evalue=3.92890E-149],[locus_tag=SynWH8103_00958],[protein_id=CRY91695.1],[gene=None],"[protein=BgtA-like ABC-type uptake transporter for acidicand neutral polar amino acids (N-II), ATPase subunit]",[evalue=3.24660E-31],[locus_tag=SynWH8103_01595],[protein_id=CRY92322.1],[gene=None],[protein=ABC transporter family protein],[evalue=2.64125E-30]
[locus_tag=PMT_1890],[protein_id=CAE22065.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_00230],[protein_id=CRY90981.1],[gene=None],[protein=conserved hypothetical family protein],[evalue=0.00000E+00]
[locus_tag=PMT_1891],[protein_id=CAE22066.1],[gene=ndhJ],[protein=putative respiratory-chain NADH dehydrogenase subunit],[locus_tag=SynWH8103_00231],[protein_id=CRY90980.1],[gene=ndhJ],[protein=NADH dehydrogenase I subunit NdhJ],[evalue=4.49886E-101]
[locus_tag=PMT_1892],[protein_id=CAE22067.1],[gene=ndhK],[protein=putative respiratory-chain NADH dehydrogenase subunit],[locus_tag=SynWH8103_00229],[protein_id=CRY90979.1],[gene=ndhK],[protein=NADH dehydrogenase I subunit NdhK (beta chain)],[evalue=6.92508E-148]
[locus_tag=PMT_1893],[protein_id=CAE22068.1],[gene=ndhC],[protein=putative NADH Dehydrogenase subunit],[locus_tag=SynWH8103_00228],[protein_id=CRY90978.1],[gene=ndhC],[protein=NADH dehydrogenase I subunit NdhC (chain 3 or alpha)],[evalue=1.02227E-78]
[locus_tag=PMT_1894],[protein_id=CAE22069.1],[gene=rub],[protein=probable rubredoxin],[locus_tag=SynWH8103_00227],[protein_id=CRY90977.1],[gene=rub/hoxR],[protein=Rubredoxin],[evalue=4.03607E-67]
[locus_tag=PMT_1895],[protein_id=CAE22070.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_00226],[protein_id=CRY90976.1],[gene=ycf48],[protein=photosystem II stability/assembly factor],[evalue=9.60270E-160]
[locus_tag=PMT_1896],[protein_id=CAE22071.1],[gene=psbE],[protein=Cytochrome b559 alpha-subunit],[locus_tag=SynWH8103_00225],[protein_id=CRY90975.1],[gene=psbE],"[protein=cytochrome b559, alpha subunit]",[evalue=3.62966E-53]
[locus_tag=PMT_1897],[protein_id=CAE22072.1],[gene=psbF],[protein=Cytochrome b559 beta-subunit],[locus_tag=SynWH8103_00224],[protein_id=CRY90974.1],[gene=psbF1],"[protein=cytochrome b559, beta subunit]",[evalue=2.02041E-17]
[locus_tag=PMT_1898],[protein_id=CAE22073.1],[gene=psbL],[protein=photosystem II PsbL protein],[locus_tag=SynWH8103_00223],[protein_id=CRY90973.1],[gene=psbL],[protein=photosystem II reaction center protein PsbL],[evalue=6.98265E-19]
[locus_tag=PMT_1899],[protein_id=CAE22074.1],[gene=psbJ],[protein=photosytem II PsbJ protein],[locus_tag=SynWH8103_00222],[protein_id=CRY90972.1],[gene=psbJ],[protein=photosystem II reaction center protein PsbJ],[evalue=1.13741E-30]
[locus_tag=PMT_1900],[protein_id=CAE22075.1],[gene=None],[protein=5'-methylthioadenosine phosphorylase],[locus_tag=SynWH8103_01404],[protein_id=CRY92131.1],[gene=mtnP],[protein=methylthioadenosine phosphorylase],[evalue=1.57222E-145]
[locus_tag=PMT_1901],[protein_id=CAE22076.1],[gene=None],[protein=Initiation factor 2 subunit family],[locus_tag=SynWH8103_02243],[protein_id=CRY92953.1],[gene=mtnA],"[protein=Translation initiation factor, aIF-2BI/5-methylthioribose-1-phosphate isomerase]",[evalue=6.37592E-78]
[locus_tag=PMT_1902],[protein_id=CAE22077.1],[gene=None],[protein=possible short-chain dehydrogenase],[locus_tag=SynWH8103_01986],[protein_id=CRY92704.1],[gene=None],[protein=short chain dehydrogenase family protein],[evalue=7.15430E-14]
[locus_tag=PMT_1903],[protein_id=CAE22078.1],[gene=None],[protein=Putative nucleotide sugar epimerase],[locus_tag=SynWH8103_00221],[protein_id=CRY90971.1],[gene=None],[protein=NAD dependent epimerase/dehydratase],[evalue=0.00000E+00],[locus_tag=SynWH8103_00744],[protein_id=CRY91483.1],[gene=rfbB],"[protein=dTDP-glucose-4,6-dehydratase]",[evalue=1.71444E-29],[locus_tag=SynWH8103_00212],[protein_id=CRY90962.1],[gene=galE],[protein=UDP-glucose 4-epimerase],[evalue=7.89030E-19]
[locus_tag=PMT_1904],[protein_id=CAE22079.1],[gene=ugd],[protein=UDP-glucose 6-dehydrogenase],[locus_tag=SynWH8103_00220],[protein_id=CRY90970.1],[gene=ugd],[protein=UDP-glucose 6-dehydrogenase],[evalue=0.00000E+00]
[locus_tag=PMT_1905],[protein_id=CAE22080.1],[gene=hisS],[protein=Histidyl-tRNA synthetase],[locus_tag=SynWH8103_00218],[protein_id=CRY90968.1],[gene=hisS],[protein=histidine--tRNA ligase],[evalue=0.00000E+00],[locus_tag=SynWH8103_01415],[protein_id=CRY92142.1],[gene=hisZ],[protein=ATP-phosphorybosyl-transferase regulatory subunit],[evalue=8.12402E-15]
[locus_tag=PMT_2839],[protein_id=CAX32358.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=SynWH8103_01465],[protein_id=CRY92193.1],[gene=None],[protein=conserved hypothetical protein],[evalue=3.15665E-11]
[locus_tag=PMT_1907],[protein_id=CAE22082.1],[gene=galE],[protein=UDP-glucose-4-epimerase],[locus_tag=SynWH8103_00498],[protein_id=CRY91243.1],[gene=galE],[protein=UDP-glucose 4-epimerase],[evalue=2.96555E-158],[locus_tag=SynWH8103_00212],[protein_id=CRY90962.1],[gene=galE],[protein=UDP-glucose 4-epimerase],[evalue=2.11340E-143],[locus_tag=SynWH8103_00484],[protein_id=CRY91229.1],[gene=None],[protein=UDP-glucose 4-epimerase C-term subunit],[evalue=2.47080E-19]
[locus_tag=PMT_1908],[protein_id=CAE22083.1],[gene=None],[protein=possible sugar transferase],[locus_tag=SynWH8103_01882],[protein_id=CRY92605.1],[gene=rfbP],[protein=undecaprenyl-phosphate galactosephosphotransferase],[evalue=4.62249E-28]
[locus_tag=PMT_1910],[protein_id=CAE22085.1],[gene=None],[protein=tRNA nucleotidyltransferase/poly(A) polymerase],[locus_tag=SynWH8103_00209],[protein_id=CRY90959.1],[gene=pcnB],[protein=tRNA nucleotidyltransferase/poly(A) polymerase],[evalue=1.12143E-124],[locus_tag=SynWH8103_02591],[protein_id=CRY93270.1],[gene=None],[protein=poly A polymerase head domain protein],[evalue=1.02879E-11]
[locus_tag=PMT_1911],[protein_id=CAE22086.1],[gene=kpsF],[protein=putative polysialic acid capsule expression protein KpsF],[locus_tag=SynWH8103_00208],[protein_id=CRY90958.1],[gene=None],"[protein=sugar isomerase, KpsF/GutQ family protein]",[evalue=3.51481E-177]
[locus_tag=PMT_1912],[protein_id=CAE22087.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_00207],[protein_id=CRY90957.1],[gene=None],"[protein=phosphatase, YrbI family]",[evalue=3.77682E-79]
[locus_tag=PMT_1913],[protein_id=CAE22088.1],[gene=None],[protein=conserved hypothetical],[locus_tag=SynWH8103_00206],[protein_id=CRY90956.1],[gene=None],[protein=sulfotransferase domain protein],[evalue=3.83146E-76]
[locus_tag=PMT_1914],[protein_id=CAE22089.1],[gene=kdsB],[protein=putative 3-deoxy-manno-octulosonate cytidylyltransferase],[locus_tag=SynWH8103_00205],[protein_id=CRY90955.1],[gene=kdsB],[protein=3-deoxy-D-manno-octulosonate cytidylyltransferase],[evalue=1.41383E-141]
[locus_tag=PMT_1915],[protein_id=CAE22090.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_00204],[protein_id=CRY90954.1],[gene=None],[protein=conserved hypothetical protein],[evalue=6.91537E-143]
[locus_tag=PMT_1916],[protein_id=CAE22091.1],[gene=None],[protein=conserved hypothetical],[locus_tag=SynWH8103_00203],[protein_id=CRY90953.1],[gene=None],[protein=sulfotransferase family protein],[evalue=3.66220E-45]
[locus_tag=PMT_1917],[protein_id=CAE22092.1],[gene=uvrD],[protein=UvrD/REP helicase],[locus_tag=SynWH8103_00202],[protein_id=CRY90952.1],[gene=uvrD],[protein=DNA-dependent ATPase I and helicase II],[evalue=0.00000E+00]
[locus_tag=PMT_1920],[protein_id=CAE22095.1],[gene=None],"[protein=glycosyl transferase, group 1]",[locus_tag=SynWH8103_00198],[protein_id=CRY90948.1],[gene=None],"[protein=possible alpha-glycosyltransferase, family 4]",[evalue=1.57529E-19],[locus_tag=SynWH8103_00198],[protein_id=CRY90948.1],[gene=None],"[protein=possible alpha-glycosyltransferase, family 4]",[evalue=5.64595E-11]
[locus_tag=PMT_1923],[protein_id=CAE22098.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_00204],[protein_id=CRY90954.1],[gene=None],[protein=conserved hypothetical protein],[evalue=5.58911E-47]
[locus_tag=PMT_1924],[protein_id=CAE22099.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_00204],[protein_id=CRY90954.1],[gene=None],[protein=conserved hypothetical protein],[evalue=5.75733E-23]
[locus_tag=PMT_1925],[protein_id=CAE22100.1],[gene=kdsA],[protein=3-deoxy-D-manno-octulosonic acid 8-phosphate synthetase],[locus_tag=SynWH8103_00201],[protein_id=CRY90951.1],[gene=kdsA],[protein=3-deoxy-8-phosphooctulonate synthase],[evalue=8.48387E-166]
[locus_tag=PMT_1926],[protein_id=CAE22101.1],[gene=None],"[protein=Glycosyl transferase, group 1]",[locus_tag=SynWH8103_00198],[protein_id=CRY90948.1],[gene=None],"[protein=possible alpha-glycosyltransferase, family 4]",[evalue=1.48736E-121]
[locus_tag=PMT_1927],[protein_id=CAE22102.1],[gene=None],"[protein=putative glycosyl transferase, group 1]",[locus_tag=SynWH8103_00198],[protein_id=CRY90948.1],[gene=None],"[protein=possible alpha-glycosyltransferase, family 4]",[evalue=1.59297E-57]
[locus_tag=PMT_1928],[protein_id=CAE22103.1],[gene=None],"[protein=putative glycosyl transferase, group 1]",[locus_tag=SynWH8103_00194],[protein_id=CRY90944.1],[gene=None],"[protein=conserved hypothetical protein distantly relatedto glycosyltransferases, family 4]",[evalue=2.23783E-112]
[locus_tag=PMT_1929],[protein_id=CAE22104.1],[gene=None],[protein=ATP-binding ABC transporter family],[locus_tag=SynWH8103_00193],[protein_id=CRY90943.1],[gene=None],[protein=ABC transporter family protein],[evalue=0.00000E+00],[locus_tag=SynWH8103_00504],[protein_id=CRY91249.1],[gene=None],[protein=ABC transporter family protein],[evalue=3.41866E-68],[locus_tag=SynWH8103_01056],[protein_id=CRY91790.1],[gene=None],[protein=ABC transporter],[evalue=5.29291E-56]
[locus_tag=PMT_1930],[protein_id=CAE22105.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_00192],[protein_id=CRY90942.1],[gene=None],"[protein=conserved hypothetical protein distantly relatedto alpha-glycosyltransferases, family 4]",[evalue=1.53381E-145]
[locus_tag=PMT_1932],[protein_id=CAE22106.1],[gene=None],[protein=possible heme oxygenase],[locus_tag=SynWH8103_00191],[protein_id=CRY90941.1],[gene=ho1],[protein=heme oxygenase],[evalue=1.27227E-14]
[locus_tag=PMT_1933],[protein_id=CAE22107.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_00187],[protein_id=CRY90938.1],[gene=None],[protein=ydjC-like family protein],[evalue=1.77270E-113]
[locus_tag=PMT_1934],[protein_id=CAE22108.1],[gene=None],"[protein=Glycosyl transferase, family 2]",[locus_tag=SynWH8103_00188],[protein_id=CRY90937.1],[gene=None],"[protein=beta-glycosyltransferase, family 2]",[evalue=3.10916E-164],[locus_tag=SynWH8103_00149],[protein_id=CRY90902.1],[gene=None],"[protein=beta-glycosyltransferase, family 2]",[evalue=5.88931E-29],[locus_tag=SynWH8103_02431],[protein_id=CRY93119.1],[gene=None],"[protein=beta-glycosyltransferase, family 2]",[evalue=5.81503E-24]
[locus_tag=PMT_1935],[protein_id=CAE22109.1],[gene=icd],[protein=Isocitrate dehydrogenase],[locus_tag=SynWH8103_00186],[protein_id=CRY90936.1],[gene=icd],[protein=Isocitrate dehydrogenase],[evalue=0.00000E+00],[locus_tag=SynWH8103_00895],[protein_id=CRY91633.1],[gene=leuB],[protein=3-isopropylmalate dehydrogenase],[evalue=8.96072E-16]
[locus_tag=PMT_1937],[protein_id=CAE22111.1],[gene=None],[protein=Fe-S oxidoreductase],[locus_tag=SynWH8103_00183],[protein_id=CRY90933.1],[gene=glcF],[protein=glycolate oxidase iron-sulfur subunit],[evalue=0.00000E+00]
[locus_tag=PMT_1939],[protein_id=CAE22113.1],[gene=glcE],[protein=putative glycolate oxidase subunit GlcE],[locus_tag=SynWH8103_00180],[protein_id=CRY90931.1],[gene=glcE],[protein=glycolate oxidase subunit GlcE],[evalue=5.90382E-136]
[locus_tag=PMT_1942],[protein_id=CAE22116.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_00181],[protein_id=CRY90930.1],[gene=None],[protein=aldose 1-epimerase family protein],[evalue=1.05396E-141]
[locus_tag=PMT_1943],[protein_id=CAE22117.1],[gene=None],[protein=possible alpha/beta hydrolase superfamily],[locus_tag=SynWH8103_00179],[protein_id=CRY90929.1],[gene=None],[protein=alpha/beta hydrolase fold family protein],[evalue=1.53439E-119],[locus_tag=SynWH8103_00780],[protein_id=CRY91519.1],[gene=None],[protein=dienelactone hydrolase family protein],[evalue=6.15488E-32]
[locus_tag=PMT_1944],[protein_id=CAE22118.1],[gene=None],"[protein=putative Na+/H+ antiporter, CPA2 family]",[locus_tag=SynWH8103_00178],[protein_id=CRY90927.1],[gene=None],"[protein=putative Na+/H+ antiporter, CPA2 family]",[evalue=0.00000E+00]
[locus_tag=PMT_1946],[protein_id=CAE22120.1],[gene=None],[protein=Phosphorylase],[locus_tag=SynWH8103_00175],[protein_id=CRY90925.1],[gene=glgP],[protein=glycogen phosphorylase],[evalue=0.00000E+00]
[locus_tag=PMT_1947],[protein_id=CAE22121.1],[gene=None],[protein=conserved hypothetical],[locus_tag=SynWH8103_00174],[protein_id=CRY90923.1],[gene=None],[protein=conserved hypothetical protein],[evalue=1.35493E-81]
[locus_tag=PMT_1948],[protein_id=CAE22122.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_00172],[protein_id=CRY90922.1],[gene=None],[protein=Conserved hypothetical protein],[evalue=4.35332E-59]
[locus_tag=PMT_1949],[protein_id=CAE22123.1],[gene=rnc],[protein=putative ribonuclease III],[locus_tag=SynWH8103_00169],[protein_id=CRY90921.1],[gene=rnc],[protein=Ribonuclease III],[evalue=3.93967E-77]
[locus_tag=PMT_1950],[protein_id=CAE22124.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_00168],[protein_id=CRY90919.1],[gene=ndhS],[protein=NADH dehydrogenase I subunit NdhS],[evalue=5.26477E-28]
[locus_tag=PMT_1951],[protein_id=CAE22125.1],[gene=rimM],[protein=possible 16S rRNA processing protein RimM],[locus_tag=SynWH8103_00167],[protein_id=CRY90918.1],[gene=rimM],[protein=16S rRNA processing protein RimM],[evalue=9.53504E-75]
[locus_tag=PMT_1952],[protein_id=CAE22126.1],[gene=manC],[protein=GDP-mannose pyrophosphorylase],[locus_tag=SynWH8103_00165],[protein_id=CRY90917.1],[gene=None],[protein=mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase],[evalue=0.00000E+00],[locus_tag=SynWH8103_01051],[protein_id=CRY91785.1],[gene=None],[protein=cupin domain protein],[evalue=1.37289E-14]
[locus_tag=PMT_1953],[protein_id=CAE22127.1],[gene=glmS],[protein=Glutamine--fructose-6-phosphate transaminase (isomerizing)],[locus_tag=SynWH8103_00162],[protein_id=CRY90915.1],[gene=glmS],[protein=Glucosamine-6-phosphate synthase],[evalue=0.00000E+00],[locus_tag=SynWH8103_00005],[protein_id=CRY90762.1],[gene=purF],[protein=amidophosphoribosyltransferase],[evalue=5.96825E-14]
[locus_tag=PMT_1954],[protein_id=CAE22128.1],[gene=psaC],[protein=Photosystem I subunit PsaC],[locus_tag=SynWH8103_00161],[protein_id=CRY90914.1],[gene=psaC],[protein=Photosystem I iron-sulfur center subunit VII PsaC],[evalue=5.62172E-55]
[locus_tag=PMT_1955],[protein_id=CAE22129.1],"[gene=acpP,acp]",[protein=acyl carrier protein (ACP)],[locus_tag=SynWH8103_00160],[protein_id=CRY90913.1],[gene=acpP],[protein=acyl-carrier protein],[evalue=3.13478E-51]
[locus_tag=PMT_1956],[protein_id=CAE22130.1],[gene=fabF],[protein=3-oxoacyl-[acyl-carrier-protein],[locus_tag=SynWH8103_00159],[protein_id=CRY90912.1],[gene=fabF],[protein=beta-ketoacyl-acyl-carrier-protein synthase II],[evalue=0.00000E+00],[locus_tag=SynWH8103_00447],[protein_id=CRY91193.1],[gene=None],"[protein=beta-ketoacyl synthase, C-terminal domain protein]",[evalue=1.22153E-79]
[locus_tag=PMT_1957],[protein_id=CAE22131.1],"[gene=tktA, cbbT]",[protein=Transketolase],[locus_tag=SynWH8103_00158],[protein_id=CRY90911.1],[gene=tktA],[protein=Transketolase],[evalue=0.00000E+00],[locus_tag=SynWH8103_00147],[protein_id=CRY90900.1],[gene=tktA],[protein=Transketolase],[evalue=1.12639E-47]
[locus_tag=PMT_1958],[protein_id=CAE22132.1],[gene=rfbB],[protein=NAD dependent epimerase/dehydratase family],[locus_tag=SynWH8103_00219],[protein_id=CRY90969.1],[gene=None],[protein=NAD dependent epimerase/dehydratase family protein],[evalue=0.00000E+00],[locus_tag=SynWH8103_00221],[protein_id=CRY90971.1],[gene=None],[protein=NAD dependent epimerase/dehydratase],[evalue=1.07515E-21],[locus_tag=SynWH8103_00744],[protein_id=CRY91483.1],[gene=rfbB],"[protein=dTDP-glucose-4,6-dehydratase]",[evalue=8.07221E-20]
[locus_tag=PMT_1960],[protein_id=CAE22134.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_02533],[protein_id=CRY93214.1],[gene=None],[protein=conserved hypothetical protein],[evalue=6.66028E-39]
[locus_tag=PMT_1961],[protein_id=CAE22135.1],[gene=None],[protein=putative glutathione S-transferase],[locus_tag=SynWH8103_02534],[protein_id=CRY93216.1],[gene=gst],[protein=Glutathione S-transferase],[evalue=2.04022E-126]
[locus_tag=PMT_1962],[protein_id=CAE22136.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH8103_02536],[protein_id=CRY93217.1],[gene=None],[protein=conserved hypothetical protein],[evalue=1.71559E-29]
[locus_tag=PMT_1963],[protein_id=CAE22137.1],[gene=rbfA],[protein=Ribosome-binding factor A],[locus_tag=SynWH8103_02537],[protein_id=CRY93218.1],[gene=rbfA],[protein=ribosome-binding factor A],[evalue=3.25245E-69]
[locus_tag=PMT_1964],[protein_id=CAE22138.1],[gene=None],[protein=Possible beta-N-acetylglucosaminidase],[locus_tag=SynWH8103_02538],[protein_id=None],[gene=None],[protein=None],[evalue=0.00000E+00]
