[locus_tag=PMT_0001],[protein_id=CAE20176.1],[gene=dnaN],"[protein=DNA polymerase III, beta chain]",[locus_tag=SynWH7803_0001],[protein_id=CAK22427.1],[gene=dnaN],[protein=DNA polymerase III beta subunit],[evalue=0.00000E+00]
[locus_tag=PMT_1896],[protein_id=CAE22071.1],[gene=psbE],[protein=Cytochrome b559 alpha-subunit],[locus_tag=SynWH7803_0249],[protein_id=CAK22675.1],[gene=psbE],[protein=Cytochrome b559 alpha subunit (PSII reaction center subunit V)],[evalue=6.07773E-54]
[locus_tag=PMT_1897],[protein_id=CAE22072.1],[gene=psbF],[protein=Cytochrome b559 beta-subunit],[locus_tag=SynWH7803_0248],[protein_id=CAK22674.1],[gene=psbF],[protein=Cytochrome b559 beta subunit (PSII reaction center subunit VI)],[evalue=6.32331E-18]
[locus_tag=PMT_1898],[protein_id=CAE22073.1],[gene=psbL],[protein=photosystem II PsbL protein],[locus_tag=SynWH7803_0247],[protein_id=CAK22673.1],[gene=psbL],[protein=Photosystem II protein reaction center L protein],[evalue=1.39198E-19]
[locus_tag=PMT_1899],[protein_id=CAE22074.1],[gene=psbJ],[protein=photosytem II PsbJ protein],[locus_tag=SynWH7803_0246],[protein_id=CAK22672.1],[gene=psbJ],[protein=Photosystem II reaction center J protein],[evalue=4.00611E-32]
[locus_tag=PMT_1900],[protein_id=CAE22075.1],[gene=None],[protein=5'-methylthioadenosine phosphorylase],[locus_tag=SynWH7803_1250],[protein_id=CAK23676.1],[gene=None],[protein=5'-methylthioadenosine phosphorylase],[evalue=1.72656E-150]
[locus_tag=PMT_1901],[protein_id=CAE22076.1],[gene=None],[protein=Initiation factor 2 subunit family],[locus_tag=SynWH7803_2144],[protein_id=CAK24570.1],[gene=None],"[protein=Predicted translation initiation factor 2B subunit, eIF-2B alpha/beta/delta family]",[evalue=0.00000E+00]
[locus_tag=PMT_1902],[protein_id=CAE22077.1],[gene=None],[protein=possible short-chain dehydrogenase],[locus_tag=SynWH7803_0657],[protein_id=CAK23083.1],[gene=None],[protein=Possible short chain dehydrogenase],[evalue=2.67258E-12],[locus_tag=SynWH7803_2106],[protein_id=CAK24532.1],[gene=None],[protein=Short-chain dehydrogenase/reductase family enzyme],[evalue=8.04115E-12]
[locus_tag=PMT_1903],[protein_id=CAE22078.1],[gene=None],[protein=Putative nucleotide sugar epimerase],[locus_tag=SynWH7803_0245],[protein_id=CAK22671.1],[gene=None],[protein=NAD dependent epimerase/dehydratase],[evalue=0.00000E+00],[locus_tag=SynWH7803_0107],[protein_id=CAK22533.1],[gene=rfbB],"[protein=dTDP-glucose-4,6-dehydratase]",[evalue=2.69127E-22],[locus_tag=SynWH7803_0242],[protein_id=CAK22668.1],[gene=galE],[protein=UDP-glucose 4-epimerase],[evalue=9.15144E-20]
[locus_tag=PMT_1904],[protein_id=CAE22079.1],[gene=ugd],[protein=UDP-glucose 6-dehydrogenase],[locus_tag=SynWH7803_0244],[protein_id=CAK22670.1],[gene=ugd],[protein=UDP-glucose 6-dehydrogenase],[evalue=0.00000E+00]
[locus_tag=PMT_1905],[protein_id=CAE22080.1],[gene=hisS],[protein=Histidyl-tRNA synthetase],[locus_tag=SynWH7803_0243],[protein_id=CAK22669.1],[gene=hisS],[protein=Histidyl-tRNA synthetase],[evalue=0.00000E+00]
[locus_tag=PMT_1907],[protein_id=CAE22082.1],[gene=galE],[protein=UDP-glucose-4-epimerase],[locus_tag=SynWH7803_0242],[protein_id=CAK22668.1],[gene=galE],[protein=UDP-glucose 4-epimerase],[evalue=5.76123E-174],[locus_tag=SynWH7803_0092],[protein_id=CAK22518.1],[gene=galE],[protein=UDP-glucose-4-epimerase],[evalue=1.11261E-139],[locus_tag=SynWH7803_0245],[protein_id=CAK22671.1],[gene=None],[protein=NAD dependent epimerase/dehydratase],[evalue=9.10382E-17]
[locus_tag=PMT_1908],[protein_id=CAE22083.1],[gene=None],[protein=possible sugar transferase],[locus_tag=SynWH7803_0105],[protein_id=CAK22531.1],[gene=None],[protein=Possible bacterial sugar transferase],[evalue=1.15891E-136],[locus_tag=SynWH7803_1767],[protein_id=CAK24193.1],[gene=None],[protein=Sugar transferase],[evalue=1.12748E-31]
[locus_tag=PMT_1909],[protein_id=CAE22084.1],[gene=selD],"[protein=Selenide,water dikinase]",[locus_tag=SynWH7803_0241],[protein_id=CAK22667.1],[gene=None],[protein=Selenophosphate synthase fused with a FAD/NAD(P)-binding domain],[evalue=0.00000E+00]
[locus_tag=PMT_1910],[protein_id=CAE22085.1],[gene=None],[protein=tRNA nucleotidyltransferase/poly(A) polymerase],[locus_tag=SynWH7803_0234],[protein_id=CAK22660.1],[gene=pcnB],[protein=tRNA nucleotidyltransferase/poly(A) polymerase],[evalue=1.32843E-121]
[locus_tag=PMT_1911],[protein_id=CAE22086.1],[gene=kpsF],[protein=putative polysialic acid capsule expression protein KpsF],[locus_tag=SynWH7803_0238],[protein_id=CAK22664.1],[gene=kpsF],[protein=Polysialic acid capsule expression protein],[evalue=1.49711E-172]
[locus_tag=PMT_1912],[protein_id=CAE22087.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH7803_0237],[protein_id=CAK22663.1],[gene=None],[protein=Low specificity phosphatase (HAD superfamily)],[evalue=6.65247E-90]
[locus_tag=PMT_1913],[protein_id=CAE22088.1],[gene=None],[protein=conserved hypothetical],[locus_tag=SynWH7803_0236],[protein_id=CAK22662.1],[gene=None],[protein=Conserved hypothetical protein],[evalue=1.52298E-70]
[locus_tag=PMT_1914],[protein_id=CAE22089.1],[gene=kdsB],[protein=putative 3-deoxy-manno-octulosonate cytidylyltransferase],[locus_tag=SynWH7803_0233],[protein_id=CAK22659.1],[gene=kdsB],[protein=3-deoxy-manno-octulosonate cytidylyltransferase],[evalue=5.17590E-155]
[locus_tag=PMT_1915],[protein_id=CAE22090.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH7803_0232],[protein_id=CAK22658.1],[gene=None],[protein=Conserved hypothetical protein],[evalue=9.59694E-147]
[locus_tag=PMT_1916],[protein_id=CAE22091.1],[gene=None],[protein=conserved hypothetical],[locus_tag=SynWH7803_0228],[protein_id=CAK22654.1],[gene=None],[protein=Possible sulfotransferase],[evalue=3.35271E-72]
[locus_tag=PMT_1917],[protein_id=CAE22092.1],[gene=uvrD],[protein=UvrD/REP helicase],[locus_tag=SynWH7803_0240],[protein_id=CAK22666.1],[gene=uvrD],[protein=UvrD/REP helicase],[evalue=0.00000E+00]
[locus_tag=PMT_1919],[protein_id=CAE22094.1],[gene=None],[protein=hypothetical protein],[locus_tag=SynWH7803_0229],[protein_id=CAK22655.1],[gene=None],[protein=Uncharacterized conserved membrane protein],[evalue=1.44736E-124],[locus_tag=SynWH7803_0230],[protein_id=CAK22656.1],[gene=None],[protein=Uncharacterized conserved membrane protein],[evalue=5.01837E-84]
[locus_tag=PMT_1920],[protein_id=CAE22095.1],[gene=None],"[protein=glycosyl transferase, group 1]",[locus_tag=SynWH7803_0226],[protein_id=CAK22652.1],[gene=None],[protein=Glycosyltransferase of family GT4],[evalue=1.39759E-104],[locus_tag=SynWH7803_0225],[protein_id=CAK22651.1],[gene=None],[protein=Glycosyltransferase of family GT4],[evalue=3.53450E-15]
[locus_tag=PMT_1921],[protein_id=CAE22096.1],[gene=None],[protein=hypothetical],[locus_tag=SynWH7803_0224],[protein_id=CAK22650.1],[gene=None],[protein=Glycosyltransferase of family GT4],[evalue=3.34721E-12]
[locus_tag=PMT_1923],[protein_id=CAE22098.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH7803_0232],[protein_id=CAK22658.1],[gene=None],[protein=Conserved hypothetical protein],[evalue=1.32279E-46]
[locus_tag=PMT_1924],[protein_id=CAE22099.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH7803_0232],[protein_id=CAK22658.1],[gene=None],[protein=Conserved hypothetical protein],[evalue=3.39811E-24]
[locus_tag=PMT_1925],[protein_id=CAE22100.1],[gene=kdsA],[protein=3-deoxy-D-manno-octulosonic acid 8-phosphate synthetase],[locus_tag=SynWH7803_0231],[protein_id=CAK22657.1],[gene=kdsA],[protein=2-dehydro-3-deoxyphosphooctonate aldolase],[evalue=1.57019E-179]
[locus_tag=PMT_1926],[protein_id=CAE22101.1],[gene=None],"[protein=Glycosyl transferase, group 1]",[locus_tag=SynWH7803_0227],[protein_id=CAK22653.1],[gene=None],[protein=Glycosyltransferase of family GT4],[evalue=3.35605E-154],[locus_tag=SynWH7803_0226],[protein_id=CAK22652.1],[gene=None],[protein=Glycosyltransferase of family GT4],[evalue=1.32901E-14],[locus_tag=SynWH7803_0574],[protein_id=CAK23000.1],[gene=None],[protein=Glycosyltransferase of family GT4],[evalue=3.53173E-11]
[locus_tag=PMT_1927],[protein_id=CAE22102.1],[gene=None],"[protein=putative glycosyl transferase, group 1]",[locus_tag=SynWH7803_0225],[protein_id=CAK22651.1],[gene=None],[protein=Glycosyltransferase of family GT4],[evalue=3.27902E-118],[locus_tag=SynWH7803_0226],[protein_id=CAK22652.1],[gene=None],[protein=Glycosyltransferase of family GT4],[evalue=7.78271E-23]
[locus_tag=PMT_1928],[protein_id=CAE22103.1],[gene=None],"[protein=putative glycosyl transferase, group 1]",[locus_tag=SynWH7803_0224],[protein_id=CAK22650.1],[gene=None],[protein=Glycosyltransferase of family GT4],[evalue=5.22964E-141]
[locus_tag=PMT_1929],[protein_id=CAE22104.1],[gene=None],[protein=ATP-binding ABC transporter family],[locus_tag=SynWH7803_0223],[protein_id=CAK22649.1],[gene=None],"[protein=Possible ABC-type multidrug transport system, ATPase and permease components]",[evalue=0.00000E+00],[locus_tag=SynWH7803_0557],[protein_id=CAK22983.1],[gene=None],"[protein=ABC-type multidrug transport system, ATPase and permease components]",[evalue=1.29116E-50],[locus_tag=SynWH7803_0556],[protein_id=CAK22982.1],[gene=None],"[protein=ABC-type multidrug transport system, ATPase and permease components]",[evalue=6.00503E-49]
[locus_tag=PMT_1930],[protein_id=CAE22105.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH7803_0222],[protein_id=CAK22648.1],[gene=None],[protein=Glycosyltransferase of family GT4],[evalue=9.21835E-147]
[locus_tag=PMT_1932],[protein_id=CAE22106.1],[gene=None],[protein=possible heme oxygenase],[locus_tag=SynWH7803_0221],[protein_id=CAK22647.1],[gene=ho1],[protein=Heme oxygenase],[evalue=7.00289E-15]
[locus_tag=PMT_1933],[protein_id=CAE22107.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH7803_0219],[protein_id=CAK22645.1],[gene=None],[protein=Uncharacterized conserved membrane protein],[evalue=1.55837E-127]
[locus_tag=PMT_1934],[protein_id=CAE22108.1],[gene=None],"[protein=Glycosyl transferase, family 2]",[locus_tag=SynWH7803_0218],[protein_id=CAK22644.1],[gene=None],[protein=Glycosyltransferase of family GT2],[evalue=5.44365E-164],[locus_tag=SynWH7803_0399],[protein_id=CAK22825.1],[gene=None],[protein=Glycosyltransferase of family GT2],[evalue=3.81517E-26]
[locus_tag=PMT_1935],[protein_id=CAE22109.1],[gene=icd],[protein=Isocitrate dehydrogenase],[locus_tag=SynWH7803_0217],[protein_id=CAK22643.1],[gene=icd],[protein=Isocitrate dehydrogenase],[evalue=0.00000E+00],[locus_tag=SynWH7803_1152],[protein_id=CAK23578.1],[gene=leuB],[protein=3-isopropylmalate dehydrogenase],[evalue=1.88997E-17]
[locus_tag=PMT_1937],[protein_id=CAE22111.1],[gene=None],[protein=Fe-S oxidoreductase],[locus_tag=SynWH7803_0216],[protein_id=CAK22642.1],[gene=glcF],[protein=Glycolate oxidase iron-sulfur subunit],[evalue=0.00000E+00]
[locus_tag=PMT_1938],[protein_id=CAE22112.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH7803_0215],[protein_id=CAK22641.1],[gene=None],[protein=Conserved hypothetical protein],[evalue=0.00000E+00]
[locus_tag=PMT_1939],[protein_id=CAE22113.1],[gene=glcE],[protein=putative glycolate oxidase subunit GlcE],[locus_tag=SynWH7803_0214],[protein_id=CAK22640.1],[gene=glcE],[protein=Glycolate oxidase subunit GlcE],[evalue=1.48841E-135]
[locus_tag=PMT_1942],[protein_id=CAE22116.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH7803_0213],[protein_id=CAK22639.1],[gene=None],[protein=Galactose mutarotase related enzyme],[evalue=2.05914E-146]
[locus_tag=PMT_1943],[protein_id=CAE22117.1],[gene=None],[protein=possible alpha/beta hydrolase superfamily],[locus_tag=SynWH7803_0212],[protein_id=CAK22638.1],[gene=None],[protein=Alpha/beta hydrolase superfamily],[evalue=1.16742E-115],[locus_tag=SynWH7803_0155],[protein_id=CAK22581.1],[gene=None],[protein=Alpha/beta hydrolase superfamily],[evalue=1.03970E-52],[locus_tag=SynWH7803_2262],[protein_id=CAK24688.1],[gene=mhpC],[protein=Predicted hydrolase (alpha/beta superfamily hydrolase)],[evalue=1.83256E-49]
[locus_tag=PMT_1944],[protein_id=CAE22118.1],[gene=None],"[protein=putative Na+/H+ antiporter, CPA2 family]",[locus_tag=SynWH7803_0210],[protein_id=CAK22636.1],[gene=None],[protein=Na+/H+ antiporter],[evalue=0.00000E+00]
[locus_tag=PMT_1946],[protein_id=CAE22120.1],[gene=None],[protein=Phosphorylase],[locus_tag=SynWH7803_0208],[protein_id=CAK22634.1],[gene=None],[protein=Glycosyltransferase of family GT35; probable glycogen phosphorylase],[evalue=0.00000E+00]
[locus_tag=PMT_1947],[protein_id=CAE22121.1],[gene=None],[protein=conserved hypothetical],[locus_tag=SynWH7803_0206],[protein_id=CAK22632.1],[gene=None],[protein=Conserved hypothetical protein],[evalue=1.71639E-94]
[locus_tag=PMT_1948],[protein_id=CAE22122.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH7803_0205],[protein_id=CAK22631.1],[gene=None],[protein=Conserved hypothetical protein],[evalue=3.03340E-60]
[locus_tag=PMT_1949],[protein_id=CAE22123.1],[gene=rnc],[protein=putative ribonuclease III],[locus_tag=SynWH7803_0204],[protein_id=CAK22630.1],[gene=rnc],[protein=Ribonuclease III],[evalue=3.35690E-79]
[locus_tag=PMT_1950],[protein_id=CAE22124.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH7803_0202],[protein_id=CAK22628.1],[gene=None],[protein=Conserved hypothetical protein],[evalue=1.81224E-25]
[locus_tag=PMT_1951],[protein_id=CAE22125.1],[gene=rimM],[protein=possible 16S rRNA processing protein RimM],[locus_tag=SynWH7803_0201],[protein_id=CAK22627.1],[gene=rimM],"[protein=RimM protein, required for 16S rRNA processing]",[evalue=4.94779E-88]
[locus_tag=PMT_1952],[protein_id=CAE22126.1],[gene=manC],[protein=GDP-mannose pyrophosphorylase],[locus_tag=SynWH7803_0200],[protein_id=CAK22626.1],[gene=manC],[protein=Mannose-1-phosphate guanylyltransferase],[evalue=0.00000E+00],[locus_tag=SynWH7803_1510],[protein_id=CAK23936.1],[gene=None],[protein=Mannose-6-phosphate isomerase],[evalue=2.40979E-17]
[locus_tag=PMT_1953],[protein_id=CAE22127.1],[gene=glmS],[protein=Glutamine--fructose-6-phosphate transaminase (isomerizing)],[locus_tag=SynWH7803_0199],[protein_id=CAK22625.1],[gene=glmS],[protein=Glucosamine-6-phosphate synthetase],[evalue=0.00000E+00]
[locus_tag=PMT_1954],[protein_id=CAE22128.1],[gene=psaC],[protein=Photosystem I subunit PsaC],[locus_tag=SynWH7803_0198],[protein_id=CAK22624.1],[gene=psaC],[protein=Photosystem I iron-sulfur center subunit VII PsaC],[evalue=3.76906E-54]
[locus_tag=PMT_1955],[protein_id=CAE22129.1],"[gene=acpP,acp]",[protein=acyl carrier protein (ACP)],[locus_tag=SynWH7803_0197],[protein_id=CAK22623.1],[gene=acpP],[protein=Acyl carrier protein],[evalue=3.14378E-51]
[locus_tag=PMT_1956],[protein_id=CAE22130.1],[gene=fabF],[protein=3-oxoacyl-[acyl-carrier-protein],[locus_tag=SynWH7803_0196],[protein_id=CAK22622.1],[gene=fabF],[protein=3-oxoacyl-[acyl-carrier-protein],[evalue=0.00000E+00]
[locus_tag=PMT_1957],[protein_id=CAE22131.1],"[gene=tktA, cbbT]",[protein=Transketolase],[locus_tag=SynWH7803_0195],[protein_id=CAK22621.1],"[gene=tktA, cbbT]",[protein=Transketolase],[evalue=0.00000E+00]
[locus_tag=PMT_1958],[protein_id=CAE22132.1],[gene=rfbB],[protein=NAD dependent epimerase/dehydratase family],[locus_tag=SynWH7803_0192],[protein_id=CAK22618.1],[gene=rfbB],"[protein=dTDP-glucose 4,6-dehydratase (Nucleoside-diphosphate-sugar epimerases)]",[evalue=0.00000E+00],[locus_tag=SynWH7803_0107],[protein_id=CAK22533.1],[gene=rfbB],"[protein=dTDP-glucose-4,6-dehydratase]",[evalue=6.67893E-22],[locus_tag=SynWH7803_0245],[protein_id=CAK22671.1],[gene=None],[protein=NAD dependent epimerase/dehydratase],[evalue=2.44603E-20]
[locus_tag=PMT_1959],[protein_id=CAE22133.1],[gene=None],[protein=putative glycosyl transferase],[locus_tag=SynWH7803_0193],[protein_id=CAK22619.1],[gene=None],[protein=Glycosyltransferase of family GT2],[evalue=3.20197E-11]
[locus_tag=PMT_1960],[protein_id=CAE22134.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH7803_2214],[protein_id=CAK24640.1],[gene=None],[protein=Conserved hypothetical protein],[evalue=1.95764E-34]
[locus_tag=PMT_1961],[protein_id=CAE22135.1],[gene=None],[protein=putative glutathione S-transferase],[locus_tag=SynWH7803_2216],[protein_id=CAK24642.1],[gene=gst],[protein=Glutathione S-transferase],[evalue=5.59396E-107]
[locus_tag=PMT_1962],[protein_id=CAE22136.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH7803_2217],[protein_id=CAK24643.1],[gene=None],[protein=Conserved hypothetical protein specific for phototrophic organisms],[evalue=1.07317E-29]
[locus_tag=PMT_1963],[protein_id=CAE22137.1],[gene=rbfA],[protein=Ribosome-binding factor A],[locus_tag=SynWH7803_2218],[protein_id=CAK24644.1],[gene=rbfA],[protein=Ribosome-binding factor A],[evalue=2.46645E-66]
[locus_tag=PMT_1964],[protein_id=CAE22138.1],[gene=None],[protein=Possible beta-N-acetylglucosaminidase],[locus_tag=SynWH7803_2219],[protein_id=CAK24645.1],[gene=None],[protein=Beta-glycosidase of family GH3; possible N-acetyl b-glucosaminidase],[evalue=0.00000E+00]
[locus_tag=PMT_1965],[protein_id=CAE22139.1],[gene=None],"[protein=Glycosyl transferase, family 2:TPR repeat]",[locus_tag=SynWH7803_2220],[protein_id=CAK24646.1],[gene=None],[protein=Glycosyltransferase of family GT2; modular; contains a TPR-repeat domain],[evalue=0.00000E+00]
[locus_tag=PMT_1966],[protein_id=CAE22140.1],[gene=hemD],[protein=putative uroporphyrinogen III synthase],[locus_tag=SynWH7803_2221],[protein_id=CAK24647.1],[gene=hemD],[protein=Uroporphyrinogen-III synthase],[evalue=3.64124E-120]
[locus_tag=PMT_2856],[protein_id=CAX32374.1],[gene=None],[protein=Conserved hypothetical protein],[locus_tag=SynWH7803_2222],[protein_id=CAK24648.1],[gene=None],[protein=Conserved hypothetical protein],[evalue=4.38676E-22]
[locus_tag=PMT_1967],[protein_id=CAE22141.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH7803_2223],[protein_id=CAK24649.1],[gene=None],[protein=Conserved hypothetical protein],[evalue=2.39417E-87]
[locus_tag=PMT_1968],[protein_id=CAE22142.1],[gene=crtQ],[protein=zeta-carotene desaturase],[locus_tag=SynWH7803_2224],[protein_id=CAK24650.1],"[gene=crtQ, zds]",[protein=Zeta-carotene desaturase],[evalue=0.00000E+00],[locus_tag=SynWH7803_2273],[protein_id=CAK24699.1],"[gene=crtD,pds]",[protein=Phytoene dehydrogenase],[evalue=2.86865E-79]
[locus_tag=PMT_1969],[protein_id=CAE22143.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH7803_2225],[protein_id=CAK24651.1],[gene=None],[protein=Conserved hypothetical protein],[evalue=2.53340E-76]
[locus_tag=PMT_1970],[protein_id=CAE22144.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH7803_2226],[protein_id=CAK24652.1],[gene=None],"[protein=TPR-repeat protein, specific for cyanobacteria]",[evalue=2.50500E-68]
[locus_tag=PMT_1971],[protein_id=CAE22145.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH7803_2227],[protein_id=CAK24653.1],[gene=None],[protein=Conserved hypothetical protein],[evalue=1.24533E-165],[locus_tag=SynWH7803_0467],[protein_id=CAK22893.1],[gene=None],[protein=Conserved hypothetical protein],[evalue=1.56652E-31]
[locus_tag=PMT_1972],[protein_id=CAE22146.1],[gene=None],[protein=conserved hypothetical protein in cyanobacteria],[locus_tag=SynWH7803_2228],[protein_id=CAK24654.1],[gene=None],[protein=Uncharacterized conserved membrane protein],[evalue=1.66293E-26]
[locus_tag=PMT_1973],[protein_id=CAE22147.1],[gene=None],[protein=putative cell division inhibitor],[locus_tag=SynWH7803_2229],[protein_id=CAK24655.1],[gene=None],[protein=Predicted nucleoside-diphosphate sugar epimerase],[evalue=4.34377E-132]
[locus_tag=PMT_1974],[protein_id=CAE22148.1],[gene=None],"[protein=putative Na+/H+ antiporter, CPA1 family]",[locus_tag=SynWH7803_2230],[protein_id=CAK24656.1],[gene=None],[protein=Na+/H+ antiporter],[evalue=4.79786E-166]
[locus_tag=PMT_1975],[protein_id=CAE22149.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH7803_2231],[protein_id=CAK24657.1],[gene=None],[protein=Conserved hypothetical protein],[evalue=3.68350E-36]
[locus_tag=PMT_1976],[protein_id=CAE22150.1],[gene=None],[protein=None],[locus_tag=SynWH7803_2232],[protein_id=CAK24658.1],[gene=None],"[protein=Uncharacterized conserved membrane protein, specific for cyanobacteria]",[evalue=0.00000E+00]
[locus_tag=PMT_1977],[protein_id=CAE22151.1],[gene=None],[protein=possible heat shock protein DnaJ],[locus_tag=SynWH7803_2233],[protein_id=CAK24659.1],[gene=dnaJ],[protein=DnaJ-class molecular chaperone],[evalue=1.12283E-100]
[locus_tag=PMT_1978],[protein_id=CAE22152.1],[gene=cysK2],[protein=O-acetylserine (thiol)-lyase A],[locus_tag=SynWH7803_2234],[protein_id=CAK24660.1],[gene=cysK],[protein=Cysteine synthase],[evalue=1.00463E-163],[locus_tag=SynWH7803_0585],[protein_id=CAK23011.1],[gene=cysK],[protein=Cysteine synthase],[evalue=1.61198E-90]
[locus_tag=PMT_1979],[protein_id=CAE22153.1],[gene=som],[protein=possible porin],[locus_tag=SynWH7803_2236],[protein_id=CAK24662.1],[gene=None],"[protein=Porin, P stress induced]",[evalue=0.00000E+00],[locus_tag=SynWH7803_2235],[protein_id=CAK24661.1],[gene=None],"[protein=Porin, P stress induced]",[evalue=0.00000E+00],[locus_tag=SynWH7803_0993],[protein_id=CAK23419.1],[gene=None],[protein=Porin homolog],[evalue=0.00000E+00]
[locus_tag=PMT_1980],[protein_id=CAE22154.1],[gene=None],[protein=None],[locus_tag=SynWH7803_2238],[protein_id=CAK24664.1],[gene=None],[protein=Glycosyltransferase of PMT family],[evalue=1.27082E-88]
[locus_tag=PMT_1984],[protein_id=CAE22158.1],[gene=None],[protein=conserved hypothetical protein],[locus_tag=SynWH7803_2237],[protein_id=CAK24663.1],[gene=None],[protein=Uncharacterized conserved membrane protein],[evalue=9.58430E-97]
[locus_tag=PMT_1986],[protein_id=CAE22160.1],[gene=None],[protein=conserved hypothetical protein in cyanobacteria],[locus_tag=SynWH7803_2240],[protein_id=CAK24666.1],[gene=None],[protein=Conserved hypothetical protein],[evalue=5.03962E-43]
[locus_tag=PMT_1987],[protein_id=CAE22161.1],[gene=None],"[protein=possible ABC transporter, ATP-binding component]",[locus_tag=SynWH7803_2241],[protein_id=CAK24667.1],[gene=None],"[protein=ABC-type system, ATPase component]",[evalue=4.45242E-112],[locus_tag=SynWH7803_2261],[protein_id=CAK24687.1],[gene=devA],"[protein=ABC-type transport system, involved in lipoprotein release, ATPase component]",[evalue=7.06540E-23],[locus_tag=SynWH7803_1332],[protein_id=CAK23758.1],[gene=devA],[protein=DevA-like ABC transporter ATPase component],[evalue=3.96657E-21]
[locus_tag=PMT_1988],[protein_id=CAE22162.1],[gene=rpaA],[protein=two-component response regulator],[locus_tag=SynWH7803_2242],[protein_id=CAK24668.1],[gene=None],[protein=Two-component system response regulator],[evalue=5.68136E-177],[locus_tag=SynWH7803_2248],[protein_id=CAK24674.1],[gene=None],[protein=Two-component system response regulator],[evalue=5.08525E-52],[locus_tag=SynWH7803_0176],[protein_id=CAK22602.1],[gene=None],[protein=Two-component system response regulator],[evalue=4.38397E-48]
[locus_tag=PMT_1989],[protein_id=CAE22163.1],[gene=holB],"[protein=DNA polymerase III, delta prime subunit]",[locus_tag=SynWH7803_2243],[protein_id=CAK24669.1],[gene=holB],[protein=DNA polymerase III delta prime subunit],[evalue=1.36722E-132]
[locus_tag=PMT_1990],[protein_id=CAE22164.1],[gene=None],[protein=Thymidylate kinase],[locus_tag=SynWH7803_2244],[protein_id=CAK24670.1],[gene=tmk],[protein=Thymidylate kinase],[evalue=1.08615E-92]
[locus_tag=PMT_1991],[protein_id=CAE22165.1],[gene=None],[protein=putative P-type ATPase transporter for copper],[locus_tag=SynWH7803_2245],[protein_id=CAK24671.1],[gene=copA],[protein=Copper-transporting ATPase],[evalue=0.00000E+00]
[locus_tag=PMT_1992],[protein_id=CAE22166.1],[gene=None],[protein=cyanobacterial conserved hypothetical],[locus_tag=SynWH7803_2246],[protein_id=CAK24672.1],[gene=ycf3],[protein=Photosystem I assembly protein Ycf3],[evalue=2.09841E-104]
[locus_tag=PMT_1993],[protein_id=CAE22167.1],[gene=radA],[protein=putative DNA repair protein RadA],[locus_tag=SynWH7803_2247],[protein_id=CAK24673.1],[gene=radA],[protein=DNA repair protein RadA],[evalue=0.00000E+00]
[locus_tag=PMT_1994],[protein_id=CAE22168.1],[gene=rpaB],[protein=two-component response regulator],[locus_tag=SynWH7803_2248],[protein_id=CAK24674.1],[gene=None],[protein=Two-component system response regulator],[evalue=3.29948E-169],[locus_tag=SynWH7803_0176],[protein_id=CAK22602.1],[gene=None],[protein=Two-component system response regulator],[evalue=3.11597E-94],[locus_tag=SynWH7803_2242],[protein_id=CAK24668.1],[gene=None],[protein=Two-component system response regulator],[evalue=4.89663E-53]
[locus_tag=PMT_1995],[protein_id=CAE22169.1],[gene=plsX],[protein=fatty acid/phospholipid synthesis protein PlsX],[locus_tag=SynWH7803_2249],[protein_id=CAK24675.1],[gene=plsX],[protein=Fatty acid/phospholipid synthesis protein PlsX],[evalue=0.00000E+00]
[locus_tag=PMT_1996],[protein_id=CAE22170.1],[gene=fabH],[protein=3-oxoacyl-[acyl-carrier-protein],[locus_tag=SynWH7803_2250],[protein_id=CAK24676.1],[gene=fabH],[protein=3-oxoacyl-[acyl-carrier-protein],[evalue=9.75767E-165]
[locus_tag=PMT_1997],[protein_id=CAE22171.1],[gene=fabD],[protein=Malonyl coenzyme A-acyl carrier protein transacylase],[locus_tag=SynWH7803_2251],[protein_id=CAK24677.1],[gene=fabD],[protein=Malonyl CoA-acyl carrier protein transacylase],[evalue=4.99796E-142]
[locus_tag=PMT_1998],[protein_id=CAE22172.1],[gene=plsC],[protein=putative 1-acyl-sn-glycerol-3-phosphate acyltransferase],[locus_tag=SynWH7803_2252],[protein_id=CAK24678.1],[gene=plsC],[protein=1-acyl-sn-glycerol-3-phosphate acyltransferase],[evalue=2.12272E-118]
